From from From
: : :
bgrubb bgrubb bgrubb
@ @ @
dante dant dante
. . .
nmsu nmsu nmsu
. . .
edu edu edu
( ( (
GRUBB grubb GRUBB
) ) )
Subject subject Subject
: : :
Re re Re
: : :
IDE ide IDE
vs vs v
SCSI scsi SCSI
Organization organ Organization
: : :
New new New
Mexico mexico Mexico
State state State
University univers University
, , ,
Las las Las
Cruces cruce Cruces
, , ,
NM nm NM
Lines line Lines
: : :
108 108 108
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
dante dant dante
. . .
nmsu nmsu nmsu
. . .
edu edu edu
wlsmith wlsmith wlsmith
@ @ @
valve valv valve
. . .
heart heart heart
. . .
rri rri rri
. . .
uwo uwo uwo
. . .
ca ca ca
( ( (
Wayne wayn Wayne
Smith smith Smith
) ) )
write write write
: : :
> > >
In in In
article articl article
< < <
1 1 1
qpu qpu qpu
0 0 0
uINNbt uinnbt uINNbt
1 1 1
@ @ @
dns dns dns
1 1 1
. . .
NMSU nmsu NMSU
. . .
Edu edu Edu
> > >
bgrubb bgrubb bgrubb
@ @ @
dante dant dante
. . .
nmsu nmsu nmsu
. . .
edu edu edu
( ( (
GRUBB grubb GRUBB
) ) )
writes write write
: : :
> > >
> > >
wlsmith wlsmith wlsmith
@ @ @
valve valv valve
. . .
heart heart heart
. . .
rri rri rri
. . .
uwo uwo uwo
. . .
ca ca ca
( ( (
Wayne wayn Wayne
Smith smith Smith
) ) )
writes write write
: : :
> > >
> > >
Since sinc Since
the the the
Mac mac Mac
uses use use
ONLY onli ONLY
SCSI scsi SCSI
- - -
1 1 1
for for for
hard hard hard
drives drive drive
YES yes YES
the the the
" " "
figure figur figure
includes includ include
a a a
> > >
> > >
hundred hundr hundred
$ $ $
$ $ $
$ $ $
for for for
SCSI scsi SCSI
drivers driver driver
" " "
This this This
is is be
sloppy sloppi sloppy
people peopl people
and and and
DUMB dumb DUMB
. . .
> > >
What what What
group group group
is is be
this this this
? ? ?
This this This
