From from From
: : :
bss bss bs
_ _ _
brucep brucep brucep
@ @ @
vd vd vd
. . .
seqeb seqeb seqeb
. . .
gov gov gov
. . .
au au au
( ( (
Bruce bruce Bruce
Powell powel Powell
) ) )
Subject subject Subject
: : :
Re re Re
: : :
ESDI esdi ESDI
with with with
IDE ide IDE
? ? ?
? ? ?
? ? ?
- - -
- - -
Yes yes Yes
it it it
should should should
be be be
Possible possibl Possible
, , ,
Organization organ Organization
: : :
South south South
East east East
Queensland queensland Queensland
Electricity electr Electricity
Board board Board
Lines line Lines
: : :
27 27 27
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
033802 033802 033802
. . .
6605 6605 6605
@ @ @
monu monu monu
6 6 6
. . .
cc cc cc
. . .
monash monash monash
. . .
edu edu edu
. . .
au au au
> > >
, , ,
els el els
390 390 390
r r r
@ @ @
fawlty fawlti fawlty
1 1 1
. . .
eng eng eng
. . .
monash monash monash
. . .
edu edu edu
. . .
au au au
( ( (
G g G
Chow chow Chow
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1 1 1
qegfd qegfd qegfd
$ $ $
dqi dqi dqi
@ @ @
wsinis wsini wsinis
03 03 03
. . .
info info info
. . .
win win win
. . .
tue tue tue
. . .
nl nl nl
> > >
monty monti monty
@ @ @
wsinis wsini wsinis
03 03 03
. . .
info info info
. . .
win win win
. . .
tue tue tue
. . .
nl nl nl
( ( (
Guido guido Guido
Leenders leender Leenders
) ) )
writes write write
: : :
> > >
> > >
Hi hi Hi
, , ,
> > >
> > >
> > >
> > >
Is is Is
it it it
possible possibl possible
to to to
use use use
an an an
ESDI esdi ESDI
- - -
controller control controller
with with with
HDD hdd HDD
together togeth together
with with with
an an an
> > >
> > >
IDE ide IDE
- - -
harddisk harddisk harddisk
+ + +
controller control controller
in in in
one one one
ISA isa ISA
- - -
system system system
? ? ?
> > >
> > >
> > >
> > >
I i I
' ' '
ve ve ve
read read read
stuff stuff stuff
about about about
secondary secondari secondary
controllers control controller
. . .
Does doe Does
this this this
trick trick trick
work work work
? ? ?
> > >
> > >
> > >
> > >
Thanx thanx Thanx
in in in
advance advanc advance
, , ,
> > >
> > >
> > >
> > >
Guido guido Guido
> > >
> > >
monty monti monty
@ @ @
win win win
. . .
tue tue tue
. . .
nl nl nl
> > >
> > >
I i I
have have have
the the the
same same same
question question question
as as a
Guido guido Guido
. . .
It it It
is is be
possible possibl possible
to to to
use use use
the the the
ESDI esdi ESDI
drive drive drive
> > >
as as a
a a a
master master master
and and and
the the the
IDE ide IDE
drive drive drive
as as a
the the the
slave slave slave
? ? ?
I i I
can can can
definitily definitili definitily
say say say
that that that
you you you
can can can
use use use
an an an
RLL rll RLL
as as a
Master master Master
and and and
IDE ide IDE
as as a
slave slave slave
, , ,
as as a
I i I
have have have
just just just
upgraded upgrad upgrade
my my my
machine machin machine
with with with
a a a
200 200 200
Mb mb Mb
IDE ide IDE
( ( (
And and And
custom custom custom
Controller control Controller
Mdl mdl Mdl
CI ci CI
- - -
1010 1010 1010
Extended extend Extended
IDE ide IDE
Controller control Controller
) ) )
While while While
maintaining maintain maintain
my my my
RLL rll RLL
' ' '
d d d
Wren wren Wren
as as a
master master master
Drive drive Drive
. . .
The the The
trick trick trick
is is be
the the the
controller control controller
which which which
supports support support
up up up
to to to
4 4 4
IDE ide IDE
Drives drive Drives
while while while
coexisting coexist coexist
with with with
existing exist exist
Controllers control Controllers
( ( (
MFM mfm MFM
, , ,
RLL rll RLL
, , ,
ESDI esdi ESDI
, , ,
SCSI scsi SCSI
) ) )
. . .
So so So
according accord accord
to to to
the the the
Documentation document Documentation
it it it
should should should
work work work
with with with
ESDI esdi ESDI
, , ,
and and and
I i I
can can can
assure assur assure
you you you
it it it
works work work
with with with
RLL rll RLL
. . .
Bruce bruce Bruce
Powell powel Powell
email email email
: : :
bss bss bs
_ _ _
brucep brucep brucep
@ @ @
vd vd vd
. . .
seqeb seqeb seqeb
. . .
gov gov gov
. . .
au au au
