From from From
: : :
timhu timhu timhu
@ @ @
ico ico ico
. . .
isc isc isc
. . .
com com com
( ( (
Timothy timothi Timothy
Hu hu Hu
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Hard hard Hard
disk disk disk
question question question
Organization organ Organization
: : :
Interactive interact Interactive
Systems system Systems
Corp corp Corp
. . .
, , ,
Boulder boulder Boulder
CO co CO
Lines line Lines
: : :
24 24 24
In in In
article articl article
< < <
Aovai aovai Aovai
. . .
0 0 0
bp bp bp
4 4 4
@ @ @
qube qube qube
. . .
OCUnix ocunix OCUnix
. . .
On on On
. . .
Ca ca Ca
> > >
Aovai aovai Aovai
@ @ @
qube qube qube
. . .
OCUnix ocunix OCUnix
. . .
On on On
. . .
Ca ca Ca
( ( (
Aovai aovai Aovai
) ) )
writes write write
: : :
> > >
Hi hi Hi
, , ,
> > >
> > >
I i I
just just just
disassembled disassembl disassemble
my my my
old old old
XT xt XT
and and and
get get get
2 2 2
disk disk disk
drives drive drive
- - -
30 30 30
M m M
hard hard hard
drive drive drive
and and and
a a a
> > >
360 360 360
K k K
floppy floppi floppy
drive drive drive
. . .
My my My
questions question question
are are be
: : :
> > >
> > >
- - -
can can can
I i I
use use use
these these these
2 2 2
drives drive drive
as as a
drives drive drive
D d D
& & &
E e E
on on on
my my my
386 386 386
SX sx SX
25 25 25
? ? ?
This this This
386 386 386
SX sx SX
25 25 25
> > >
currently current currently
has has have
80 80 80
M m M
hard hard hard
drive drive drive
, , ,
1 1 1
. . .
2 2 2
M m M
& & &
1 1 1
. . .
44 44 44
M m M
floppy floppi floppy
drives drive drive
. . .
> > >
> > >
- - -
if if if
I i I
can can can
, , ,
what what what
s s s
/ / /
w w w
or or or
h h h
/ / /
w w w
do do do
I i I
need need need
? ? ?
> > >
I i I
would would would
doubt doubt doubt
that that that
you you you
would would would
be be be
able abl able
to to to
use use use
the the the
hard hard hard
drive drive drive
. . .
XT xt XT
drives drive drive
usually usual usually
came came come
in in in
MFM mfm MFM
or or or
RLL rll RLL
flavors flavor flavor
. . .
I i I
bet bet bet
your your your
386 386 386
SX sx SX
has has have
IDE ide IDE
drives drive drive
. . .
The the The
two two two
are are be
not not not
compatible compat compatible
on on on
the the the
same same same
controller control controller
. . .
However howev However
, , ,
you you you
might might might
be be be
able abl able
to to to
use use use
the the the
drive drive drive
* * *
with with with
its it it
controller control controller
* * *
in in in
your your your
386 386 386
SX sx SX
. . .
You you You
should should should
be be be
able abl able
to to to
plug plug plug
your your your
360 360 360
K k K
drive drive drive
into into into
your your your
existing exist exist
386 386 386
SX sx SX
controller control controller
( ( (
I i I
think think think
) ) )
. . .
You you You
might might might
have have have
to to to
use use use
the the the
floppy floppi floppy
controller control controller
that that that
was was be
used use use
in in in
the the the
XT xt XT
. . .
- - -
- - -
Timothy timothi Timothy
Hu hu Hu
timhu timhu timhu
@ @ @
ico ico ico
. . .
isc isc isc
. . .
com com com
| | |
The the The
intelligence intellig intelligence
( ( (
or or or
lack lack lack
of of of
) ) )
expressed express express
Interactive interact Interactive
Systems system Systems
Corporation corpor Corporation
| | |
above abov above
does doe do
not not not
necessarily necessarili necessarily
reflect reflect reflect
Resource resourc Resource
Solutions solut Solutions
International intern International
| | |
that that that
of of of
anyone anyon anyone
else els else
. . .
also also also
: : :
thu thu thu
@ @ @
grips grip grip
0 0 0
. . .
uwyo uwyo uwyo
. . .
edu edu edu
