From from From
: : :
hamilton hamilton hamilton
@ @ @
romulus romulus romulus
. . .
ehs eh ehs
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
Wayne wayn Wayne
Hamilton hamilton Hamilton
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Null null Null
modem modem modem
: : :
25 25 25
pin pin pin
serial serial serial
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
news news news
. . .
C c C
520 520 520
Gs gs Gs
. . .
Dyw dyw Dyw
Organization organ Organization
: : :
University univers University
of of of
Illinois illinoi Illinois
at at at
Urbana urbana Urbana
Lines line Lines
: : :
57 57 57
X x X
- - -
Newsreader newsread Newsreader
: : :
TIN tin TIN
[ [ [
version version version
1 1 1
. . .
1 1 1
PL pl PL
9 9 9
] ] ]
Bruce bruce Bruce
Maynard maynard Maynard
( ( (
drac drac drac
@ @ @
uumeme uumem uumeme
. . .
chi chi chi
. . .
il il il
. . .
us us u
) ) )
wrote wrote write
: : :
> > >
In in In
article articl article
< < <
93083 93083 93083
. . .
215554 215554 215554
MAL mal MAL
112 112 112
@ @ @
psuvm psuvm psuvm
. . .
psu psu psu
. . .
edu edu edu
> > >
Mitch mitch Mitch
Lewars lewar Lewars
< < <
MAL mal MAL
112 112 112
@ @ @
psuvm psuvm psuvm
. . .
psu psu psu
. . .
edu edu edu
> > >
writes write writes
: : :
> > >
> > >
Can can Can
someone someon someone
give give give
me me me
the the the
specs spec spec
> > >
> > >
on on on
a a a
null null null
modem modem modem
cable cabl cable
, , ,
I i I
ferget ferget ferget
> > >
> > >
which which which
get get get
crossed cross cross
. . .
. . .
. . .
. . .
= = =
- - -
) ) )
> > >
> > >
mal mal mal
112 112 112
@ @ @
psuvm psuvm psuvm
. . .
psu psu psu
. . .
edu edu edu
> > >
That that That
' ' '
s s s
an an an
easy easi easy
one one one
. . .
. . .
. . .
carry carri carry
all all all
25 25 25
pins pin pin
straight straight straight
thru thru thru
, , ,
with with with
the the the
exception except exception
of of of
> > >
pins pin pin
2 2 2
& & &
3 3 3
, , ,
which which which
should should should
be be be
crossed cross cross
. . .
. . .
. . .
as as a
someone someon someone
else els else
already alreadi already
mentioned mention mention
, , ,
don don don
' ' '
t t t
" " "
carry carri carry
thru thru thru
" " "
the the the
other other other
23 23 23
pins pin pin
. . .
plan plan plan
A a A
, , ,
minimal minim minimal
null null null
modem modem modem
: : :
SG sg SG
( ( (
7 7 7
) ) )
- - -
SG sg SG
( ( (
7 7 7
) ) )
TD td TD
( ( (
2 2 2
) ) )
- - -
RD rd RD
( ( (
3 3 3
) ) )
RD rd RD
( ( (
3 3 3
) ) )
- - -
TD td TD
( ( (
2 2 2
) ) )
if if if
you you you
' ' '
re re re
transfering transfer transfering
files file file
betwen betwen betwen
2 2 2
PCs pcs PCs
, , ,
this this this
ought ought ought
to to to
work work work
( ( (
unless unless unless
you you you
have have have
a a a
persnickity persnick persnickity
comm comm comm
program program program
) ) )
. . .
plan plan plan
B b B
, , ,
null null null
modem modem modem
with with with
modem modem modem
control control control
: : :
SG sg SG
( ( (
7 7 7
) ) )
- - -
SG sg SG
( ( (
7 7 7
) ) )
TD td TD
( ( (
2 2 2
) ) )
- - -
RD rd RD
( ( (
3 3 3
) ) )
RD rd RD
( ( (
3 3 3
) ) )
- - -
TD td TD
( ( (
2 2 2
) ) )
DCD dcd DCD
( ( (
8 8 8
) ) )
- - -
DTR dtr DTR
( ( (
20 20 20
) ) )
DTR dtr DTR
( ( (
20 20 20
) ) )
- - -
DCD dcd DCD
( ( (
8 8 8
) ) )
some some some
comm comm comm
software softwar software
will will will
wait wait wait
for for for
DCD dcd DCD
before befor before
transferring transfer transfer
anything anyth anything
. . .
such such such
software softwar software
will will will
raise rais raise
DTR dtr DTR
to to to
enable enabl enable
the the the
modem modem modem
to to to
accept accept accept
a a a
call call call
. . .
with with with
this this this
cable cabl cable
, , ,
each each each
side side side
' ' '
s s s
DTR dtr DTR
will will will
drive drive drive
the the the
other other other
' ' '
s s s
DCD dcd DCD
. . .
plan plan plan
C c C
