From from From
: : :
bgrubb bgrubb bgrubb
@ @ @
dante dant dante
. . .
nmsu nmsu nmsu
. . .
edu edu edu
( ( (
GRUBB grubb GRUBB
) ) )
Subject subject Subject
: : :
Re re Re
: : :
IDE ide IDE
vs vs v
SCSI scsi SCSI
Organization organ Organization
: : :
New new New
Mexico mexico Mexico
State state State
University univers University
, , ,
Las las Las
Cruces cruce Cruces
, , ,
NM nm NM
Lines line Lines
: : :
44 44 44
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
dante dant dante
. . .
nmsu nmsu nmsu
. . .
edu edu edu
DXB dxb DXB
132 132 132
@ @ @
psuvm psuvm psuvm
. . .
psu psu psu
. . .
edu edu edu
writes write write
: : :
> > >
In in In
article articl article
< < <
1 1 1
qlbrlINN qlbrlinn qlbrlINN
7 7 7
rk rk rk
@ @ @
dns dns dns
1 1 1
. . .
NMSU nmsu NMSU
. . .
Edu edu Edu
> > >
, , ,
bgrubb bgrubb bgrubb
@ @ @
dante dant dante
. . .
nmsu nmsu nmsu
. . .
edu edu edu
( ( (
GRUBB grubb GRUBB
) ) )
says say say
: : :
> > >
> > >
In in In
PC pc PC
Magazine magazin Magazine
April april April
27 27 27
, , ,
1993 1993 1993
: : :
29 29 29
" " "
Although although Although
SCSI scsi SCSI
is is be
twice twice twice
as as as
fasst fasst fasst
as as a
ESDI esdi ESDI
, , ,
> > >
> > >
20 20 20
% % %
faster faster fast
than than than
IDE ide IDE
, , ,
and and and
support support support
up up up
to to to
7 7 7
devices devic device
its it it
acceptance accept acceptance
. . .
. . .
. . .
has has have
> > >
> > >
long long long
been been be
stalled stall stall
by by by
incompatability incompat incompatability
problems problem problem
and and and
installation instal installation
headaches headach headache
. . .
" " "
> > >
I i I
love love love
it it it
when when when
magazine magazin magazine
writers writer writer
make make make
stupid stupid stupid
statements statement statement
like like like
that that that
re re re
: : :
> > >
performance perform performance
. . .
Where where Where
do do do
they they they
get get get
those those those
numbers number number
