From from From
: : :
joedal joedal joedal
@ @ @
dfi dfi dfi
. . .
aau aau aau
. . .
dk dk dk
( ( (
Lars lar Lars
Joedal joedal Joedal
) ) )
Subject subject Subject
: : :
80386 80386 80386
and and and
80486 80486 80486
: : :
What what What
' ' '
s s s
the the the
difference differ difference
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
dfi dfi dfi
. . .
aau aau aau
. . .
dk dk dk
Organization organ Organization
: : :
Aarhus aarhus Aarhus
University univers University
, , ,
Denmark denmark Denmark
Lines line Lines
: : :
31 31 31
Except except Except
from from from
clock clock clock
frequency frequenc frequency
, , ,
what what what
are are be
the the the
differences differ difference
between between between
the the the
various various various
types type type
of of of
386 386 386
and and and
486 486 486
processors processor processor
? ? ?
The the The
following follow following
is is be
a a a
list list list
with with with
what what what
I i I
know know know
( ( (
or or or
perhaps perhap perhaps
only onli only
what what what
I i I
think think think
I i I
know know know
! ! !
) ) )
. . .
Can can Can
anybody anybodi anybody
extend extend extend
& & &
correct correct correct
? ? ?
80386 80386 80386
: : :
True true True
32 32 32
bit bit bit
processor processor processor
. . .
( ( (
cache cach cache
? ? ?
) ) )
80386 80386 80386
SX sx SX
: : :
Emulates emul Emulates
80386 80386 80386
with with with
a a a
16 16 16
bit bit bit
bus bus bus
. . .
80486 80486 80486
: : :
True true True
32 32 32
bit bit bit
processor processor processor
. . .
Internal intern Internal
mathematical mathemat mathematical
coprocessor coprocessor coprocessor
( ( (
Correct correct Correct
? ? ?
) ) )
Internal intern Internal
cache cach cache
( ( (
Correct correct Correct
? ? ?
How how How
big big big
? ? ?
) ) )
( ( (
extended extend extended
instruction instruct instruction
set set set
in in in
any ani any
way way way
? ? ?
) ) )
80486 80486 80486
SX sx SX
: : :
Probably probabl Probably
sorta sorta sorta
like like like
80486 80486 80486
. . .
. . .
. . .
80486 80486 80486
DX dx DX
: : :
Probably probabl Probably
sorta sorta sorta
like like like
80386 80386 80386
. . .
. . .
. . .
Well well Well
, , ,
it it it
' ' '
s s s
not not not
much much much
, , ,
but but but
I i I
' ' '
m m m
sure sure sure
there there there
is is be
a a a
lot lot lot
of of of
people peopl people
out out out
there there there
who who who
can can can
add add add
a a a
lot lot lot
of of of
information inform information
. . .
Post post Post
or or or
email email email
as as a
you you you
prefer prefer prefer
. . .
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
| | |
Lars lar Lars
J j J
| | |
dal dal dal
| | |
Q q Q
: : :
What what What
' ' '
s s s
the the the
difference differ difference
between between between
a a a
quantum quantum quantum
| | |
| | |
email email email
: : :
joedal joedal joedal
@ @ @
dfi dfi dfi
. . .
aau aau aau
. . .
dk dk dk
| | |
mechanic mechan mechanic
and and and
an an an
auto auto auto
mechanic mechan mechanic
? ? ?
| | |
| | |
Physics physic Physics
student student student
at at at
the the the
| | |
A a A
: : :
A a A
quantum quantum quantum
mechanic mechan mechanic
can can can
get get get
his his his
car car car
into into into
| | |
| | |
University univers University
of of of
Aarhus aarhus Aarhus
| | |
the the the
garage garag garage
without without without
opening open open
the the the
door door door
. . .
| | |
| | |
Denmark denmark Denmark
| | |
- - -
- - -
David david David
Kra kra Kra
| | |
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
