From from From
: : :
drp drp drp
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
( ( (
Douglas dougla Douglas
Pokorny pokorni Pokorny
) ) )
Subject subject Subject
: : :
ISA isa ISA
bus bus bus
pin pin pin
question question question
; ; ;
re re re
: : :
Diamond diamond Diamond
Speedstar speedstar Speedstar
24 24 24
X x X
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
Organization organ Organization
: : :
Bradley bradley Bradley
University univers University
Lines line Lines
: : :
33 33 33
Today today Today
I i I
recieved reciev recieved
a a a
in in in
- - -
warranty warranti warranty
replacement replac replacement
for for for
my my my
Diamond diamond Diamond
Speedstar speedstar Speedstar
24 24 24
X x X
. . .
On on On
the the the
card card card
I i I
' ' '
ve ve ve
noticed notic notice
a a a
few few few
changes chang change
; ; ;
mostly most mostly
there there there
is is be
a a a
new new new
jumper jumper jumper
labeled label label
JP jp JP
5 5 5
. . .
( ( (
The the The
card card card
is is be
revision revis revision
5 5 5
A a A
) ) )
My my My
detective detect detective
work work work
has has have
shown shown show
that that that
this this this
jumper jumper jumper
simply simpli simply
connects connect connect
/ / /
disconnects disconnect disconnect
the the the
BALE bale BALE
line line line
on on on
the the the
64 64 64
- - -
pin pin pin
part part part
of of of
the the the
ISA isa ISA
bus bus bus
. . .
The the The
question question question
I i I
have have have
is is be
simple simpl simple
: : :
To to To
those those those
people peopl people
who who who
own own own
this this this
revision revis revision
of of of
the the the
Speedstar speedstar Speedstar
24 24 24
X x X
, , ,
what what what
does doe do
the the the
manual manual manual
claim claim claim
that that that
this this this
jumper jumper jumper
does doe do
? ? ?
To to To
anyone anyon anyone
with with with
an an an
ISA isa ISA
- - -
reference refer reference
, , ,
what what what
is is be
the the the
function function function
of of of
the the the
BALE bale BALE
line line line
? ? ?
On on On
a a a
related relat related
note note note
: : :
Are are Are
there there there
any ani any
FTP ftp FTP
sites site site
which which which
contain contain contain
a a a
descriptive descript descriptive
reference refer reference
to to to
the the the
ISA isa ISA
bus bus bus
? ? ?
My my My
motherboard motherboard motherboard
manual manual manual
has has have
a a a
simple simpl simple
pin pin pin
- - -
to to to
- - -
signal signal signal
- - -
name name name
chart chart chart
, , ,
but but but
that that that
is is be
it it it
. . .
- - -
Douglas dougla Douglas
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
_ _ _
_ _ _
_ _ _
\ \ \
| | |
| | |
| | |
| | |
Douglas dougla Douglas
R r R
. . .
Pokorny pokorni Pokorny
| | |
| | |
_ _ _
_ _ _
| | |
/ / /
| | |
| | |
| | |
| | |
drp drp drp
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
| | |
_ _ _
_ _ _
\ \ \
| | |
| | |
| | |
| | |
CS cs CS
major major major
/ / /
Geisert geisert Geisert
Hall hall Hall
Resident resid Resident
_ _ _
| | |
| | |
_ _ _
_ _ _
| | |
| | |
| | |
\ \ \
_ _ _
_ _ _
/ / /
| | |
| | |
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
/ / /
\ \ \
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
/ / /
" " "
Conveniently conveni Conveniently
located locat locate
in in in
the the the
Bradley bradley Bradley
University univers University
armpit armpit armpit
of of of
Illinois illinoi Illinois
. . .
. . .
. . .
Peoria peoria Peoria
" " "
