From from From
: : :
ehung ehung ehung
@ @ @
ampex ampex ampex
. . .
com com com
( ( (
Eric eric Eric
Hung hung Hung
) ) )
Subject subject Subject
: : :
Re re Re
: : :
COMMENTS comment COMMENTS
= = =
= = =
> > >
VIDEO video VIDEO
BLASTER blaster BLASTER
( ( (
Creative creativ Creative
Labs lab Labs
) ) )
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
dct dct dct
3 3 3
Organization organ Organization
: : :
Ampex ampex Ampex
Corporation corpor Corporation
, , ,
Redwood redwood Redwood
City citi City
CA ca CA
Lines line Lines
: : :
41 41 41
In in In
article articl article
< < <
794 794 794
@ @ @
wpsun wpsun wpsun
4 4 4
. . .
UUCP uucp UUCP
> > >
mikgr mikgr mikgr
@ @ @
wpsun wpsun wpsun
4 4 4
. . .
UUCP uucp UUCP
( ( (
Michael michael Michael
Grant grant Grant
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
062219 062219 062219
. . .
11573 11573 11573
@ @ @
ultb ultb ultb
. . .
isc isc isc
. . .
rit rit rit
. . .
edu edu edu
> > >
, , ,
mej mej mej
0381 0381 0381
@ @ @
ritvax ritvax ritvax
. . .
isc isc isc
. . .
rit rit rit
. . .
edu edu edu
writes write write
: : :
> > >
> > >
> > >
In in In
< < <
115080 115080 115080
@ @ @
bu bu bu
. . .
edu edu edu
> > >
heiser heiser heiser
@ @ @
acs ac acs
2 2 2
. . .
bu bu bu
. . .
edu edu edu
( ( (
Bill bill Bill
Heiser heiser Heiser
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
> > >
> > >
> > >
In in In
article articl article
< < <
C c C
4 4 4
rDy rdi rDy
0 0 0
. . .
Fw fw Fw
9 9 9
@ @ @
chinet chinet chinet
. . .
chi chi chi
. . .
il il il
. . .
us us u
> > >
randy randi randy
@ @ @
chinet chinet chinet
. . .
chi chi chi
. . .
il il il
. . .
us us u
( ( (
Randy randi Randy
Suess suess Suess
) ) )
w w w
> > >
> > >
> > >
rites rite rites
: : :
> > >
> > >
> > >
> > >
> > >
> > >
The the The
video video video
blaster blaster blaster
doesn doesn doesn
' ' '
t t t
work work work
with with with
the the the
ATI ati ATI
GRaphics graphic GRaphics
Ultra ultra Ultra
Pro pro Pro
, , ,
doesn doesn doesn
' ' '
t t t
work work work
> > >
> > >
> > >
> > >
> > >
> > >
with with with
> > >
15 15 15
M m M
system system system
RAM ram RAM
. . .
> > >
> > >
> > >
> > >
> > >
> > >
> > >
Are are Are
you you you
serious serious serious
? ? ?
So so So
I i I
can can can
' ' '
t t t
use use use
a a a
Video video Video
Blaster blaster Blaster
in in in
my my my
16 16 16
mb mb mb
486 486 486
/ / /
33 33 33
? ? ?
> > >
> > >
> > >
> > >
What what What
are are be
the the the
alternatives altern alternative
( ( (
other other other
than than than
removing remov remove
memory memori memory
? ? ?
) ) )
> > >
> > >
> > >
> > >
> > >
> > >
Get get Get
a a a
better better good
one one one
. . .
Hows how Hows
about about about
the the the
Win win Win
/ / /
TV tv TV
thing thing thing
? ? ?
> > >
> > >
> > >
- - -
- - -
> > >
> > >
> > >
The the The
Wailer wailer Wailer
at at at
the the the
Gates gate Gates
of of of
Dawn dawn Dawn
| | |
banshee banshe banshee
@ @ @
cats cat cat
. . .
UCSC ucsc UCSC
. . .
EDU edu EDU
| | |
> > >
> > >
> > >
Just just Just
who who who
ARE are ARE
you you you
calling call call
a a a
FROOFROO froofroo FROOFROO
Head head Head
? ? ?
| | |
| | |
> > >
> > >
> > >
oD od oD
# # #
0667 0667 0667
" " "
Just just Just
a a a
friend friend friend
of of of
the the the
beast beast beast
. . .
" " "
| | |
banshee banshe banshee
@ @ @
ucscb ucscb ucscb
. . .
UCSC ucsc UCSC
. . .
EDU edu EDU
| | |
> > >
> > >
> > >
2 2 2
, , ,
3 3 3
, , ,
5 5 5
, , ,
7 7 7
, , ,
13 13 13
, , ,
17 17 17
, , ,
19 19 19
, , ,
31 31 31
, , ,
61 61 61
, , ,
89 89 89
, , ,
107 107 107
, , ,
127 127 127
, , ,
521 521 521
, , ,
607 607 607
. . .
. . .
. . .
. . .
| | |
banshee banshe banshee
@ @ @
ucscb ucscb ucscb
. . .
BITNET bitnet BITNET
| | |
> > >
> > >
> > >
> > >
No no No
good good good
. . .
I i I
perfer perfer perfer
WatchIT watchit WatchIT
TV tv TV
. . .
It it It
can can can
run run run
in in in
DOS dos DOS
and and and
Windows window Windows
. . .
Win win Win
/ / /
Tv tv Tv
only onli only
run run run
in in in
> > >
> > >
windows window window
. . .
Sorry sorri Sorry
. . .
. . .
. . .
. . .
> > >
> > >
> > >
> > >
- - -
- - -
> > >
Still still Still
no no no
good good good
. . .
WatchIT watchit WatchIT
TV tv TV
will will will
not not not
work work work
on on on
a a a
with with with
local local local
bus bus bus
video video video
. . .
> > >
It it It
will will will
not not not
work work work
in in in
any ani any
high high high
reolution reolut reolution
modes mode mode
either either either
. . .
The the The
people peopl people
who who who
> > >
make make make
the the the
card card card
assure assur assure
me me me
that that that
they they they
will will will
have have have
a a a
card card card
available avail available
in in in
June june June
> > >
that that that
supports support support
both both both
local local local
- - -
bus bus bus
and and and
hi hi hi
- - -
res res re
. . .
BTW btw BTW
does doe do
anyone anyon anyone
know know know
the the the
> > >
name name name
of of of
the the the
company compani company
who who who
makes make make
watchit watchit watchit
tv tv tv
? ? ?
Phone phone Phone
# # #
? ? ?
BBS bbs BBS
? ? ?
Internet internet Internet
? ? ?
> > >
> > >
Thanks thank Thanks
> > >
> > >
Michael michael Michael
Grant grant Grant
> > >
( ( (
mikgr mikgr mikgr
@ @ @
wordperfect wordperfect wordperfect
. . .
com com com
) ) )
or or or
> > >
( ( (
mikgr mikgr mikgr
@ @ @
wpsun wpsun wpsun
4 4 4
. . .
uunet uunet uunet
. . .
uu uu uu
. . .
net net net
) ) )
> > >
I i I
have have have
a a a
promovie promovi promovie
spectrum spectrum spectrum
, , ,
it it it
seems seem seem
to to to
work work work
very veri very
nicely nice nicely
with with with
Video video Video
for for for
Windows window Windows
. . .
With with With
my my my
setup setup setup
( ( (
386 386 386
- - -
25 25 25
, , ,
17 17 17
ms ms m
HD hd HD
, , ,
PAS pas PAS
- - -
16 16 16
, , ,
and and and
orchid orchid orchid
F f F
VA va VA
) ) )
, , ,
the the the
board board board
could could could
handle handl handle
up up up
to to to
15 15 15
frame frame frame
/ / /
s s s
. . .
Eric eric Eric
. . .
