Subject subject Subject
: : :
Re re Re
: : :
Date date Date
is is be
stuck stuck stick
From from From
: : :
phys phys phys
169 169 169
@ @ @
csc csc csc
. . .
canterbury canterburi canterbury
. . .
ac ac ac
. . .
nz nz nz
Organization organ Organization
: : :
University univers University
of of of
Canterbury canterburi Canterbury
, , ,
Christchurch christchurch Christchurch
, , ,
New new New
Zealand zealand Zealand
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cantva cantva cantva
. . .
canterbury canterburi canterbury
. . .
ac ac ac
. . .
nz nz nz
Lines line Lines
: : :
25 25 25
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
132300 132300 132300
. . .
27816 27816 27816
@ @ @
kosman kosman kosman
. . .
uucp uucp uucp
> > >
, , ,
kevin kevin kevin
@ @ @
kosman kosman kosman
. . .
uucp uucp uucp
( ( (
Kevin kevin Kevin
O o O
' ' '
Gorman gorman Gorman
) ) )
writes write write
: : :
> > >
Anybody anybodi Anybody
seen seen see
the the the
date date date
get get get
stuck stuck stick
? ? ?
> > >
> > >
I i I
' ' '
m m m
running run run
MS ms MS
- - -
DOS dos DOS
5 5 5
. . .
0 0 0
with with with
a a a
menu menu menu
system system system
alive aliv alive
all all all
the the the
time time time
. . .
The the The
machine machin machine
> > >
is is be
left left leave
running run run
all all all
the the the
time time time
. . .
> > >
> > >
Suddenly sudden Suddenly
, , ,
the the the
date date date
no no no
longer longer longer
rolls roll roll
over over over
. . .
The the The
time time time
is is be
( ( (
reasonably reason reasonably
) ) )
accurate accur accurate
> > >
allways allway allways
, , ,
but but but
we we we
have have have
to to to
change chang change
the the the
date date date
by by by
hand hand hand
every everi every
morning morn morning
. . .
This this This
involves involv involve
> > >
exiting exit exit
the the the
menu menu menu
system system system
to to to
get get get
to to to
DOS dos DOS
. . .
> > >
> > >
Anyone anyon Anyone
have have have
the the the
slightest slightest slight
idea idea idea
why whi why
this this this
should should should
be be be
? ? ?
Even even Even
a a a
clue clue clue
as as a
to to to
whether whether whether
> > >
the the the
hardware hardwar hardware
( ( (
battery batteri battery
? ? ?
CMOS cmos CMOS
? ? ?
) ) )
or or or
DOS dos DOS
is is be
broken broken break
? ? ?
I i I
bet bet bet
it it it
suddenly sudden suddenly
started start start
sticking stick stick
when when when
you you you
started start start
leaving leav leave
the the the
PC pc PC
running run run
the the the
menu menu menu
all all all
night night night
. . .
There there There
is is be
a a a
limitation limit limitation
/ / /
bug bug bug
in in in
the the the
date date date
roll roll roll
- - -
over over over
software softwar software
in in in
PC pc PC
' ' '
s s s
that that that
means mean mean
you you you
have have have
to to to
be be be
doing do do
something someth something
like like like
waiting wait wait
for for for
keyboard keyboard keyboard
input input input
via via via
a a a
DOS dos DOS
call call call
rather rather rather
than than than
a a a
BIOS bio BIOS
call call call
( ( (
as as a
menus menus menu
often often often
use use use
) ) )
otherwise otherwis otherwise
the the the
code code code
to to to
update updat update
the the the
date date date
after after after
midnight midnight midnight
never never never
gets get get
called call call
. . .
Somebody somebodi Somebody
might might might
be be be
able abl able
to to to
correct correct correct
the the the
details detail detail
in in in
case case case
I i I
' ' '
ve ve ve
mis mis mi
- - -
rememberred rememb rememberred
them them them
, , ,
but but but
I i I
think think think
you you you
have have have
to to to
change chang change
the the the
menu menu menu
program program program
( ( (
if if if
you you you
have have have
the the the
sources sourc source
) ) )
or or or
add add add
a a a
TSR tsr TSR
or or or
system system system
patch patch patch
or or or
something someth something
. . .
As as As
far far far
as as a
I i I
know know know
the the the
CMOS cmos CMOS
clock clock clock
keeps keep keep
the the the
right right right
time time time
( ( (
in in in
fact fact fact
about about about
7 7 7
seconds second second
/ / /
day day day
better better well
than than than
DOS dos DOS
' ' '
s s s
clock clock clock
) ) )
. . .
Mark mark Mark
Aitchison aitchison Aitchison
, , ,
University univers University
of of of
Canterbury canterburi Canterbury
. . .
