From from From
: : :
venaas venaa venaas
@ @ @
flipper flipper flipper
. . .
pvv pvv pvv
. . .
unit unit unit
. . .
no no no
( ( (
Stig stig Stig
Venaas venaa Venaas
) ) )
Subject subject Subject
: : :
Re re Re
: : :
CAN can CAN
' ' '
T t T
WRITE write WRITE
TO to TO
720 720 720
FLOPPY floppi FLOPPY
Organization organ Organization
: : :
ProgramVareVerkstedet programvareverkstedet ProgramVareVerkstedet
- - -
UNIT unit UNIT
Lines line Lines
: : :
31 31 31
In in In
article articl article
< < <
1 1 1
qndvd qndvd qndvd
$ $ $
jhn jhn jhn
@ @ @
usenet usenet usenet
. . .
INS in INS
. . .
CWRU cwru CWRU
. . .
Edu edu Edu
> > >
da da da
416 416 416
@ @ @
cleveland cleveland cleveland
. . .
Freenet freenet Freenet
. . .
Edu edu Edu
( ( (
Andy andi Andy
Nicola nicola Nicola
) ) )
writes write write
: : :
> > >
> > >
In in In
a a a
previous previous previous
article articl article
, , ,
limagen limagen limagen
@ @ @
hpwala hpwala hpwala
. . .
wal wal wal
. . .
hp hp hp
. . .
com com com
( ( (
) ) )
says say say
: : :
> > >
> > >
> > >
OK ok OK
all all all
you you you
experts expert expert
! ! !
> > >
> > >
Need need Need
answer answer answer
quick quick quick
. . .
386 386 386
machine machin machine
, , ,
1 1 1
. . .
44 44 44
floppy floppi floppy
; ; ;
unable unabl unable
to to to
write write write
to to to
a a a
formated format format
> > >
> > >
720 720 720
disk disk disk
. . .
Machine machin Machine
claims claim claim
that that that
disk disk disk
is is be
write write write
protected protect protect
, , ,
but but but
it it it
is is be
not not not
. . .
> > >
> > >
> > >
> > >
Note note Note
: : :
It it It
' ' '
ll ll ll
read read read
720 720 720
' ' '
s s s
with with with
no no no
problem problem problem
. . .
> > >
> > >
> > >
> > >
Please pleas Please
e e e
_ _ _
mail mail mail
or or or
post post post
. . .
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
If if If
the the the
disk disk disk
is is be
not not not
an an an
HD hd HD
- - -
type type type
disk disk disk
, , ,
i i i
. . .
e e e
. . .
with with with
the the the
extra extra extra
hole hole hole
in in in
the the the
case case case
> > >
opposite opposit opposite
the the the
normal normal normal
write write write
protect protect protect
hole hole hole
, , ,
the the the
drive drive drive
will will will
not not not
write write write
to to to
the the the
> > >
disk disk disk
. . .
You you You
can can can
punch punch punch
a a a
similar similar similar
hole hole hole
with with with
whatever whatev whatever
is is be
handy handi handy
or or or
buy buy buy
a a a
small small small
> > >
device devic device
, , ,
a a a
square squar square
hole hole hole
puncher puncher puncher
, , ,
for for for
about about about
$ $ $
19 19 19
. . .
95 95 95
. . .
. . .
. . .
see see see
the the the
back back back
pages page page
of of of
> > >
computer comput computer
shopper shopper shopper
magazine magazin magazine
for for for
it it it
. . .
> > >
> > >
To to To
be be be
brief brief brief
, , ,
make make make
the the the
hole hole hole
any ani any
way way way
you you you
can can can
or or or
no no no
writing write writing
! ! !
> > >
> > >
- - -
- - -
> > >
Andy andi Andy
Nicola nicola Nicola
> > >
Of of Of
course cours course
you you you
should should should
be be be
able abl able
to to to
write write write
a a a
DD dd DD
720 720 720
Kb kb Kb
disk disk disk
without without without
making make make
any ani any
holes hole hole
. . .
Stig stig Stig
