From from From
: : :
willisw willisw willisw
@ @ @
willisw willisw willisw
. . .
ENG eng ENG
. . .
CLEMSON clemson CLEMSON
. . .
edu edu edu
( ( (
Bill bill Bill
Willis willi Willis
) ) )
Subject subject Subject
: : :
Re re Re
: : :
HELP help HELP
! ! !
Installing instal Installing
second second second
IDE ide IDE
drive drive drive
Organization organ Organization
: : :
Engineering engin Engineering
Services servic Services
, , ,
Clemson clemson Clemson
University univers University
Lines line Lines
: : :
55 55 55
In in In
article articl article
< < <
1 1 1
qn qn qn
627 627 627
$ $ $
iv iv iv
@ @ @
darwin darwin darwin
. . .
sura sura sura
. . .
net net net
> > >
wbarnes wbarn wbarnes
@ @ @
sura sura sura
. . .
net net net
( ( (
Bill bill Bill
Barnes barn Barnes
) ) )
writes write write
: : :
> > >
Recently recent Recently
my my my
cousin cousin cousin
got got get
a a a
second second second
internal intern internal
IDE ide IDE
drive drive drive
( ( (
a a a
Seagate seagat Seagate
210 210 210
MB mb MB
, , ,
> > >
I i I
can can can
look look look
up up up
the the the
model model model
number number number
if if if
it it it
' ' '
s s s
important import important
) ) )
and and and
I i I
' ' '
ve ve ve
been been be
> > >
trying tri try
to to to
help help help
him him him
install instal install
it it it
. . .
[ [ [
I i I
' ' '
ve ve ve
got got get
a a a
vested vest vested
interest interest interest
, , ,
since sinc since
> > >
my my my
machine machin machine
' ' '
s s s
busted bust bust
and and and
I i I
have have have
to to to
use use use
his his his
until until until
I i I
get get get
mine mine mine
fixed fix fix
. . .
] ] ]
> > >
He he He
already alreadi already
has has have
a a a
Seagate seagat Seagate
85 85 85
MB mb MB
IDE ide IDE
HD hd HD
( ( (
again again again
, , ,
I i I
forget forget forget
the the the
model model model
number number number
> > >
but but but
I i I
can can can
find find find
out out out
. . .
) ) )
> > >
Anyway anyway Anyway
, , ,
I i I
can can can
' ' '
t t t
seem seem seem
to to to
get get get
the the the
bloody bloodi bloody
thing thing thing
up up up
. . .
I i I
' ' '
ve ve ve
managed manag manage
to to to
get get get
> > >
one one one
or or or
the the the
other other other
drive drive drive
up up up
( ( (
with with with
the the the
other other other
disconnected disconnect disconnect
) ) )
, , ,
but but but
not not not
both both both
> > >
at at at
