From from From
: : :
gt gt gt
5735 5735 5735
a a a
@ @ @
prism prism prism
. . .
gatech gatech gatech
. . .
EDU edu EDU
( ( (
Mark mark Mark
Devaney devaney Devaney
) ) )
Subject subject Subject
: : :
Sorry sorri Sorry
, , ,
another anoth another
Gateway gateway Gateway
posting post post
Distribution distribut Distribution
: : :
usa usa usa
Organization organ Organization
: : :
Georgia georgia Georgia
Institute institut Institute
of of of
Technology technolog Technology
Lines line Lines
: : :
42 42 42
I i I
never never never
thought thought think
I i I
' ' '
d d d
contribute contribut contribute
to to to
a a a
Gateway gateway Gateway
thread thread thread
, , ,
either either either
pro pro pro
or or or
con con con
, , ,
but but but
my my my
spleen spleen spleen
could could could
use use use
a a a
little littl little
venting vent venting
. . .
The the The
scenario scenario scenario
: : :
1 1 1
- - -
Ordered order Ordered
a a a
DX dx DX
2 2 2
/ / /
50 50 50
w w w
/ / /
Ultrastor ultrastor Ultrastor
34 34 34
F f F
Local local Local
Bus bus Bus
HD hd HD
controller control controller
2 2 2
- - -
Receive receiv Receive
system system system
10 10 10
days day day
after after after
ordering order order
( ( (
Happy happi Happy
) ) )
3 3 3
- - -
Discover discov Discover
Ultrastor ultrastor Ultrastor
14 14 14
F f F
ISA isa ISA
HD hd HD
Controller control Controller
inside insid inside
( ( (
unhappy unhappi unhappy
) ) )
4 4 4
- - -
Call call Call
Gateway gateway Gateway
, , ,
receive receiv receive
the the the
correct correct correct
controller control controller
in in in
5 5 5
days day day
( ( (
getting get get
happier happier happy
) ) )
5 5 5
- - -
New new New
controller control controller
doesn doesn doesn
' ' '
t t t
work work work
( ( (
unhappy unhappi unhappy
again again again
) ) )
6 6 6
- - -
Call call Call
Gateway gateway Gateway
again again again
, , ,
get get get
another anoth another
controller control controller
in in in
5 5 5
more more more
days day day
( ( (
cooling cool cool
off off off
, , ,
the the the
end end end
is is be
in in in
sight sight sight
) ) )
7 7 7
- - -
This this This
controller control controller
doesn doesn doesn
' ' '
t t t
work work work
either either either
, , ,
motherboard motherboard motherboard
is is be
bad bad bad
( ( (
VERY veri VERY
unhappy unhappi unhappy
) ) )
Gateway gateway Gateway
' ' '
s s s
solution solut solution
: : :
They they They
will will will
order order order
me me me
a a a
new new new
motherboard motherboard motherboard
( ( (
5 5 5
more more more
days day day
) ) )
and and and
have have have
on on on
- - -
site site site
service servic service
install instal install
it it it
for for for
me me me
. . .
BUT but BUT
, , ,
I i I
have have have
to to to
take take take
a a a
day day day
off off off
of of of
work work work
because becaus because
the the the
service servic service
people peopl people
only onli only
work work work
9 9 9
- - -
5 5 5
M m M
- - -
f f f
. . .
I i I
say say say
, , ,
no no no
way way way
I i I
' ' '
ve ve ve
already alreadi already
blown blown blow
about about about
20 20 20
hours hour hour
with with with
this this this
, , ,
about about about
10 10 10
of of of
them them them
on on on
hold hold hold
and and and
I i I
don don don
' ' '
t t t
have have have
the the the
time time time
or or or
$ $ $
$ $ $
to to to
take take take
a a a
day day day
off off off
work work work
. . .
Also also Also
, , ,
my my my
30 30 30
day day day
return return return
period period period
is is be
almost almost almost
over over over
and and and
I i I
' ' '
ve ve ve
only onli only
been been be
able abl able
to to to
use use use
the the the
thin thin thin
for for for
about about about
10 10 10
minutes minut minute
. . .
So so So
, , ,
the the the
whole whole whole
thing thing thing
is is be
going go go
back back back
. . .
I i I
was was be
extremely extrem extremely
upset upset upset
when when when
I i I
began began begin
this this this
post post post
because becaus because
the the the
support support support
rep rep rep
told told tell
me me me
that that that
I i I
would would would
have have have
to to to
pay pay pay
shipping ship ship
not not not
only onli only
for for for
the the the
returned return returned
system system system
, , ,
but but but
also also also
the the the
two two two
hard hard hard
drive drive drive
controllers control controller
they they they
had had have
sent sent send
me me me
. . .
Fortunately fortun Fortunately
, , ,
I i I
just just just
spoke spoke speak
to to to
customer custom customer
service servic service
and and and
they they they
are are be
going go go
to to to
have have have
UPS up UPS
come come come
and and and
pick pick pick
everything everyth everything
up up up
gratis grati gratis
. . .
The the The
only onli only
downside downsid downside
is is be
that that that
now now now
I i I
have have have
to to to
order order order
another anoth another
computer comput computer
. . .
I i I
would would would
really realli really
like like like
to to to
try tri try
Gateway gateway Gateway
again again again
, , ,
I i I
' ' '
m m m
just just just
very veri very
turned turn turn
off off off
by by by
the the the
prospect prospect prospect
of of of
having have have
to to to
try tri try
and and and
get get get
through through through
to to to
Customer custom Customer
Service servic Service
or or or
Tech tech Tech
Support support Support
again again again
. . .
. . .
. . .
I i I
think think think
their their their
products product product
are are be
great great great
for for for
the the the
most most most
part part part
, , ,
but but but
I i I
' ' '
m m m
beginning begin begin
to to to
wonder wonder wonder
if if if
the the the
savings save saving
are are be
worth worth worth
the the the
potential potenti potential
aggravation aggrav aggravation
. . .
Are are Are
other other other
mail mail mail
order order order
companies compani company
as as a
difficult difficult difficult
to to to
contact contact contact
? ? ?
I i I
know know know
Gateway gateway Gateway
is is be
booming boom booming
, , ,
and and and
for for for
good good good
reason reason reason
, , ,
but but but
I i I
don don don
' ' '
t t t
know know know
if if if
I i I
can can can
take take take
it it it
again again again
. . .
Oh oh Oh
well well well
, , ,
I i I
feel feel feel
better better well
now now now
. . .
. . .
. . .
- - -
- - -
- - -
- - -
- - -
- - -
- - -
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
- - -
- - -
- - -
- - -
- - -
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
- - -
- - -
- - -
- - -
- - -
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
- - -
- - -
- - -
- - -
- - -
_ _ _
_ _ _
_ _ _
