From from From
: : :
sundboe sundbo sundboe
@ @ @
bgibm bgibm bgibm
1 1 1
. . .
nho nho nho
. . .
hydro hydro hydro
. . .
com com com
( ( (
Terje terj Terje
Thoegersen thoegersen Thoegersen
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Problems problem Problems
with with with
Toshiba toshiba Toshiba
3401 3401 3401
CDROM cdrom CDROM
Organization organ Organization
: : :
Norsk norsk Norsk
Hydro hydro Hydro
a a a
. . .
s s s
Lines line Lines
: : :
26 26 26
Distribution distribut Distribution
: : :
world world world
Reply repli Reply
- - -
To to To
: : :
hktth hktth hktth
@ @ @
nho nho nho
. . .
hydro hydro hydro
. . .
com com com
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
bgibm bgibm bgibm
1 1 1
. . .
nho nho nho
. . .
hydro hydro hydro
. . .
com com com
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
20 20 20
. . .
191255 191255 191255
. . .
10115 10115 10115
@ @ @
news news news
. . .
columbia columbia columbia
. . .
edu edu edu
> > >
, , ,
imj imj imj
1 1 1
@ @ @
cunixa cunixa cunixa
. . .
cc cc cc
. . .
columbia columbia columbia
. . .
edu edu edu
( ( (
Imad imad Imad
M m M
Jureidini jureidini Jureidini
) ) )
writes write write
: : :
| | |
> > >
Hi hi Hi
! ! !
| | |
> > >
I i I
recently recent recently
purchased purchas purchase
the the the
Toshiba toshiba Toshiba
3401 3401 3401
CDROM cdrom CDROM
. . .
I i I
own own own
an an an
Adaptec adaptec Adaptec
1542 1542 1542
B b B
| | |
> > >
SCSI scsi SCSI
card card card
, , ,
and and and
I i I
have have have
so so so
far far far
failed fail fail
to to to
get get get
the the the
CDROM cdrom CDROM
to to to
work work work
under under under
DOS dos DOS
. . .
It it It
| | |
> > >
works work work
very veri very
well well well
under under under
OS os OS
/ / /
2 2 2
, , ,
so so so
I i I
know know know
that that that
the the the
drive drive drive
is is be
not not not
faulty faulti faulty
. . .
| | |
> > >
In in In
my my my
config config config
. . .
sys sys sys
, , ,
I i I
have have have
aspi aspi aspi
3 3 3
dos dos do
. . .
sys sys sys
, , ,
aspidisk aspidisk aspidisk
. . .
sys sys sys
, , ,
aspicd aspicd aspicd
. . .
sys sys sys
. . .
In in In
my my my
| | |
> > >
autoexec autoexec autoexec
. . .
bat bat bat
, , ,
I i I
have have have
MSCDEX mscdex MSCDEX
, , ,
which which which
came came come
with with with
DOS dos DOS
6 6 6
. . .
0 0 0
. . .
MSCDEX mscdex MSCDEX
seems seem seem
to to to
find find find
| | |
> > >
and and and
install instal install
the the the
drive drive drive
as as a
drive drive drive
F f F
: : :
, , ,
but but but
when when when
I i I
switch switch switch
to to to
that that that
drive drive drive
and and and
try tri try
a a a
| | |
> > >
dir dir dir
, , ,
I i I
get get get
an an an
error error error
message messag message
telling tell tell
me me me
the the the
drive drive drive
is is be
not not not
ready readi ready
or or or
something someth something
| | |
> > >
like like like
that that that
. . .
The the The
CDROM cdrom CDROM
is is be
locked lock lock
too too too
, , ,
and and and
the the the
adaptec adaptec adaptec
utilities util utility
don don don
' ' '
t t t
seem seem seem
to to to
| | |
> > >
recognize recogn recognize
that that that
I i I
have have have
a a a
CDROM cdrom CDROM
at at at
that that that
point point point
. . .
| | |
> > >
Has has Has
anyone anyon anyone
ever ever ever
had had have
this this this
problem problem problem
? ? ?
Is is Is
there there there
something someth something
abvious abvious abvious
that that that
I i I
| | |
> > >
am am be
missing miss miss
? ? ?
And and And
finally final finally
, , ,
I i I
was was be
wondering wonder wonder
if if if
anyone anyon anyone
using use use
this this this
setup setup setup
could could could
| | |
> > >
kindly kind kindly
post post post
his his his
/ / /
her her her
config config config
. . .
sys sys sys
and and and
autoexec autoexec autoexec
. . .
bat bat bat
. . .
| | |
> > >
Hi hi Hi
! ! !
One one One
of of of
the the the
ASPI aspi ASPI
- - -
drivers driver driver
( ( (
I i I
think think think
it it it
' ' '
s s s
the the the
ASPICD aspicd ASPICD
) ) )
supports support support
a a a
/ / /
NORST norst NORST
paramter paramt paramter
, , ,
which which which
means mean mean
to to to
not not not
reset reset reset
the the the
SCSI scsi SCSI
bus bus bus
when when when
it it it
loads load load
. . .
This this This
fixed fix fix
the the the
problem problem problem
a a a
friend friend friend
of of of
mine mine mine
was was be
having have have
with with with
his his his
adaptec adaptec adaptec
+ + +
tosh tosh tosh
3401 3401 3401
. . .
Regards regard Regards
, , ,
- - -
Terje terj Terje
