From from From
: : :
wong wong wong
@ @ @
ws ws w
13 13 13
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
( ( (
E e E
. . .
Wong wong Wong
) ) )
Subject subject Subject
: : :
Help help Help
with with with
24 24 24
bit bit bit
mode mode mode
for for for
ATI ati ATI
Organization organ Organization
: : :
Data data Data
General general General
Corporation corpor Corporation
, , ,
Westboro westboro Westboro
, , ,
MA ma MA
Lines line Lines
: : :
16 16 16
I i I
finally final finally
got got get
the the the
vesa vesa vesa
driver driver driver
for for for
my my my
ATI ati ATI
graphics graphic graphic
ultra ultra ultra
plus plus plus
( ( (
2 2 2
M m M
) ) )
. . .
However howev However
, , ,
when when when
I i I
tried tri try
to to to
use use use
this this this
to to to
view view view
under under under
24 24 24
bit bit bit
mode mode mode
, , ,
I i I
get get get
lines line line
on on on
the the the
picture pictur picture
. . .
With with With
16 16 16
bit bit bit
or or or
below below below
, , ,
the the the
picture pictur picture
is is be
fine fine fine
. . .
Can can Can
someone someon someone
tell tell tell
me me me
what what what
was was be
wrong wrong wrong
? ? ?
Is is Is
it it it
the the the
card card card
, , ,
or or or
is is be
it it it
the the the
software softwar software
? ? ?
- - -
- - -
Thanks thank Thanks
8 8 8
) ) )
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
_ _ _
/ / /
user user user
' ' '
s s s
name name name
: : :
Edward edward Edward
Wong wong Wong
Internet internet Internet
: : :
wong wong wong
@ @ @
ws ws w
13 13 13
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
telephone telephon telephone
: : :
( ( (
508 508 508
) ) )
870 870 870
- - -
9352 9352 9352
