From from From
: : :
lyourk lyourk lyourk
@ @ @
cbnewsc cbnewsc cbnewsc
. . .
cb cb cb
. . .
att att att
. . .
com com com
( ( (
Loran loran Loran
N n N
. . .
Yourk yourk Yourk
) ) )
Subject subject Subject
: : :
Wanted want Wanted
ISA isa ISA
mouse mous mouse
port port port
with with with
high high high
interrupt interrupt interrupt
Organization organ Organization
: : :
AT at AT
& & &
T t T
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
13 13 13
With with With
a a a
sound sound sound
card card card
on on on
interrupt interrupt interrupt
5 5 5
, , ,
two two two
serial serial serial
ports port port
( ( (
one one one
for for for
modem modem modem
on on on
i i i
4 4 4
, , ,
one one one
for for for
Miracle miracl Miracle
Piano piano Piano
on on on
i i i
3 3 3
) ) )
and and and
a a a
printer printer printer
port port port
on on on
i i i
7 7 7
, , ,
I i I
have have have
run run run
out out out
of of of
low low low
interrupts interrupt interrupt
. . .
What what What
I i I
would would would
like like like
is is be
a a a
mouse mous mouse
port port port
with with with
an an an
interrupt interrupt interrupt
of of of
10 10 10
, , ,
11 11 11
, , ,
or or or
12 12 12
( ( (
which which which
ever ever ever
interrupt interrupt interrupt
the the the
PS ps PS
/ / /
2 2 2
mouse mous mouse
port port port
uses use use
) ) )
in in in
in in in
ISA isa ISA
i i i
486 486 486
computer comput computer
. . .
I i I
called call call
technical technic technical
support support support
of of of
Microsoft microsoft Microsoft
, , ,
Logitech logitech Logitech
, , ,
& & &
ATI ati ATI
( ( (
checked check check
what what what
interrupts interrupt interrupt
the the the
mouse mous mouse
port port port
on on on
the the the
ATI ati ATI
video video video
cards card card
can can can
use use use
) ) )
and and and
they they they
all all all
said said say
the the the
only onli only
interrupts interrupt interrupt
possible possibl possible
on on on
these these these
cards card card
was was be
ones one one
lower lower low
than than than
7 7 7
. . .
Does doe Does
anyone anyon anyone
know know know
of of of
any ani any
board board board
for for for
an an an
ISA isa ISA
bus bus bus
which which which
will will will
allow allow allow
a a a
mouse mous mouse
port port port
( ( (
or or or
even even even
a a a
serial serial serial
port port port
) ) )
with with with
high high high
interrupts interrupt interrupt
? ? ?
Loran loran Loran
Yourk yourk Yourk
( ( (
708 708 708
) ) )
979 979 979
- - -
9378 9378 9378
AT at AT
& & &
T t T
lyourk lyourk lyourk
@ @ @
ihlpm ihlpm ihlpm
. . .
att att att
. . .
com com com
