From from From
: : :
robert robert robert
@ @ @
weitek weitek weitek
. . .
COM com COM
( ( (
Robert robert Robert
Plamondon plamondon Plamondon
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Orchid orchid Orchid
P p P
9000 9000 9000
vs vs v
Fahrenheit fahrenheit Fahrenheit
( ( (
mini mini mini
review review review
) ) )
Organization organ Organization
: : :
WEITEK weitek WEITEK
Corporation corpor Corporation
, , ,
Sunnyvale sunnyval Sunnyvale
CA ca CA
Lines line Lines
: : :
102 102 102
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
173120 173120 173120
. . .
19289 19289 19289
@ @ @
adobe adob adobe
. . .
com com com
> > >
sherwood sherwood sherwood
@ @ @
adobe adob adobe
. . .
com com com
( ( (
Geoffrey geoffrey Geoffrey
Sherwood sherwood Sherwood
) ) )
writes write write
: : :
> > >
In in In
going go go
with with with
the the the
modern modern modern
trend trend trend
, , ,
the the the
Orchid orchid Orchid
P p P
9000 9000 9000
card card card
only onli only
supports support support
16 16 16
colors color color
> > >
in in in
640 640 640
x x x
480 480 480
mode mode mode
without without without
a a a
driver driver driver
. . .
Of of Of
course cours course
, , ,
this this this
breaks break break
any ani any
DOS dos DOS
program program program
> > >
which which which
uses use use
SVGA svga SVGA
modes mode mode
( ( (
like like like
most most most
of of of
my my my
CD cd CD
- - -
ROMs rom ROMs
) ) )
. . .
This this This
is is be
not not not
the the the
case case case
: : :
the the the
ROM rom ROM
on on on
the the the
P p P
9000 9000 9000
supports support support
VESA vesa VESA
modes mode mode
of of of
up up up
to to to
1024 1024 1024
x x x
768 768 768
in in in
256 256 256
colors color color
. . .
VESA vesa VESA
- - -
compliant compliant compliant
applications applic application
should should should
have have have
no no no
trouble troubl trouble
setting set set
these these these
modes mode mode
. . .
( ( (
But but But
I i I
' ' '
m m m
forwarding forward forward
your your your
posting post posting
to to to
our our our
Software softwar Software
group group group
, , ,
just just just
in in in
case case case
. . .
Can can Can
' ' '
t t t
be be be
too too too
careful care careful
. . .
) ) )
Not not Not
that that that
I i I
doubt doubt doubt
that that that
YOUR your YOUR
applications applic application
are are be
failing fail fail
to to to
run run run
; ; ;
lots lot lot
of of of
stuff stuff stuff
depends depend depends
on on on
figuring figur figure
out out out
which which which
exact exact exact
SVGA svga SVGA
they they they
' ' '
re re re
looking look look
at at at
, , ,
and and and
don don don
' ' '
t t t
use use use
VESA vesa VESA
calls call call
( ( (
VESA vesa VESA
is is be
still still still
pretty pretti pretty
new new new
) ) )
. . .
Every everi Every
new new new
chip chip chip
set set set
confuses confus confuse
them them them
. . .
> > >
The the The
supported support supported
resolutions resolut resolution
really realli really
annoy annoy annoy
me me me
. . .
You you You
can can can
do do do
1280 1280 1280
x x x
1024 1024 1024
at at at
75 75 75
Hz hz Hz
if if if
> > >
you you you
tell tell tell
the the the
driver driver driver
you you you
have have have
an an an
NEC nec NEC
5 5 5
FG fg FG
( ( (
they they they
only onli only
have have have
about about about
six six six
monitors monitor monitor
> > >
listed list list
plus plus plus
' ' '
Generic generic Generic
' ' '
, , ,
and and and
if if if
you you you
choose choos choose
Generic generic Generic
you you you
can can can
' ' '
t t t
get get get
any ani any
high high high
> > >
refreshes refresh refreshes
at at at
ALL all ALL
) ) )
. . .
But but But
at at at
1024 1024 1024
x x x
768 768 768
you you you
are are be
limited limit limit
to to to
70 70 70
Hz hz Hz
. . .
Seems seem Seems
to to to
me me me
> > >
that that that
the the the
hardware hardwar hardware
should should should
be be be
able abl able
to to to
support support support
the the the
bandwidth bandwidth bandwidth
( ( (
if if if
it it it
can can can
do do do
75 75 75
Hz hz Hz
> > >
at at at
1280 1280 1280
it it it
sure sure sure
should should should
be be be
able abl able
to to to
do do do
it it it
at at at
1024 1024 1024
! ! !
) ) )
. . .
Higher higher Higher
vertical vertic vertical
resolution resolut resolution
> > >
was was be
the the the
main main main
reason reason reason
I i I
bought bought buy
the the the
card card card
over over over
the the the
Orchid orchid Orchid
F f F
. . .
VLB vlb VLB
I i I
currently current currently
have have have
, , ,
> > >
and and and
it it it
will will will
do do do
1024 1024 1024
x x x
768 768 768
x x x
70 70 70
Hz hz Hz
as as as
well well well
. . .
I i I
think think think
we we we
go go go
to to to
AT at AT
LEAST least LEAST
76 76 76
Hz hz Hz
at at at
1024 1024 1024
x x x
768 768 768
x x x
8 8 8
, , ,
and and and
maybe mayb maybe
more more more
( ( (
and and and
it it it
' ' '
s s s
a a a
function function function
of of of
the the the
RAMDAC ramdac RAMDAC
speed speed speed
, , ,
not not not
the the the
Power power Power
9000 9000 9000
) ) )
. . .
We we We
need need need
to to to
fix fix fix
the the the
problems problem problem
you you you
' ' '
ve ve ve
noted note note
( ( (
they they they
were were be
already alreadi already
on on on
the the the
list list list
) ) )
. . .
If if If
you you you
' ' '
re re re
really realli really
interested interest interested
, , ,
though though though
, , ,
take take take
a a a
look look look
at at at
the the the
text text text
file file file
P p P
9000 9000 9000
RES res RES
. . .
DAT dat DAT
, , ,
which which which
holds hold hold
the the the
data data data
from from from
which which which
the the the
choices choic choice
in in in
the the the
P p P
9000 9000 9000
monitor monitor monitor
installation instal installation
program program program
are are be
built built build
. . .
Working work Working
by by by
analogy analog analogy
, , ,
you you you
can can can
build build build
up up up
a a a
new new new
monitor monitor monitor
definition definit definition
that that that
has has have
the the the
right right right
combinations combin combination
of of of
refresh refresh refresh
rates rate rate
for for for
your your your
monitors monitor monitor
. . .
Keep keep Keep
a a a
backup backup backup
copy copi copy
of of of
the the the
file file file
! ! !
Once onc Once
you you you
' ' '
ve ve ve
built built build
a a a
new new new
version version version
of of of
the the the
P p P
9000 9000 9000
RES res RES
. . .
DAT dat DAT
file file file
, , ,
run run run
the the the
P p P
9000 9000 9000
installation instal installation
program program program
, , ,
INST inst INST
, , ,
and and and
your your your
new new new
choices choic choice
should should should
show show show
up up up
. . .
( ( (
This this This
assumes assum assume
you you you
have have have
the the the
WEITEK weitek WEITEK
v v v
. . .
2 2 2
. . .
2 2 2
drivers driver driver
. . .
You you You
can can can
tell tell tell
the the the
rev rev rev
number number number
by by by
looking look look
at at at
the the the
modification modif modification
time time time
of of of
the the the
driver driver driver
: : :
02 02 02
: : :
20 20 20
is is be
version version version
2 2 2
. . .
20 20 20
. . .
Microsoft microsoft Microsoft
uses use use
this this this
gimmick gimmick gimmick
, , ,
too too too
. . .
) ) )
> > >
The the The
board board board
is is be
faster faster faster
that that that
the the the
OFVLB ofvlb OFVLB
for for for
most most most
things thing thing
according accord accord
to to to
the the the
Hercules hercul Hercules
> > >
Speedy speedi Speedy
program program program
. . .
This this This
program program program
tests test test
various various various
operations oper operation
and and and
reports report report
the the the
results result result
> > >
in in in
pixels pixel pixel
/ / /
second second second
. . .
I i I
don don don
' ' '
t t t
have have have
the the the
numbers number number
for for for
the the the
Graphite graphit Graphite
card card card
, , ,
but but but
they they they
> > >
were were be
close close close
to to to
half half half
of of of
the the the
OFVLB ofvlb OFVLB
( ( (
ie ie ie
, , ,
slower slower slow
) ) )
but but but
that that that
was was be
running run run
in in in
a a a
20 20 20
MHz mhz MHz
> > >
386 386 386
, , ,
ISA isa ISA
, , ,
so so so
the the the
numbers number number
aren aren aren
' ' '
t t t
really realli really
comparable compar comparable
. . .
The the The
following follow following
numbers number number
> > >
were were be
all all all
obtained obtain obtain
using use use
a a a
486 486 486
, , ,
33 33 33
MHz mhz MHz
, , ,
AIR air AIR
motherboard motherboard motherboard
( ( (
UMC umc UMC
chipset chipset chipset
) ) )
, , ,
with with with
> > >
8 8 8
MB mb MB
memory memori memory
. . .
I i I
give give give
ranges rang range
because becaus because
the the the
program program program
reports report report
the the the
numbers number number
as as a
it it it
> > >
computes comput compute
them them them
, , ,
and and and
these these these
tend tend tend
to to to
jump jump jump
around around around
a a a
bit bit bit
. . .
The the The
SPEEDY speedi SPEEDY
benchmark benchmark benchmark
was was be
put put put
out out out
by by by
Hercules hercul Hercules
and and and
IIT iit IIT
, , ,
who who who
to to to
my my my
knowledge knowledg knowledge
were were be
unencumbered unencumb unencumbered
by by by
any ani any
motivations motiv motivation
except except except
making make make
the the the
Hercules hercul Hercules
Graphite graphit Graphite
/ / /
IIT iit IIT
AGX agx AGX
014 014 014
card card card
look look look
really realli really
good good good
. . .
So so So
I i I
' ' '
d d d
take take take
the the the
numbers number number
with with with
a a a
ton ton ton
of of of
salt salt salt
. . .
( ( (
Texas texa Texas
Instruments instrument Instruments
did did do
the the the
same same same
thing thing thing
with with with
WINTACH wintach WINTACH
, , ,
trying tri try
to to to
make make make
the the the
34020 34020 34020
look look look
good good good
compared compar compare
to to to
the the the
8514 8514 8514
, , ,
as as a
if if if
anyone anyon anyone
cared care care
. . .
) ) )
It it It
' ' '
s s s
safer safer safer
( ( (
though though though
not not not
safe safe safe
) ) )
to to to
use use use
benchmarks benchmark benchmark
from from from
" " "
unbiased unbias unbiased
" " "
sources sourc source
, , ,
such such such
as as a
testing test test
labs lab lab
, , ,
columnists columnist columnist
, , ,
etc etc etc
. . .
> > >
Interestingly interest Interestingly
, , ,
the the the
solid solid solid
> > >
vectors vector vector
and and and
shaded shade shade
polygons polygon polygon
show show show
no no no
improvement improv improvement
, , ,
and and and
hatched hatch hatch
polygons polygon polygon
( ( (
ie ie ie
, , ,
> > >
filled fill fill
with with with
cross cross cross
- - -
hatching hatch hatching
) ) )
and and and
Ternary ternari Ternary
Rops rop Rops
( ( (
whatever whatev whatever
they they they
are are be
. . .
Graphics graphic Graphics
> > >
operations oper operation
like like like
XORs xor XORs
maybe mayb maybe
? ? ?
? ? ?
? ? ?
? ? ?
) ) )
are are be
a a a
dead dead dead
loss loss loss
on on on
the the the
9000 9000 9000
. . .
I i I
think think think
you you you
' ' '
ll ll ll
a a a
large larg large
discrepancy discrep discrepancy
between between between
the the the
results result result
of of of
SPEEDY speedi SPEEDY
and and and
the the the
results result result
of of of
anything anyth anything
else els else
in in in
the the the
universe univers universe
on on on
these these these
things thing thing
. . .
> > >
I i I
give give give
two two two
> > >
numbers number number
for for for
the the the
9000 9000 9000
fonts font font
, , ,
because becaus because
I i I
think think think
they they they
are are be
caching cach cache
. . .
> > >
When when When
the the the
fonts font font
are are be
first first first
drawn drawn drawn
on on on
the the the
screen screen screen
they they they
are are be
done done do
fairly fair fairly
slowly slowli slowly
- - -
- - -
> > >
1 1 1
/ / /
3 3 3
the the the
speed speed speed
of of of
the the the
OFVLB ofvlb OFVLB
. . .
Then then Then
the the the
speed speed speed
increases increas increase
dramatically dramat dramatically
. . .
Sounds sound Sounds
> > >
like like like
programming program program
to to to
a a a
benchmark benchmark benchmark
to to to
me me me
. . .
. . .
. . .
. . .
Font font Font
caching cach caching
is is be
a a a
perfectly perfect perfectly
legitimate legitim legitimate
optimization optim optimization
- - -
- - -
Windows window Windows
has has have
hooks hook hook
for for for
it it it
built built build
right right right
into into into
the the the
GDI gdi GDI
. . .
What what What
' ' '
s s s
kind kind kind
of of of
silly silli silly
is is be
IIT iit IIT
' ' '
s s s
use use use
of of of
a a a
hardwired hardwir hardwired
" " "
The the The
quick quick quick
brown brown brown
fox fox fox
jumped jump jump
over over over
the the the
lazy lazi lazy
dog dog dog
then then then
sat sat sit
on on on
a a a
tack tack tack
" " "
string string string
in in in
their their their
driver driver driver
. . .
Not not Not
only onli only
is is be
it it it
useless useless useless
in in in
real real real
applications applic application
, , ,
it it it
lacks lack lack
the the the
programming program program
elegance eleg elegance
of of of
the the the
" " "
Bart bart Bart
Simpson simpson Simpson
optimization optim optimization
, , ,
" " "
in in in
which which which
you you you
save save save
the the the
bitmap bitmap bitmap
of of of
the the the
most most most
- - -
recently recent recently
drawn drawn draw
string string string
in in in
off off off
- - -
screen screen screen
memory memori memory
, , ,
and and and
just just just
do do do
a a a
screen screen screen
- - -
to to to
- - -
screen screen screen
bitblit bitblit bitblit
if if if
you you you
happen happen happen
to to to
be be be
given given give
that that that
same same same
string string string
a a a
second second second
time time time
in in in
a a a
row row row
. . .
( ( (
We we We
call call call
it it it
the the the
" " "
Bart bart Bart
Simpson simpson Simpson
optimization optim optimization
" " "
because becaus because
Bart bart Bart
' ' '
s s s
the the the
only onli only
person person person
we we we
can can can
see see see
benefiting benefit benefit
from from from
it it it
: : :
he he he
could could could
right right right
" " "
I i I
will will will
not not not
cheat cheat cheat
on on on
benchmarks benchmark benchmark
" " "
a a a
hundred hundr hundred
times time time
and and and
be be be
done done do
in in in
half half half
the the the
time time time
it it it
would would would
take take take
to to to
actually actual actually
form form form
each each each
character charact character
. . .
) ) )
> > >
I i I
make make make
no no no
claims claim claim
that that that
these these these
numbers number number
mean mean mean
anything anyth anything
at at at
all all all
. . .
Its it Its
just just just
what what what
> > >
I i I
saw saw saw
when when when
I i I
ran ran run
them them them
on on on
my my my
computer comput computer
. . .
I i I
normally normal normally
don don don
' ' '
t t t
write write write
disclaimers disclaim disclaimer
, , ,
> > >
but but but
this this this
time time time
maybe mayb maybe
