From from From
: : :
spart spart spart
@ @ @
cs cs c
. . .
uq uq uq
. . .
oz oz oz
. . .
au au au
( ( (
Geoff geoff Geoff
Green green Green
) ) )
Subject subject Subject
: : :
Multi multi Multi
I i I
/ / /
O o O
card card card
with with with
16550 16550 16550
UART uart UART
' ' '
s s s
Reply repli Reply
- - -
To to To
: : :
spart spart spart
@ @ @
cs cs c
. . .
uq uq uq
. . .
oz oz oz
. . .
au au au
Organization organ Organization
: : :
Department depart Department
of of of
Computer comput Computer
Science scienc Science
, , ,
The the The
University univers University
of of of
Queensland queensland Queensland
Lines line Lines
: : :
18 18 18
Is is Is
it it it
possible possibl possible
to to to
buy buy buy
a a a
serial serial serial
I i I
/ / /
O o O
card card card
with with with
the the the
16550 16550 16550
UART uart UART
' ' '
s s s
built built build
in in in
( ( (
rather rather rather
than than than
having have have
to to to
buy buy buy
them them them
separately separ separately
, , ,
and and and
socketing socket socketing
them them them
in in in
) ) )
? ? ?
My my My
current current current
I i I
/ / /
O o O
card card card
uses use use
8250 8250 8250
' ' '
s s s
( ( (
correct correct correct
number number number
? ? ?
The the The
braindead braindead braindead
ones one one
anyway anyway anyway
) ) )
. . .
It it It
also also also
controls control control
two two two
floppy floppi floppy
drives drive drive
, , ,
and and and
two two two
IDE ide IDE
hard hard hard
drives drive drive
. . .
Ideally ideal Ideally
, , ,
I i I
' ' '
d d d
like like like
to to to
get get get
a a a
new new new
multi multi multi
I i I
/ / /
O o O
card card card
, , ,
that that that
had had have
2 2 2
serial serial serial
ports port port
with with with
16550 16550 16550
' ' '
s s s
and and and
could could could
also also also
control control control
another anoth another
2 2 2
IDE ide IDE
HD hd HD
' ' '
s s s
. . .
It it It
would would would
have have have
to to to
have have have
configurable configur configurable
addresses address address
for for for
both both both
the the the
serial serial serial
ports port port
, , ,
and and and
the the the
IDE ide IDE
controller control controller
, , ,
so so so
it it it
could could could
co co co
- - -
exist exist exist
with with with
my my my
existing exist exist
card card card
. . .
Does doe Does
such such such
a a a
beast beast beast
exist exist exist
? ? ?
Now now Now
the the the
hard hard hard
part part part
- - -
where where where
can can can
I i I
get get get
one one one
in in in
Australia australia Australia
, , ,
preferably prefer preferably
Brisbane brisban Brisbane
? ? ?
Thanks thank Thanks
, , ,
Geoff geoff Geoff
Green green Green
( ( (
spart spart spart
@ @ @
cs cs c
. . .
uq uq uq
. . .
oz oz oz
. . .
au au au
) ) )
