From from From
: : :
lmebold lmebold lmebold
@ @ @
sgcl sgcl sgcl
1 1 1
. . .
unisg unisg unisg
. . .
ch ch ch
Subject subject Subject
: : :
Re re Re
: : :
ISA isa ISA
to to to
EISA eisa EISA
Distribution distribut Distribution
: : :
comp comp comp
Organization organ Organization
: : :
University univers University
of of of
St st St
. . .
Gallen gallen Gallen
, , ,
Switzerland switzerland Switzerland
Lines line Lines
: : :
30 30 30
In in In
article articl article
< < <
9 9 9
APR apr APR
199312315727 199312315727 199312315727
@ @ @
envmsa envmsa envmsa
. . .
eas ea ea
. . .
asu asu asu
. . .
edu edu edu
> > >
, , ,
firman firman firman
@ @ @
envmsa envmsa envmsa
. . .
eas ea ea
. . .
asu asu asu
. . .
edu edu edu
( ( (
B b B
B b B
S s S
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
CASEY casey CASEY
. . .
93 93 93
Apr apr Apr
9115458 9115458 9115458
@ @ @
grace grace grace
. . .
wharton wharton wharton
. . .
upenn upenn upenn
. . .
edu edu edu
> > >
, , ,
casey casey casey
@ @ @
grace grace grace
. . .
wharton wharton wharton
. . .
upenn upenn upenn
. . .
edu edu edu
( ( (
Shawn shawn Shawn
Casey casey Casey
) ) )
writes write write
. . .
. . .
. . .
> > >
> > >
Hello hello Hello
, , ,
> > >
> > >
> > >
> > >
I i I
have have have
a a a
question question question
for for for
anyone anyon anyone
that that that
may may may
be be be
familiar familiar familiar
with with with
ISA isa ISA
and and and
EISA eisa EISA
sytem sytem sytem
> > >
> > >
configurations configur configuration
. . .
> > >
> > >
> > >
> > >
1 1 1
) ) )
After after After
I i I
switch switch switch
the the the
ISA isa ISA
boards board board
into into into
the the the
EISA eisa EISA
board board board
( ( (
all all all
of of of
the the the
cards card card
are are be
> > >
> > >
ISA isa ISA
) ) )
the the the
system system system
seems seem seem
to to to
work work work
with with with
no no no
problem problem problem
what what what
so so so
ever ever ever
. . .
But but But
some some some
of of of
the the the
> > >
> > >
interupt interupt interupt
problems problem problem
that that that
we we we
had had have
with with with
the the the
ISA isa ISA
board board board
continue continu continue
with with with
the the the
EISA eisa EISA
board board board
. . .
> > >
> > >
Is is Is
it it it
my my my
understanding understand understand
that that that
the the the
EISA eisa EISA
board board board
should should should
be be be
able abl able
to to to
handle handl handle
IRQ irq IRQ
> > >
> > >
conficts confict conficts
when when when
running run run
windows window window
. . .
> > >
> > >
> > >
> > >
Problem problem Problem
: : :
When when When
running run run
our our our
network network network
via via via
telnet telnet telnet
( ( (
tcp tcp tcp
/ / /
ip ip ip
) ) )
with with with
windows window window
> > >
> > >
running run run
the the the
system system system
kicks kick kick
us us u
out out out
of of of
windows window window
( ( (
IRQ irq IRQ
confict confict confict
within within within
windows window window
> > >
> > >
I i I
assume assum assume
) ) )
. . .
> > >
> > >
> > >
> > >
Also also Also
, , ,
are are be
there there there
any ani any
memory memori memory
address address address
problems problem problem
that that that
will will will
happen happen happen
when when when
the the the
> > >
> > >
boards board board
are are be
switched switch switch
( ( (
base base base
memory memori memory
that that that
is is be
) ) )
. . .
> > >
> > >
As as As
far far far
as as a
I i I
know know know
, , ,
if if if
you you you
are are be
using use use
EISA eisa EISA
mother mother mother
board board board
, , ,
you you you
have have have
to to to
use use use
also also also
> > >
EISA eisa EISA
cards card card
or or or
else els else
your your your
computer comput computer
system system system
will will will
be be be
slower slower slow
than than than
when when when
you you you
' ' '
re re re
> > >
using use use
ISA isa ISA
board board board
with with with
ISA isa ISA
cards card card
. . .
> > >
- - -
Bill bill Bill
That that That
' ' '
s s s
nonsense nonsens nonsense
! ! !
! ! !
You you You
can can can
use use use
ISA isa ISA
cards card card
in in in
an an an
EISA eisa EISA
- - -
system system system
without without without
problem problem problem
and and and
at at at
the the the
same same same
speed speed speed
as as a
in in in
an an an
ISA isa ISA
system system system
! ! !
! ! !
- - -
Luke luke Luke
