From from From
: : :
adler adler adler
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Bruce bruce Bruce
Adler adler Adler
) ) )
Subject subject Subject
: : :
Re re Re
: : :
IBM ibm IBM
- - -
PC pc PC
XT xt XT
switch switch switch
settings set setting
Organization organ Organization
: : :
Netcom netcom Netcom
Online onlin Online
Communications communic Communications
Services servic Services
( ( (
408 408 408
- - -
241 241 241
- - -
9760 9760 9760
login login login
: : :
guest guest guest
) ) )
Lines line Lines
: : :
26 26 26
In in In
article articl article
< < <
1 1 1
qk qk qk
158 158 158
$ $ $
kcp kcp kcp
@ @ @
bigbird bigbird bigbird
. . .
hri hri hri
. . .
com com com
> > >
obrien obrien obrien
@ @ @
bigbird bigbird bigbird
. . .
hri hri hri
. . .
com com com
writes write write
: : :
> > >
I i I
just just just
got got get
an an an
IBM ibm IBM
- - -
PC pc PC
XT xt XT
with with with
no no no
documents document document
. . .
Its it Its
a a a
true true true
> > >
IBM ibm IBM
, , ,
and and and
I i I
was was be
wondering wonder wonder
if if if
anyone anyon anyone
had had have
the the the
definitions definit definition
> > >
of of of
the the the
2 2 2
8 8 8
position posit position
dip dip dip
switches switch switch
? ? ?
SW sw SW
8 8 8
, , ,
SW sw SW
7 7 7
number number number
of of of
5 5 5
. . .
25 25 25
" " "
drives drive drive
0 0 0
, , ,
0 0 0
1 1 1
drive drive drive
0 0 0
, , ,
1 1 1
2 2 2
drives drive drive
1 1 1
, , ,
0 0 0
3 3 3
drives drive drive
1 1 1
, , ,
1 1 1
4 4 4
drives drive drive
SW sw SW
6 6 6
, , ,
SW sw SW
5 5 5
type type type
of of of
display display display
0 0 0
, , ,
0 0 0
reserved reserv reserve
0 0 0
, , ,
1 1 1
40 40 40
x x x
25 25 25
color color color
( ( (
mono mono mono
mode mode mode
) ) )
1 1 1
, , ,
0 0 0
80 80 80
x x x
25 25 25
color color color
( ( (
mono mono mono
mode mode mode
) ) )
1 1 1
, , ,
1 1 1
mono mono mono
80 80 80
x x x
25 25 25
SW sw SW
4 4 4
, , ,
SW sw SW
3 3 3
amount amount amount
of of of
memory memori memory
on on on
system system system
board board board
64 64 64
k k k
chips chip chip
256 256 256
k k k
chips chip chip
0 0 0
, , ,
0 0 0
64 64 64
k k k
256 256 256
k k k
0 0 0
, , ,
1 1 1
128 128 128
k k k
512 512 512
k k k
1 1 1
, , ,
0 0 0
192 192 192
k k k
576 576 576
k k k
1 1 1
, , ,
1 1 1
256 256 256
k k k
640 640 640
k k k
SW sw SW
2 2 2
co co co
- - -
processor processor processor
installed instal instal
SW sw SW
1 1 1
loop loop loop
on on on
POST post POST
