From from From
: : :
ah ah ah
499 499 499
@ @ @
cleveland cleveland cleveland
. . .
Freenet freenet Freenet
. . .
Edu edu Edu
( ( (
John john John
Daniels daniel Daniels
) ) )
Subject subject Subject
: : :
HELP help HELP
! ! !
: : :
Apple appl Apple
II ii II
Expansion expans Expansion
Chassis chassi Chassis
by by by
Mountain mountain Mountain
Computer comput Computer
Organization organ Organization
: : :
Case case Case
Western western Western
Reserve reserv Reserve
University univers University
, , ,
Cleveland cleveland Cleveland
, , ,
Ohio ohio Ohio
( ( (
USA usa USA
) ) )
Lines line Lines
: : :
25 25 25
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
slc slc slc
10 10 10
. . .
ins in in
. . .
cwru cwru cwru
. . .
edu edu edu
I i I
recently recent recently
bought bought buy
an an an
apparantly appar apparantly
complete complet complete
Expansion expans Expansion
Chassis chassi Chassis
by by by
Mountain mountain Mountain
Computer comput Computer
Inc inc Inc
. . .
It it It
consists consist consist
of of of
a a a
box box box
with with with
8 8 8
Apple appl Apple
] ] ]
[ [ [
+ + +
compatible compat compatible
slots slot slot
, , ,
powersupply powersuppli powersupply
brick brick brick
, , ,
interface interfac interface
card card card
and and and
ribbon ribbon ribbon
cable cabl cable
to to to
attach attach attach
it it it
to to to
the the the
computer comput computer
to to to
be be be
expanded expand expand
. . .
There there There
was was be
also also also
included includ include
a a a
small small small
card card card
with with with
empty empti empty
sockets socket socket
on on on
top top top
and and and
pins pin pin
on on on
the the the
bottom bottom bottom
that that that
looks look look
like like like
it it it
would would would
plug plug plug
into into into
the the the
] ] ]
[ [ [
+ + +
motherboard motherboard motherboard
somewhere somewher somewhere
after after after
pulling pull pull
a a a
chip chip chip
. . .
There there There
' ' '
s s s
an an an
empty empti empty
socket socket socket
also also also
on on on
the the the
interface interfac interface
card card card
and and and
a a a
short short short
16 16 16
- - -
pin pin pin
DIP dip DIP
jumper jumper jumper
like like like
the the the
ones one one
used use use
with with with
] ] ]
[ [ [
+ + +
language languag language
cards card card
. . .
This this This
technological technolog technological
marvel marvel marvel
came came come
with with with
no no no
docs doc doc
and and and
I i I
haven haven haven
' ' '
t t t
a a a
clue clue clue
as as a
how how how
to to to
hook hook hook
this this this
thing thing thing
up up up
. . .
If if If
anyone anyon anyone
has has have
docs doc docs
and and and
/ / /
or or or
users user user
disk disk disk
of of of
any ani any
sort sort sort
for for for
this this this
I i I
could could could
really realli really
use use use
copies copi copy
of of of
them them them
or or or
at at at
least least least
some some some
help help help
. . .
I i I
need need need
to to to
know know know
: : :
o o o
How how How
to to to
orient orient orient
the the the
ribbon ribbon ribbon
cable cabl cable
between between between
the the the
card card card
and and and
the the the
chassis chassi chassis
. . .
o o o
How how How
to to to
attach attach attach
the the the
short short short
cable cabl cable
from from from
the the the
motherboard motherboard motherboard
to to to
the the the
card card card
and and and
if if if
the the the
small small small
card card card
is is be
used use use
. . .
o o o
The the The
purposes purpos purpose
of of of
the the the
various various various
jumper jumper jumper
- - -
pins pin pin
on on on
the the the
card card card
( ( (
it it it
has has have
more more more
of of of
those those those
than than than
my my my
CMS cms CMS
SCSI scsi SCSI
card card card
! ! !
) ) )
thanks thank thanks
John john John
Daniels daniel Daniels
ah ah ah
499 499 499
@ @ @
cleveland cleveland cleveland
. . .
freenet freenet freenet
. . .
edu edu edu
