From from From
: : :
kludge kludg kludge
@ @ @
grissom grissom grissom
. . .
larc larc larc
. . .
nasa nasa nasa
. . .
gov gov gov
( ( (
Scott scott Scott
Dorsey dorsey Dorsey
) ) )
Subject subject Subject
: : :
Re re Re
: : :
R r R
/ / /
S s S
Battery batteri Battery
of of of
the the the
Month month Month
Club club Club
Organization organ Organization
: : :
NASA nasa NASA
Langley langley Langley
Research research Research
Center center Center
and and and
Reptile reptil Reptile
Farm farm Farm
Lines line Lines
: : :
9 9 9
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
grissom grissom grissom
. . .
larc larc larc
. . .
nasa nasa nasa
. . .
gov gov gov
In in In
article articl article
< < <
JWATERMA jwaterma JWATERMA
. . .
93 93 93
Apr apr Apr
14214858 14214858 14214858
@ @ @
jade jade jade
. . .
tufts tuft tuft
. . .
edu edu edu
> > >
jwaterma jwaterma jwaterma
@ @ @
jade jade jade
. . .
tufts tuft tuft
. . .
edu edu edu
( ( (
Jason jason Jason
Waterman waterman Waterman
) ) )
writes write write
: : :
> > >
I i I
talked talk talk
to to to
a a a
friend friend friend
who who who
works work work
for for for
Radio radio Radio
Shack shack Shack
, , ,
and and and
he he he
said said say
the the the
deal deal deal
> > >
with with with
the the the
Red red Red
Batteries batteri Batteries
were were be
that that that
they they they
had had have
too too too
much much much
lead lead lead
in in in
them them them
. . .
> > >
Condidering condid Condidering
the the the
Red red Red
Batteries batteri Batteries
had had have
a a a
life life life
cycle cycl cycle
shorter shorter short
than than than
a a a
mayflies mayfli mayfly
, , ,
> > >
I i I
think think think
the the the
EPA epa EPA
was was be
worried worri worry
about about about
all all all
those those those
batteries batteri battery
being be be
dumped dump dump
out out out
. . .
Pardon pardon Pardon
me me me
, , ,
but but but
why whi why
would would would
carbon carbon carbon
- - -
zinc zinc zinc
cells cell cell
have have have
any ani any
lead lead lead
in in in
them them them
at at at
all all all
. . .
- - -
- - -
scott scott scott
