From from From
: : :
wtm wtm wtm
@ @ @
uhura uhura uhura
. . .
neoucom neoucom neoucom
. . .
edu edu edu
( ( (
Bill bill Bill
Mayhew mayhew Mayhew
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Illusion illus Illusion
Organization organ Organization
: : :
Northeastern northeastern Northeastern
Ohio ohio Ohio
Universities univers Universities
College colleg College
of of of
Medicine medicin Medicine
Lines line Lines
: : :
31 31 31
I i I
missed miss miss
the the the
first first first
article articl article
[ [ [
s s s
] ] ]
on on on
this this this
line line line
due due due
to to to
not not not
having have have
a a a
chance chanc chance
to to to
read read read
the the the
news news news
for for for
a a a
couple coupl couple
of of of
days day day
. . .
. . .
. . .
The the The
idea idea idea
is is be
commercialized commerci commercialize
in in in
at at at
least least least
one one one
product product product
, , ,
the the the
Private privat Private
Eye eye Eye
. . .
That that That
' ' '
s s s
a a a
small small small
cube cube cube
- - -
shaped shape shaped
device devic device
that that that
the the the
user user user
straps strap strap
around around around
the the the
head head head
similar similar similar
to to to
a a a
sweat sweat sweat
band band band
. . .
There there There
is is be
a a a
boom boom boom
that that that
comes come come
from from from
the the the
side side side
on on on
which which which
the the the
device devic device
is is be
mounted mount mount
so so so
that that that
it it it
is is be
positioned posit position
in in in
front front front
of of of
the the the
user user user
' ' '
s s s
eye eye eye
. . .
The the The
Private privat Private
Eye eye Eye
we we we
had had have
here here here
for for for
evaluation evalu evaluation
was was be
Hercules hercul Hercules
- - -
MDA mda MDA
compatible compat compatible
. . .
The the The
innards innard innards
are are be
a a a
row row row
( ( (
~ ~ ~
400 400 400
LEDs led LEDs
) ) )
that that that
are are be
swept swept sweep
up up up
and and and
down down down
by by by
a a a
galvonometer galvonomet galvonometer
- - -
like like like
movement movement movement
. . .
The the The
result result result
is is be
that that that
the the the
sweeping sweep sweeping
LED led LED
bar bar bar
forms form form
a a a
fused fuse fused
raster raster raster
. . .
There there There
is is be
a a a
virtual virtual virtual
image imag image
projected project project
in in in
front front front
of of of
the the the
user user user
that that that
the the the
visual visual visual
system system system
tends tend tend
to to to
fuse fuse fuse
with with with
the the the
background background background
. . .
I i I
didn didn didn
' ' '
t t t
like like like
the the the
device devic device
very veri very
much much much
. . .
I i I
found found find
it it it
easiest easiest easy
to to to
use use use
if if if
I i I
looked look look
at at at
a a a
blank blank blank
white white white
wall wall wall
. . .
I i I
had had have
problems problem problem
with with with
focus focus focus
tracking track track
if if if
I i I
glanced glanc glance
down down down
to to to
look look look
at at at
my my my
keyboard keyboard keyboard
for for for
an an an
out out out
- - -
of of of
- - -
the the the
- - -
way way way
key key key
. . .
The the The
unit unit unit
also also also
emitted emit emit
a a a
soft soft soft
buzz buzz buzz
and and and
vibration vibrat vibration
which which which
I i I
found found find
annoying annoy annoy
. . .
Some some Some
people peopl people
didn didn didn
' ' '
t t t
seem seem seem
to to to
mind mind mind
the the the
buzz buzz buzz
. . .
Properly proper Properly
used use use
, , ,
however howev however
, , ,
the the the
image imag image
clarity clariti clarity
was was be
quite quit quite
crisp crisp crisp
. . .
I i I
don don don
' ' '
t t t
know know know
if if if
the the the
company compani company
has has have
taken taken take
the the the
technology technolog technology
any ani any
further further far
in in in
the the the
last last last
year year year
or or or
two two two
, , ,
but but but
it it it
did did do
seem seem seem
to to to
have have have
promise promis promise
. . .
- - -
- - -
Bill bill Bill
Mayhew mayhew Mayhew
NEOUCOM neoucom NEOUCOM
Computer comput Computer
Services servic Services
Department depart Department
Rootstown rootstown Rootstown
, , ,
OH oh OH
44272 44272 44272
- - -
9995 9995 9995
USA usa USA
phone phone phone
: : :
216 216 216
- - -
325 325 325
- - -
2511 2511 2511
wtm wtm wtm
@ @ @
uhura uhura uhura
. . .
neoucom neoucom neoucom
. . .
edu edu edu
( ( (
140 140 140
. . .
220 220 220
. . .
1 1 1
. . .
1 1 1
) ) )
146 146 146
. . .
580 580 580
: : :
N n N
8 8 8
WED wed WED
