From from From
: : :
henslelf henslelf henslelf
@ @ @
nextwork nextwork nextwork
. . .
Rose rose Rose
- - -
Hulman hulman Hulman
. . .
Edu edu Edu
. . .
( ( (
Lige lige Lige
F f F
Hensley hensley Hensley
) ) )
Subject subject Subject
: : :
Re re Re
: : :
what what what
to to to
do do do
with with with
old old old
256 256 256
k k k
SIMMs simm SIMMs
? ? ?
Organization organ Organization
: : :
Computer comput Computer
Science scienc Science
Department depart Department
at at at
Rose rose Rose
- - -
Hulman hulman Hulman
Lines line Lines
: : :
11 11 11
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
g g g
222 222 222
- - -
26 26 26
. . .
nextwork nextwork nextwork
. . .
rose rose rise
- - -
hulman hulman hulman
. . .
edu edu edu
In in In
article articl article
< < <
120466 120466 120466
@ @ @
netnews netnew netnews
. . .
upenn upenn upenn
. . .
edu edu edu
> > >
jhaines jhain jhaines
@ @ @
eniac eniac eniac
. . .
seas sea sea
. . .
upenn upenn upenn
. . .
edu edu edu
( ( (
Jason jason Jason
Haines hain Haines
) ) )
writes write write
: : :
> > >
> > >
I i I
was was be
wondering wonder wonder
if if if
people peopl people
had had have
any ani any
good good good
uses use us
for for for
old old old
> > >
256 256 256
k k k
SIMMs simm SIMMs
. . .
I i I
have have have
a a a
bunch bunch bunch
of of of
them them them
for for for
the the the
Apple appl Apple
Mac mac Mac
> > >
and and and
I i I
know know know
lots lot lot
of of of
other other other
people peopl people
do do do
to to to
. . .
I i I
have have have
tried tri try
to to to
> > >
sell sell sell
them them them
but but but
have have have
gotten gotten get
NO no NO
interest interest interest
. . .
> > >
> > >
So so So
, , ,
if if if
you you you
have have have
an an an
inovative inov inovative
use use use
( ( (
or or or
want want want
to to to
buy buy buy
> > >
some some some
SIMMs simm SIMMs
8 8 8
- - -
) ) )
) ) )
Sure sure Sure
I i I
' ' '
ll ll ll
give give give
you you you
10 10 10
bucks buck buck
for for for
all all all
of of of
them them them
