From from From
: : :
dp dp dp
@ @ @
cec cec cec
1 1 1
. . .
wustl wustl wustl
. . .
edu edu edu
( ( (
David david David
Prutchi prutchi Prutchi
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Cicuit cicuit Cicuit
Cellar cellar Cellar
Ink ink Ink
- - -
Extras extra Extras
4 4 4
Trade trade Trade
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cec cec cec
1 1 1
Organization organ Organization
: : :
Washington washington Washington
University univers University
, , ,
St st St
. . .
Louis loui Louis
MO mo MO
Lines line Lines
: : :
32 32 32
In in In
article articl article
< < <
babb babb babb
- - -
190493113153 190493113153 190493113153
@ @ @
larc larc larc
. . .
sdsu sdsu sdsu
. . .
edu edu edu
> > >
babb babb babb
@ @ @
sciences scienc science
. . .
sdsu sdsu sdsu
. . .
edu edu edu
( ( (
J j J
. . .
Babb babb Babb
) ) )
writes write write
: : :
> > >
Fellow fellow Fellow
Info info Info
- - -
junkies junki junky
, , ,
> > >
I i I
have have have
an an an
extra extra extra
CCI cci CCI
# # #
27 27 27
( ( (
Real real Real
Time time Time
Programming program Programming
/ / /
Embedded embed Embedded
Sensors sensor Sensors
& & &
> > >
Storage storag Storage
) ) )
and and and
an an an
extra extra extra
CCI cci CCI
# # #
32 32 32
( ( (
Voice voic Voice
control control control
of of of
telescope telescop telescope
, , ,
among among among
other other other
> > >
articles articl article
) ) )
. . .
No no No
labels label label
. . .
No no No
torn torn torn
, , ,
cut cut cut
- - -
up up up
, , ,
or or or
missing miss miss
pages page page
. . .
> > >
> > >
Would would Would
like like like
to to to
trade trade trade
for for for
CCI cci CCI
# # #
26 26 26
, , ,
or or or
CCI cci CCI
# # #
23 23 23
, , ,
or or or
CCI cci CCI
# # #
19 19 19
in in in
same same same
> > >
condition condit condition
( ( (
Labels label Labels
OK ok OK
) ) )
. . .
> > >
> > >
I i I
mail mail mail
mine mine mine
you you you
mail mail mail
yours your yours
mutual mutual mutual
trust trust trust
kinda kinda kinda
thang thang thang
OK ok OK
? ? ?
> > >
You you You
don don don
' ' '
t t t
actually actual actually
throw throw throw
them them them
away away away
, , ,
do do do
you you you
? ? ?
> > >
> > >
Thanx thanx Thanx
, , ,
> > >
Jeff jeff Jeff
Babb babb Babb
> > >
babb babb babb
@ @ @
sciences scienc science
. . .
sdsu sdsu sdsu
. . .
edu edu edu
I i I
have have have
also also also
been been be
trying tri try
to to to
complete complet complete
my my my
collection collect collection
. . .
I i I
have have have
an an an
extra extra extra
CCI cci CCI
# # #
16 16 16
( ( (
Communications communic Communications
) ) )
and and and
a a a
# # #
12 12 12
( ( (
Applications applic Applications
in in in
the the the
Arts art Arts
) ) )
, , ,
both both both
in in in
mint mint mint
condition condit condition
. . .
I i I
would would would
like like like
to to to
trade trade trade
for for for
( ( (
or or or
buy buy buy
) ) )
the the the
following follow following
: : :
# # #
1 1 1
, , ,
3 3 3
, , ,
22 22 22
, , ,
23 23 23
, , ,
25 25 25
, , ,
26 26 26
, , ,
30 30 30
, , ,
and and and
31 31 31
. . .
Thanks thank Thanks
- - -
David david David
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
| | |
David david David
Prutchi prutchi Prutchi
HC hc HC
1 1 1
DT dt DT
| | |
| | |
Washington washington Washington
University univers University
< < <
prutchi prutchi prutchi
@ @ @
mesun mesun mesun
4 4 4
. . .
wustl wustl wustl
. . .
edu edu edu
> > >
| | |
| | |
Campus campus Campus
Box box Box
1185 1185 1185
< < <
dp dp dp
@ @ @
cec cec cec
1 1 1
. . .
wustl wustl wustl
. . .
edu edu edu
> > >
| | |
| | |
One one One
Brookings brook Brookings
Drive drive Drive
| | |
| | |
St st St
. . .
Louis loui Louis
, , ,
MO mo MO
63130 63130 63130
- - -
4899 4899 4899
| | |
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
