From from From
: : :
alung alung alung
@ @ @
megatest megatest megatest
. . .
com com com
( ( (
Aaron aaron Aaron
Lung lung Lung
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Uninterruptible uninterrupt Uninterruptible
Power power Power
Supply suppli Supply
Organization organ Organization
: : :
Megatest megatest Megatest
Corporation corpor Corporation
Lines line Lines
: : :
40 40 40
In in In
article articl article
< < <
1 1 1
qk qk qk
724 724 724
INN inn INN
474 474 474
@ @ @
hp hp hp
- - -
col col col
. . .
col col col
. . .
hp hp hp
. . .
com com com
> > >
cab cab cab
@ @ @
col col col
. . .
hp hp hp
. . .
com com com
( ( (
Chris chris Chris
Best best Best
) ) )
writes write write
: : :
> > >
I i I
' ' '
m m m
no no no
expert expert expert
at at at
UPS up UPS
' ' '
s s s
, , ,
but but but
you you you
said said say
something someth something
that that that
made made make
it it it
sound sound sound
like like like
> > >
you you you
didn didn didn
' ' '
t t t
realize realiz realize
something someth something
. . .
On on On
a a a
typical typic typical
UPS up UPS
( ( (
well well well
, , ,
on on on
ours our ours
, , ,
anyway anyway anyway
) ) )
, , ,
> > >
there there there
is is be
NO no NO
switchover switchov switchover
from from from
AC ac AC
to to to
DC dc DC
. . .
All all All
the the the
protected protect protected
equipment equip equipment
is is be
> > >
ALWAYS alway ALWAYS
running run run
from from from
the the the
batteries batteri battery
( ( (
via via via
an an an
inverter invert inverter
) ) )
, , ,
with with with
the the the
usual usual usual
> > >
condition condit condition
of of of
also also also
having have have
them them them
on on on
charge charg charge
. . .
If if If
the the the
power power power
fails fail fails
, , ,
big big big
deal deal deal
- - -
> > >
the the the
computers comput computer
never never never
see see see
it it it
( ( (
until until until
the the the
batteries batteri battery
start start start
to to to
droop droop droop
, , ,
but but but
> > >
there there there
' ' '
s s s
something someth something
like like like
60 60 60
car car car
- - -
sized size sized
batteries batteri battery
in in in
that that that
cabinet cabinet cabinet
, , ,
so so so
it it it
> > >
takes take take
a a a
while while while
) ) )
. . .
> > >
> > >
If if If
you you you
were were be
gonna gonna gonna
run run run
the the the
guts gut gut
on on on
straight straight straight
DC dc DC
instead instead instead
of of of
an an an
inverter invert inverter
, , ,
> > >
why whi why
not not not
do do do
it it it
all all all
the the the
time time time
? ? ?
Then then Then
there there there
' ' '
d d d
be be be
no no no
switchover switchov switchover
to to to
screw screw screw
> > >
things thing thing
up up up
, , ,
and and and
no no no
having have have
to to to
sense sens sense
the the the
failure failur failure
fast fast fast
. . .
Just just Just
keep keep keep
the the the
DC dc DC
> > >
on on on
charge charg charge
when when when
the the the
power power power
is is be
on on on
, , ,
and and and
it it it
' ' '
ll ll ll
be be be
there there there
in in in
zero zero zero
time time time
when when when
> > >
you you you
" " "
need need need
" " "
it it it
. . .
> > >
Actually actual Actually
, , ,
it it it
' ' '
s s s
a a a
bit bit bit
more more more
complicated complic complicated
than than than
that that that
. . .
. . .
. . .
I i I
sounds sound sound
to to to
me me me
, , ,
your your your
UPS up UPS
takes take take
in in in
AC ac AC
, , ,
rectifies rectifi rectify
it it it
to to to
DC dc DC
to to to
charge charg charge
the the the
batteries batteri battery
, , ,
and and and
then then then
takes take take
the the the
battery batteri battery
DC dc DC
and and and
chops chop chop
it it it
to to to
AC ac AC
again again again
, , ,
feeding feed feed
your your your
equipment equip equipment
. . .
This this This
approach approach approach
is is be
the the the
easiest easiest easy
and and and
cleanest cleanest cleanest
way way way
to to to
switchover switchov switchover
from from from
the the the
mains main main
to to to
battery batteri battery
once onc once
your your your
power power power
kicks kick kick
out out out
since sinc since
, , ,
as as a
you you you
mentioned mention mention
, , ,
nothing noth nothing
will will will
know know know
about about about
what what what
happened happen happen
down down down
the the the
line line line
. . .
Another anoth Another
way way way
to to to
do do do
the the the
UPS up UPS
scheme scheme scheme
is is be
to to to
use use use
the the the
mains main main
until until until
you you you
lose lose lose
power power power
, , ,
and and and
then then then
kick kick kick
in in in
the the the
battery batteri battery
backup backup backup
with with with
it it it
' ' '
s s s
inverter invert inverter
to to to
replace replac replace
the the the
lost lost lost
power power power
. . .
The the The
problem problem problem
here here here
is is be
the the the
switchover switchov switchover
time time time
and and and
you you you
' ' '
ve ve ve
got got get
to to to
resync resync resync
the the the
AC ac AC
in in in
no no no
time time time
flat flat flat
. . .
Unfortunately unfortun Unfortunately
, , ,
most most most
everything everyth everything
is is be
built built build
around around around
the the the
assumption assumpt assumption
that that that
AC ac AC
is is be
available avail available
, , ,
so so so
the the the
UPS up UPS
guys guy guy
have have have
to to to
provide provid provide
and and and
AC ac AC
output output output
to to to
be be be
usable usabl usable
. . .
. . .
. . .
ya ya ya
sorta sorta sorta
have have have
to to to
make make make
it it it
work work work
with with with
what what what
there there there
already alreadi already
. . .
Similar similar Similar
story stori story
with with with
our our our
telephone telephon telephone
system system system
. . .
It it It
was was be
first first first
invented invent invent
back back back
in in in
the the the
1800 1800 1800
' ' '
s s s
. . .
We we We
' ' '
re re re
still still still
using use use
the the the
same same same
damn damn damn
system system system
( ( (
media media medium
) ) )
as as a
they they they
did did do
back back back
then then then
. . .
If if If
I i I
have have have
a a a
phone phone phone
from from from
back back back
then then then
, , ,
I i I
can can can
assure assur assure
you you you
it it it
' ' '
ll ll ll
work work work
on on on
today today today
' ' '
s s s
phone phone phone
system system system
. . .
It it It
costs cost cost
too too too
much much much
to to to
overhaul overhaul overhaul
everyone everyon everyone
to to to
a a a
new new new
system system system
, , ,
so so so
they they they
make make make
it it it
work work work
with with with
what what what
is is be
out out out
there there there
. . .
. . .
