From from From
: : :
krouth krouth krouth
@ @ @
slee slee slee
01 01 01
. . .
srl srl srl
. . .
ford ford ford
. . .
com com com
( ( (
Kevin kevin Kevin
Routh routh Routh
) ) )
Subject subject Subject
: : :
F f F
. . .
Y y Y
. . .
I i I
. . .
: : :
ImageWriter imagewrit ImageWriter
to to to
Windows window Windows
. . .
. . .
. . .
Organization organ Organization
: : :
Ford ford Ford
Motor motor Motor
Company compani Company
Research research Research
Laboratory laboratori Laboratory
Lines line Lines
: : :
53 53 53
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
slee slee slee
01 01 01
. . .
srl srl srl
. . .
ford ford ford
. . .
com com com
X x X
- - -
Newsreader newsread Newsreader
: : :
Tin tin Tin
1 1 1
. . .
1 1 1
PL pl PL
5 5 5
[ [ [
Article articl Article
crossposted crosspost crossposted
from from from
comp comp comp
. . .
windows window window
. . .
ms ms m
] ] ]
[ [ [
Author author Author
was was be
Kevin kevin Kevin
Routh routh Routh
] ] ]
[ [ [
Posted post Posted
on on on
19 19 19
Apr apr Apr
1993 1993 1993
12 12 12
: : :
35 35 35
: : :
55 55 55
GMT gmt GMT
] ] ]
For for For
your your your
information inform information
: : :
I i I
hooked hook hook
up up up
my my my
ImageWriter imagewrit ImageWriter
I i I
to to to
my my my
COM com COM
1 1 1
serial serial serial
port port port
and and and
used use use
the the the
C c C
- - -
Itoh itoh Itoh
8510 8510 8510
driver driver driver
in in in
Windows window Windows
3 3 3
. . .
1 1 1
. . .
The the The
cable cabl cable
I i I
am am be
using use use
is is be
a a a
straight straight straight
- - -
thru thru thru
cable cabl cable
connected connect connect
to to to
a a a
Null null Null
Modem modem Modem
Adapter adapt Adapter
I i I
got got get
at at at
Radio radio Radio
Shack shack Shack
( ( (
catalog catalog catalog
# # #
26 26 26
- - -
1496 1496 1496
a a a
) ) )
for for for
$ $ $
4 4 4
. . .
95 95 95
. . .
It it It
seems seem seem
to to to
work work work
fine fine fine
with with with
both both both
DOS dos DOS
and and and
Windows window Windows
. . .
I i I
used use use
the the the
following follow following
command command command
in in in
DOS dos DOS
C c C
: : :
\ \ \
DOS dos DOS
\ \ \
mode mode mode
COM com COM
1 1 1
: : :
9600 9600 9600
, , ,
n n n
, , ,
8 8 8
, , ,
1 1 1
, , ,
p p p
and and and
set set set
up up up
the the the
port port port
the the the
same same same
way way way
in in in
the the the
Windows window Windows
Ports port Ports
setup setup setup
. . .
the the the
Null null Null
Modem modem Modem
connections connect connection
are are be
as as a
follows follow follow
: : :
1 1 1
to to to
1 1 1
2 2 2
to to to
3 3 3
3 3 3
to to to
2 2 2
4 4 4
to to to
5 5 5
5 5 5
to to to
4 4 4
6 6 6
+ + +
8 8 8
to to to
20 20 20
20 20 20
to to to
6 6 6
+ + +
8 8 8
7 7 7
to to to
7 7 7
I i I
printed print print
from from from
several sever several
applications applic application
and and and
all all all
seems seem seem
OK ok OK
. . .
- - -
- - -
Kevin kevin Kevin
C c C
. . .
Routh routh Routh
Internet internet Internet
: : :
krouth krouth krouth
@ @ @
slee slee slee
01 01 01
. . .
srl srl srl
. . .
ford ford ford
. . .
com com com
Ford ford Ford
Electronics electron Electronics
IBMmail ibmmail IBMmail
( ( (
PROFS prof PROFS
) ) )
: : :
USFMCTMF usfmctmf USFMCTMF
ELD eld ELD
IC ic IC
Engineering engin Engineering
17000 17000 17000
Rotunda rotunda Rotunda
Drive drive Drive
, , ,
B b B
- - -
121 121 121
Voice voic Voice
mail mail mail
: : :
( ( (
313 313 313
) ) )
337 337 337
- - -
5136 5136 5136
Dearborn dearborn Dearborn
, , ,
MI mi MI
48121 48121 48121
- - -
6010 6010 6010
Facsimile facsimil Facsimile
: : :
( ( (
313 313 313
) ) )
248 248 248
- - -
6244 6244 6244
- - -
- - -
Kevin kevin Kevin
C c C
. . .
Routh routh Routh
Internet internet Internet
: : :
krouth krouth krouth
@ @ @
slee slee slee
01 01 01
. . .
srl srl srl
. . .
ford ford ford
. . .
com com com
Ford ford Ford
Electronics electron Electronics
IBMmail ibmmail IBMmail
( ( (
PROFS prof PROFS
) ) )
: : :
USFMCTMF usfmctmf USFMCTMF
ELD eld ELD
IC ic IC
Engineering engin Engineering
17000 17000 17000
Rotunda rotunda Rotunda
Drive drive Drive
, , ,
B b B
- - -
121 121 121
Voice voic Voice
mail mail mail
: : :
( ( (
313 313 313
) ) )
337 337 337
- - -
5136 5136 5136
Dearborn dearborn Dearborn
, , ,
MI mi MI
48121 48121 48121
- - -
6010 6010 6010
Facsimile facsimil Facsimile
: : :
( ( (
313 313 313
) ) )
248 248 248
- - -
6244 6244 6244
- - -
- - -
Kevin kevin Kevin
C c C
. . .
Routh routh Routh
Internet internet Internet
: : :
krouth krouth krouth
@ @ @
slee slee slee
01 01 01
. . .
srl srl srl
. . .
ford ford ford
. . .
com com com
Ford ford Ford
Electronics electron Electronics
IBMmail ibmmail IBMmail
( ( (
PROFS prof PROFS
) ) )
: : :
USFMCTMF usfmctmf USFMCTMF
ELD eld ELD
IC ic IC
Engineering engin Engineering
17000 17000 17000
Rotunda rotunda Rotunda
Drive drive Drive
, , ,
B b B
- - -
121 121 121
Voice voic Voice
mail mail mail
: : :
( ( (
313 313 313
) ) )
337 337 337
- - -
5136 5136 5136
Dearborn dearborn Dearborn
, , ,
MI mi MI
48121 48121 48121
- - -
6010 6010 6010
Facsimile facsimil Facsimile
: : :
( ( (
313 313 313
) ) )
248 248 248
- - -
6244 6244 6244
