From from From
: : :
segal segal segal
@ @ @
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
( ( (
Gary gari Gary
Segal segal Segal
) ) )
Subject subject Subject
: : :
Pinout pinout Pinout
needed need need
for for for
TIL til TIL
311 311 311
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
corolla corolla corolla
7 7 7
Organization organ Organization
: : :
Motorola motorola Motorola
Inc inc Inc
. . .
, , ,
Cellular cellular Cellular
Infrastructure infrastructur Infrastructure
Group group Group
Lines line Lines
: : :
17 17 17
I i I
' ' '
ve ve ve
recently recent recently
picked pick pick
up up up
some some some
TIL til TIL
311 311 311
display display display
chips chip chip
, , ,
but but but
I i I
can can can
' ' '
t t t
find find find
any ani any
information inform information
on on on
them them them
. . .
It it It
seems seem seem
they they they
are are be
no no no
longer longer longer
made made make
by by by
TI ti TI
, , ,
and and and
I i I
don don don
' ' '
t t t
have have have
an an an
old old old
enough enough enough
data data data
book book book
. . .
: : :
- - -
( ( (
It it It
appears appear appear
to to to
have have have
a a a
dot dot dot
- - -
matrix matrix matrix
led led lead
display display display
capable capabl capable
of of of
showing show show
one one one
hex hex hex
digit digit digit
. . .
It it It
is is be
in in in
a a a
14 14 14
pin pin pin
DIP dip DIP
package packag package
, , ,
but but but
pins pin pin
6 6 6
, , ,
9 9 9
, , ,
and and and
11 11 11
are are be
not not not
present present present
. . .
If if If
you you you
have have have
any ani any
information inform information
on on on
this this this
part part part
( ( (
pinout pinout pinout
, , ,
power power power
requirments requir requirments
, , ,
functions function function
, , ,
. . .
. . .
. . .
) ) )
please pleas please
send send send
me me me
e e e
- - -
mail mail mail
. . .
Thank thank Thank
You you You
, , ,
- - -
- - -
Gary gari Gary
Segal segal Segal
Motorola motorola Motorola
Inc inc Inc
. . .
segal segal segal
@ @ @
oscar oscar oscar
. . .
rtsg rtsg rtsg
. . .
mot mot mot
. . .
com com com
Cellular cellular Cellular
Infrastructure infrastructur Infrastructure
Division divis Division
- - -
- - -
- - -
we we we
are are be
standing stand stand
here here here
only onli only
to to to
gaze gaze gaze
at at at
the the the
wind wind wind
- - -
- - -
- - -
