From from From
: : :
dtmedin dtmedin dtmedin
@ @ @
catbyte catbyt catbyte
. . .
b b b
30 30 30
. . .
ingr ingr ingr
. . .
com com com
( ( (
Dave dave Dave
Medin medin Medin
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Police polic Police
radar radar radar
. . .
. . .
. . .
. . .
Just just Just
how how how
does doe do
it it it
work work work
? ? ?
? ? ?
Reply repli Reply
- - -
To to To
: : :
dtmedin dtmedin dtmedin
@ @ @
catbyte catbyt catbyte
. . .
b b b
30 30 30
. . .
ingr ingr ingr
. . .
com com com
Organization organ Organization
: : :
Intergraph intergraph Intergraph
Corporation corpor Corporation
, , ,
Huntsville huntsvill Huntsville
AL al AL
Lines line Lines
: : :
35 35 35
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
2 2 2
. . .
182216 182216 182216
. . .
28603 28603 28603
@ @ @
walter walter walter
. . .
bellcore bellcor bellcore
. . .
com com com
> > >
, , ,
deaddio deaddio deaddio
@ @ @
ski ski ski
. . .
bellcore bellcor bellcore
. . .
com com com
( ( (
Michael michael Michael
DeAddio deaddio DeAddio
) ) )
writes write write
: : :
| | |
> > >
| | |
> > >
Question question Question
2 2 2
: : :
| | |
> > >
| | |
> > >
| | |
> > >
| | |
> > >
If if If
I i I
am am be
right right right
about about about
the the the
doppler doppler doppler
( ( (
if if if
I i I
spell spell spell
it it it
different differ different
every everi every
time time time
, , ,
| | |
> > >
| | |
> > >
maybe mayb maybe
one one one
will will will
be be be
right right right
) ) )
effect effect effect
, , ,
how how how
does doe do
the the the
radar radar radar
get get get
an an an
accurate accur accurate
reading read reading
| | |
> > >
| | |
> > >
when when when
the the the
car car car
containing contain contain
it it it
is is be
moving move move
? ? ?
? ? ?
It it It
would would would
seem seem seem
to to to
me me me
( ( (
for for for
all all all
thats that thats
| | |
> > >
| | |
> > >
worth worth worth
) ) )
that that that
it it it
would would would
need need need
to to to
be be be
calibrated calibr calibrate
with with with
the the the
speedometer speedomet speedometer
of of of
the the the
car car car
| | |
> > >
| | |
> > >
containing contain contain
it it it
? ? ?
? ? ?
I i I
am am be
fairly fair fairly
sure sure sure
this this this
isn isn isn
' ' '
t t t
the the the
case case case
, , ,
so so so
whats what whats
the the the
deal deal deal
? ? ?
? ? ?
| | |
> > >
| | |
> > >
Essentially essenti Essentially
, , ,
this this this
is is be
actually actual actually
how how how
it it it
is is be
done done do
. . .
The the The
radar radar radar
gun gun gun
is is be
tied tie tie
into into into
| | |
> > >
the the the
speedometer speedomet speedometer
of of of
the the the
car car car
. . .
No no No
, , ,
it it it
is is be
independent independ independent
of of of
the the the
speedometer speedomet speedometer
. . .
The the The
gun gun gun
processes process process
two two two
doppler doppler doppler
returns return return
- - -
- - -
the the the
speed speed speed
of of of
the the the
car car car
relative relat relative
to to to
the the the
pavement pavement pavement
and and and
the the the
speed speed speed
of of of
the the the
target target target
, , ,
taking take take
the the the
difference differ difference
between between between
the the the
two two two
. . .
Some some Some
guns gun gun
with with with
a a a
" " "
moving move move
mode mode mode
" " "
actually actual actually
have have have
a a a
split split split
beam beam beam
with with with
one one one
beam beam beam
aimed aim aim
preferentially preferenti preferentially
at at at
the the the
pavement pavement pavement
. . .
Car car Car
and and and
Driver driver Driver
had had have
a a a
good good good
article articl article
on on on
traffic traffic traffic
radar radar radar
, , ,
but but but
it it it
was was be
back back back
in in in
1985 1985 1985
. . .
I i I
used use use
its it it
contents content content
and and and
references refer reference
to to to
defend defend defend
myself myself myself
against against against
a a a
bogus bogus bogus
radar radar radar
- - -
measured measur measure
ticket ticket ticket
. . .
It it It
detailed detail detail
" " "
moving move move
mode mode mode
, , ,
" " "
which which which
is is be
easier easier easy
to to to
defend defend defend
against against against
because becaus because
of of of
the the the
increased increas increased
amount amount amount
of of of
variables variabl variable
. . .
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Dave dave Dave
Medin medin Medin
Phone phone Phone
: : :
( ( (
205 205 205
) ) )
730 730 730
