From from From
: : :
sehari sehari sehari
@ @ @
iastate iastat iastate
. . .
edu edu edu
( ( (
Babak babak Babak
Sehari sehari Sehari
) ) )
Subject subject Subject
: : :
Re re Re
: : :
How how How
to to to
the the the
disks disk disk
copy copi copy
protected protect protect
. . .
Originator origin Originator
: : :
sehari sehari sehari
@ @ @
du du du
139 139 139
- - -
213 213 213
. . .
cc cc cc
. . .
iastate iastat iastate
. . .
edu edu edu
Organization organ Organization
: : :
Iowa iowa Iowa
State state State
University univers University
of of of
Science scienc Science
and and and
Technology technolog Technology
, , ,
Ames ame Ames
, , ,
Iowa iowa Iowa
. . .
Lines line Lines
: : :
55 55 55
In in In
< < <
1993 1993 1993
Apr apr Apr
20 20 20
. . .
230749 230749 230749
. . .
12821 12821 12821
@ @ @
reed reed reed
. . .
edu edu edu
> > >
mblock mblock mblock
@ @ @
reed reed reed
. . .
edu edu edu
( ( (
Matt matt Matt
Block block Block
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
sehari sehari sehari
. . .
735331566 735331566 735331566
@ @ @
marge marg marge
. . .
ecss ecss ec
. . .
iastate iastat iastate
. . .
edu edu edu
> > >
sehari sehari sehari
@ @ @
iastate iastat iastate
. . .
edu edu edu
( ( (
Babak babak Babak
Sehari sehari Sehari
) ) )
writes write write
: : :
> > >
> > >
- - -
- - -
- - -
> > >
> > >
> > >
> > >
I i I
was was be
wondering wonder wonder
, , ,
what what what
copy copi copy
protection protect protection
techniques techniqu technique
are are be
avaliable avali avaliable
, , ,
and and and
how how how
> > >
> > >
effective effect effective
are are be
they they they
? ? ?
Has has Has
anyone anyon anyone
have have have
any ani any
experience experi experience
in in in
this this this
area area area
? ? ?
> > >
> > >
> > >
> > >
With with With
highest highest high
regards regard regard
, , ,
> > >
> > >
Babak babak Babak
Sehari sehari Sehari
. . .
> > >
Uh uh Uh
oh oh oh
. . .
. . .
. . .
> > >
Umm umm Umm
, , ,
there there there
are are be
a a a
number number number
of of of
copy copi copy
protection protect protection
schemes scheme scheme
. . .
Some some Some
involve involv involve
> > >
modifying modifi modify
the the the
physical physic physical
media media medium
, , ,
and and and
some some some
involve involv involve
encryption encrypt encryption
schemes scheme scheme
, , ,
& & &
c c c
. . .
> > >
All all All
of of of
the the the
ones one one
that that that
have have have
existed exist exist
over over over
the the the
course cours course
of of of
computing comput compute
have have have
> > >
been been be
successful success successful
for for for
a a a
time time time
. . .
I i I
recall recal recall
, , ,
however howev however
, , ,
near near near
monthly month monthly
releases releas release
of of of
new new new
> > >
ways way way
to to to
" " "
crack crack crack
" " "
the the the
copy copi copy
protection protect protection
scheme scheme scheme
of of of
the the the
latest latest late
releases releas release
. . .
The the The
fact fact fact
> > >
is is be
, , ,
none none none
of of of
them them them
are are be
completely complet completely
secure secur secure
, , ,
or or or
anywhere anywher anywhere
near near near
it it it
. . .
Some some Some
are are be
more more more
or or or
> > >
less less less
difficult difficult difficult
to to to
crack crack crack
, , ,
and and and
some some some
have have have
already alreadi already
been been be
cracked crack crack
. . .
> > >
I i I
guess guess guess
what what what
I i I
am am be
saying say say
is is be
that that that
your your your
question question question
is is be
difficult difficult difficult
, , ,
if if if
not not not
> > >
impossible imposs impossible
, , ,
to to to
answer answer answer
. . .
What what What
exactly exact exactly
do do do
you you you
want want want
to to to
know know know
? ? ?
Do do Do
you you you
need need need
a a a
good good good
> > >
one one one
for for for
a a a
project project project
you you you
are are be
working work work
on on on
? ? ?
How how How
secure secur secure
must must must
it it it
be be be
? ? ?
Are are Are
you you you
trying tri try
> > >
to to to
crack crack crack
one one one
that that that
someone someon someone
else els else
has has have
used use use
? ? ?
I i I
can can can
probably probabl probably
make make make
suggestions suggest suggestion
, , ,
> > >
assuming assum assume
the the the
activity activ activity
is is be
strictly strict strictly
legal legal legal
. . .
( ( (
In in In
general general general
, , ,
it it it
is is be
a a a
BAD bad BAD
idea idea idea
, , ,
> > >
legally legal legally
, , ,
to to to
tamper tamper tamper
with with with
copy copi copy
protection protect protection
. . .
It it It
can can can
also also also
lead lead lead
to to to
corruption corrupt corruption
of of of
> > >
files file file
which which which
you you you
necessarily necessarili necessarily
do do do
not not not
have have have
back back back
ups up ups
of of of
( ( (
being be be
as as a
they they they
are are be
copy copi copy
> > >
protected protect protect
, , ,
) ) )
which which which
can can can
be be be
devestating devest devestating
. . .
) ) )
Do do Do
you you you
have have have
absolutely absolut absolutely
no no no
ideas idea idea
for for for
> > >
practical practic practical
applications applic application
, , ,
and and and
are are be
merely mere merely
curious curious curious
? ? ?
> > >
Please pleas Please
clear clear clear
up up up
those those those
questions question question
, , ,
and and and
I i I
' ' '
ll ll ll
try tri try
to to to
help help help
as as as
much much much
as as a
I i I
> > >
can can can
. . .
> > >
Incidentally incident Incidentally
, , ,
the the the
" " "
Uh uh Uh
oh oh oh
. . .
. . .
. . .
" " "
at at at
the the the
top top top
is is be
indicative indic indicative
of of of
the the the
dread dread dread
> > >
anyone anyon anyone
who who who
has has have
watched watch watch
their their their
friends friend friend
hacking hack hack
equipment equip equipment
be be be
carted cart cart
off off off
feels feel feel
> > >
when when when
they they they
are are be
asked ask ask
how how how
to to to
hack hack hack
. . .
The the The
area area area
you you you
are are be
broaching broach broach
is is be
wrought wrought work
with with with
> > >
dangers danger danger
, , ,
many mani many
of of of
which which which
include includ include
breaking break break
the the the
law law law
, , ,
or or or
at at at
least least least
addressing address address
it it it
> > >
( ( (
from from from
one one one
side side side
or or or
the the the
other other other
. . .
) ) )
> > >
Matt matt Matt
I i I
have have have
written written write
a a a
program program program
and and and
I i I
want want want
to to to
market market market
it it it
. . .
I i I
would would would
like like like
certain certain certain
degree degre degree
of of of
protection protect protection
, , ,
since sinc since
my my my
main main main
custmers custmer custmers
are are be
individuals individu individual
and and and
not not not
the the the
cooperations cooper cooperation
. . .
I i I
know know know
laser laser laser
hole hole hole
burning burn burn
method method method
, , ,
and and and
hardware hardwar hardware
key key key
method method method
, , ,
however howev however
, , ,
my my my
software softwar software
is is be
going go go
to to to
cost cost cost
only onli only
$ $ $
15 15 15
. . .
00 00 00
, , ,
so so so
I i I
can can can
not not not
afford afford afford
that that that
. . .
Also also Also
, , ,
at at at
this this this
low low low
price price price
I i I
can can can
not not not
afford afford afford
people peopl people
make make make
too too too
many mani many
copy copi copy
of of of
my my my
software softwar software
. . .
Well well Well
, , ,
I i I
guess guess guess
say say say
upto upto upto
% % %
20 20 20
illigal illig illigal
copying copi copying
is is be
ok ok ok
by by by
me me me
