From from From
: : :
geva geva geva
@ @ @
concave concav concave
. . .
cs cs c
. . .
wits wit wit
. . .
ac ac ac
. . .
za za za
( ( (
Geva geva Geva
Patz patz Patz
) ) )
Subject subject Subject
: : :
How how How
do do do
I i I
make make make
me me me
own own own
really realli really
- - -
short short short
- - -
run run run
CD cd CD
' ' '
s s s
Summary summari Summary
: : :
I i I
want want want
a a a
really realli really
short short short
production product production
run run run
of of of
homemade homemad homemade
music music music
CDs cds CDs
- - -
- - -
how how how
? ? ?
Keywords keyword Keywords
: : :
CD cd CD
mastering master master
pressing press press
homebrew homebrew homebrew
short short short
- - -
run run run
music music music
Lines line Lines
: : :
13 13 13
Organization organ Organization
: : :
Wits wit Wits
University univers University
Electrical electr Electrical
Engineering engin Engineering
I i I
want want want
to to to
be be be
able abl able
to to to
take take take
a a a
bunch bunch bunch
of of of
home home home
- - -
made made make
songs song song
( ( (
from from from
DAT dat DAT
or or or
other other other
suitable suitabl suitable
master master master
) ) )
and and and
output output output
them them them
to to to
a a a
short short short
run run run
( ( (
10 10 10
- - -
20 20 20
off off off
) ) )
of of of
standard standard standard
music music music
CDs cds CDs
. . .
Would would Would
one one one
of of of
the the the
CD cd CD
recorders record recorder
designed design design
for for for
writeable writeabl writeable
CD cd CD
ROMs rom ROMs
work work work
for for for
this this this
purpose purpos purpose
? ? ?
Alternatively altern Alternatively
, , ,
is is be
there there there
a a a
service servic service
that that that
does doe do
this this this
sort sort sort
of of of
thing thing thing
for for for
a a a
fee fee fee
? ? ?
I i I
' ' '
m m m
after after after
as as as
much much much
information inform information
as as a
possible possibl possible
on on on
the the the
alternatives altern alternative
( ( (
cost cost cost
, , ,
lead lead lead
time time time
, , ,
equipment equip equipment
required requir require
, , ,
procedure procedur procedure
to to to
follow follow follow
, , ,
etc etc etc
. . .
) ) )
Email email Email
replies repli reply
would would would
be be be
appreciated appreci appreciate
. . .
% % %
% % %
% % %
% % %
Geva geva Geva
Patz patz Patz
Geva geva Geva
Department depart Department
of of of
Computer comput Computer
Science scienc Science
, , ,
WITS wit WITS
University univers University
% % %
% % %
% % %
% % %
geva geva geva
@ @ @
concave concav concave
. . .
cs cs c
. . .
wits wit wit
. . .
ac ac ac
. . .
za za za
