From from From
: : :
robert robert robert
. . .
desonia desonia desonia
@ @ @
hal hal hal
9 9 9
k k k
. . .
ann ann ann
- - -
arbor arbor arbor
. . .
mi mi mi
. . .
us us u
( ( (
Robert robert Robert
Desonia desonia Desonia
) ) )
Subject subject Subject
: : :
A a A
/ / /
D d D
board board board
BUS bus BUS
SPEED speed SPEED
probl probl probl
Distribution distribut Distribution
: : :
world world world
Organization organ Organization
: : :
HAL hal HAL
9000 9000 9000
BBS bbs BBS
, , ,
W w W
- - -
NET net NET
HQ hq HQ
, , ,
Ann ann Ann
Arbor arbor Arbor
, , ,
Michigan michigan Michigan
, , ,
USA usa USA
Reply repli Reply
- - -
To to To
: : :
robert robert robert
. . .
desonia desonia desonia
@ @ @
hal hal hal
9 9 9
k k k
. . .
ann ann ann
- - -
arbor arbor arbor
. . .
mi mi mi
. . .
us us u
( ( (
Robert robert Robert
Desonia desonia Desonia
) ) )
Lines line Lines
: : :
39 39 39
C c C
> > >
Hi hi Hi
: : :
C c C
> > >
I i I
have have have
a a a
486 486 486
DX dx DX
2 2 2
- - -
66 66 66
MHz mhz MHz
computer comput computer
to to to
use use use
with with with
an an an
A a A
/ / /
D d D
board board board
C c C
> > >
for for for
data data data
acquisition acquisit acquisition
on on on
an an an
AT at AT
bus bus bus
. . .
. . .
. . .
I i I
' ' '
m m m
having have have
problems problem problem
. . .
C c C
> > >
The the The
AT at AT
bus bus bus
runs run run
at at at
12 12 12
. . .
5 5 5
MHz mhz MHz
- - -
correct correct correct
? ? ?
So so So
there there there
should should should
C c C
> > >
be be be
no no no
bus bus bus
speed speed speed
conflict conflict conflict
. . .
But but But
I i I
read read read
somewhere somewher somewhere
that that that
the the the
C c C
> > >
new new new
486 486 486
DX dx DX
2 2 2
- - -
66 66 66
MHz mhz MHz
CPU cpu CPU
runs run run
on on on
a a a
33 33 33
MHz mhz MHz
bus bus bus
- - -
is is be
that that that
for for for
C c C
> > >
the the the
local local local
bus bus bus
or or or
the the the
AT at AT
bus bus bus
also also also
- - -
if if if
so so so
then then then
I i I
have have have
a a a
problem problem problem
. . .
C c C
> > >
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
C c C
> > >
When when When
I i I
run run run
on on on
non non non
- - -
turbo turbo turbo
- - -
mode mode mode
the the the
speed speed speed
goes goe go
to to to
8 8 8
MHz mhz MHz
and and and
the the the
C c C
> > >
A a A
/ / /
D d D
doesn doesn doesn
' ' '
t t t
work work work
. . .
Please pleas Please
mail mail mail
your your your
views view view
! ! !
Thanks thank Thanks
. . .
C c C
> > >
Vincent vincent Vincent
C c C
> > >
cyl cyl cyl
5 5 5
@ @ @
musica musica musica
. . .
mcgill mcgill mcgill
. . .
ca ca ca
C c C
> > >
The the The
STANDARD standard STANDARD
AT at AT
bus bus bus
( ( (
ISA isa ISA
) ) )
runs run run
at at at
8 8 8
MHz mhz MHz
, , ,
not not not
12 12 12
. . .
5 5 5
MHz mhz MHz
, , ,
but but but
some some some
non non non
- - -
stnadard stnadard stnadard
ISA isa ISA
buses buse bus
do do do
have have have
higher higher high
clock clock clock
rates rate rate
, , ,
but but but
be be be
careful care careful
, , ,
since sinc since
some some some
boards board board
don don don
' ' '
t t t
work work work
with with with
faster faster fast
than than than
standard standard standard
rates rate rate
. . .
For for For
instance instanc instance
, , ,
my my my
486 486 486
has has have
adjustable adjust adjustable
AT at AT
bus bus bus
speeds speed speed
, , ,
and and and
my my my
PAS pas PAS
16 16 16
audio audio audio
card card card
chokes choke choke
when when when
I i I
do do do
AD ad AD
data data data
acquisition acquisit acquisition
with with with
a a a
bus bus bus
speed speed speed
faster faster faster
than than than
10 10 10
MHz mhz MHz
. . .
The the The
fact fact fact
that that that
non non non
- - -
turbo turbo turbo
- - -
mode mode mode
speed speed speed
A a A
/ / /
D d D
doesn doesn doesn
' ' '
t t t
work work work
is is be
weird weird weird
. . .
You you You
may may may
have have have
a a a
motherboard motherboard motherboard
with with with
a a a
hardware hardwar hardware
' ' '
bug bug bug
' ' '
. . .
33 33 33
MHz mhz MHz
bus bus bus
on on on
the the the
486 486 486
DX dx DX
2 2 2
66 66 66
does doe do
refer refer refer
to to to
the the the
local local local
bus bus bus
. . .
FYI fyi FYI
: : :
the the the
AT at AT
bus bus bus
operates oper operate
asynchronously asynchron asynchronously
, , ,
and and and
is is be
linked link link
to to to
the the the
local local local
bus bus bus
via via via
a a a
' ' '
bus bus bus
interface interfac interface
' ' '
, , ,
which which which
is is be
one one one
function function function
that that that
your your your
' ' '
chipset chipset chipset
' ' '
. . .
- - -
rdd rdd rdd
- - -
- - -
- - -
. . .
WinQwk winqwk WinQwk
2 2 2
. . .
0 0 0
b b b
# # #
0 0 0
. . .
Unregistered unregist Unregistered
Evaluation evalu Evaluation
Copy copi Copy
* * *
KMail kmail KMail
2 2 2
. . .
95 95 95
d d d
W w W
- - -
NET net NET
HQ hq HQ
, , ,
hal hal hal
9 9 9
k k k
. . .
ann ann ann
- - -
arbor arbor arbor
. . .
mi mi mi
. . .
us us u
, , ,
+ + +
1 1 1
313 313 313
663 663 663
4173 4173 4173
or or or
3959 3959 3959
- - -
- - -
- - -
- - -
| | |
HAL hal HAL
9000 9000 9000
BBS bbs BBS
: : :
QWK qwk QWK
- - -
to to to
- - -
Usenet usenet Usenet
gateway gateway gateway
| | |
Four four Four
14400 14400 14400
v v v
. . .
32 32 32
bis bis bis
dial dial dial
- - -
ins in in
| | |
| | |
FREE free FREE
Usenet usenet Usenet
mail mail mail
and and and
200 200 200
newsgroups newsgroup newsgroups
! ! !
| | |
PCBoard pcboard PCBoard
14 14 14
. . .
5 5 5
aM am aM
* * *
uuPCB uupcb uuPCB
* * *
Kmail kmail Kmail
| | |
| | |
Call call Call
+ + +
1 1 1
313 313 313
663 663 663
4173 4173 4173
or or or
663 663 663
3959 3959 3959
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
| | |
Member member Member
of of of
EFF eff EFF
, , ,
ASP asp ASP
, , ,
ASAD asad ASAD
* * *
1500 1500 1500
MB mb MB
disk disk disk
* * *
Serving serv Serving
Ann ann Ann
Arbor arbor Arbor
since sinc since
1988 1988 1988
| | |
