From from From
: : :
pjtier pjtier pjtier
01 01 01
@ @ @
ulkyvx ulkyvx ulkyvx
. . .
louisville louisvill louisville
. . .
edu edu edu
Subject subject Subject
: : :
Re re Re
: : :
Phills phill Phills
vs vs v
Pirates pirat Pirates
Lines line Lines
: : :
28 28 28
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ulkyvx ulkyvx ulkyvx
. . .
louisville louisvill louisville
. . .
edu edu edu
Organization organ Organization
: : :
University univers University
of of of
Louisville louisvill Louisville
> > >
> > >
> > >
$ $ $
mlb mlb mlb
- - -
m m m
pit pit pit
phi phi phi
> > >
> > >
> > >
Monday monday Monday
, , ,
5 5 5
/ / /
10 10 10
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Tuesday tuesday Tuesday
, , ,
5 5 5
/ / /
11 11 11
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Wednesday wednesday Wednesday
, , ,
5 5 5
/ / /
12 12 12
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Friday friday Friday
, , ,
6 6 6
/ / /
25 25 25
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Saturday saturday Saturday
, , ,
6 6 6
/ / /
26 26 26
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
05 05 05
pm pm pm
) ) )
> > >
> > >
> > >
Sunday sunday Sunday
, , ,
6 6 6
/ / /
27 27 27
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
11 11 11
: : :
35 35 35
am am be
) ) )
> > >
> > >
> > >
Friday friday Friday
, , ,
7 7 7
/ / /
30 30 30
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Saturday saturday Saturday
, , ,
7 7 7
/ / /
31 31 31
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
05 05 05
pm pm pm
) ) )
> > >
> > >
> > >
Sunday sunday Sunday
, , ,
8 8 8
/ / /
1 1 1
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
11 11 11
: : :
35 35 35
am am be
) ) )
> > >
> > >
> > >
Monday monday Monday
, , ,
9 9 9
/ / /
27 27 27
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Tuesday tuesday Tuesday
, , ,
9 9 9
/ / /
28 28 28
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Wednesday wednesday Wednesday
, , ,
9 9 9
/ / /
29 29 29
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
Thursday thursday Thursday
, , ,
9 9 9
/ / /
30 30 30
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
> > >
> > >
> > >
> > >
> > >
> > >
Are are Are
these these these
times time time
correct correct correct
? ? ?
? ? ?
> > >
> > >
> > >
> > >
They they They
seem seem seem
as as a
if if if
they they they
are are be
2 2 2
hrs hrs hrs
ahead ahead ahead
of of of
the the the
usual usual usual
tiems tiem tiems
> > >
> > >
for for for
these these these
two two two
teams team team
. . .
> > >
> > >
> > >
> > >
The the The
origin origin origin
of of of
that that that
first first first
message messag message
was was be
Boise bois Boise
, , ,
which which which
is is be
on on on
Central central Central
time time time
. . .
> > >
> > >
P p P
. . .
Tierney tierney Tierney
Whoops whoop Whoops
! ! !
I i I
meant meant mean
Mountain mountain Mountain
Time time Time
. . .
P p P
. . .
Tierney tierney Tierney
