From from From
: : :
fester fester fester
@ @ @
island island island
. . .
COM com COM
( ( (
Mike mike Mike
Fester fester Fester
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Notes note Notes
on on on
Jays jay Jays
vs vs v
. . .
Indians indian Indians
Series seri Series
Organization organ Organization
: : :
/ / /
usr usr usr
/ / /
local local local
/ / /
rn rn rn
/ / /
organization organ organization
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
38 38 38
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
13 13 13
. . .
221704 221704 221704
. . .
4291 4291 4291
@ @ @
midway midway midway
. . .
uchicago uchicago uchicago
. . .
edu edu edu
> > >
thf thf thf
2 2 2
@ @ @
midway midway midway
. . .
uchicago uchicago uchicago
. . .
edu edu edu
writes write write
: : :
> > >
In in In
article articl article
< < <
rudyC rudyc rudyC
5 5 5
FxC fxc FxC
8 8 8
. . .
DEu deu DEu
@ @ @
netcom netcom netcom
. . .
com com com
> > >
rudy rudi rudy
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Rudy rudi Rudy
Wade wade Wade
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
13 13 13
. . .
195301 195301 195301
. . .
22652 22652 22652
@ @ @
CSD csd CSD
- - -
NewsHost newshost NewsHost
. . .
Stanford stanford Stanford
. . .
EDU edu EDU
> > >
nlu nlu nlu
@ @ @
Xenon xenon Xenon
. . .
Stanford stanford Stanford
. . .
EDU edu EDU
( ( (
Nelson nelson Nelson
Lu lu Lu
) ) )
writes write write
: : :
> > >
> > >
> > >
Guess guess Guess
which which which
line line line
is is be
which which which
: : :
> > >
> > >
> > >
BA ba BA
OBP obp OBP
SLG slg SLG
AB ab AB
H h H
2 2 2
B b B
3 3 3
B b B
HR hr HR
BB bb BB
> > >
> > >
> > >
X x X
. . .
310 310 310
. . .
405 405 405
. . .
427 427 427
571 571 571
177 177 177
27 27 27
8 8 8
8 8 8
87 87 87
> > >
> > >
> > >
Y y Y
. . .
312 312 312
. . .
354 354 354
. . .
455 455 455
657 657 657
205 205 205
32 32 32
1 1 1
20 20 20
35 35 35
> > >
> > >
> > >
> > >
> > >
The the The
walks walk walk
should should should
give give give
it it it
away away away
. . .
OBP obp OBP
' ' '
s s s
, , ,
in in in
general general general
, , ,
somewhat somewhat somewhat
more more more
valuable valuabl valuable
than than than
> > >
> > >
> > >
slugging slug slugging
, , ,
and and and
Alomar alomar Alomar
' ' '
s s s
edge edg edge
in in in
OBP obp OBP
was was be
quite quit quite
a a a
bit bit bit
larger larger large
than than than
Baerga baerga Baerga
' ' '
s s s
edge edg edge
> > >
> > >
> > >
in in in
slugging slug slug
. . .
> > >
> > >
> > >
> > >
I i I
' ' '
m m m
no no no
SDCN sdcn SDCN
, , ,
but but but
what what what
' ' '
s s s
more more more
valuable valuabl valuable
: : :
> > >
> > >
> > >
> > >
28 28 28
hits hit hit
w w w
/ / /
5 5 5
more more more
doubles doubl double
, , ,
12 12 12
more more more
HRs hrs HRs
OR or OR
> > >
> > >
7 7 7
more more more
triples tripl triple
and and and
52 52 52
BBs bbs BBs
? ? ?
( ( (
Let let Let
' ' '
s s s
not not not
forget forget forget
the the the
39 39 39
extra extra extra
SBs sbs SBs
. . .
How how How
