From from From
: : :
rickert rickert rickert
@ @ @
NeXTwork nextwork NeXTwork
. . .
Rose rose Rose
- - -
Hulman hulman Hulman
. . .
Edu edu Edu
( ( (
John john John
H h H
. . .
Rickert rickert Rickert
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Gotta gotta Gotta
a a a
Question question Question
. . .
. . .
. . .
. . .
Organization organ Organization
: : :
Computer comput Computer
Science scienc Science
Department depart Department
at at at
Rose rose Rose
- - -
Hulman hulman Hulman
Lines line Lines
: : :
24 24 24
Distribution distribut Distribution
: : :
usa usa usa
Reply repli Reply
- - -
To to To
: : :
rickert rickert rickert
@ @ @
NeXTwork nextwork NeXTwork
. . .
Rose rose Rose
- - -
Hulman hulman Hulman
. . .
Edu edu Edu
( ( (
John john John
H h H
. . .
Rickert rickert Rickert
) ) )
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
g g g
215 215 215
a a a
- - -
1 1 1
. . .
nextwork nextwork nextwork
. . .
rose rose rise
- - -
hulman hulman hulman
. . .
edu edu edu
In in In
article articl article
< < <
47844 47844 47844
@ @ @
sdcc sdcc sdcc
12 12 12
. . .
ucsd ucsd ucsd
. . .
edu edu edu
> > >
demers demer demers
@ @ @
cs cs c
. . .
ucsd ucsd ucsd
. . .
edu edu edu
( ( (
David david David
DeMers demer DeMers
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
cjkuo cjkuo cjkuo
. . .
68 68 68
. . .
0 0 0
@ @ @
symantec symantec symantec
. . .
com com com
> > >
, , ,
cjkuo cjkuo cjkuo
@ @ @
symantec symantec symantec
. . .
com com com
( ( (
Jimmy jimmi Jimmy
Kuo kuo Kuo
) ) )
writes write write
: : :
> > >
| | |
> > >
gt gt gt
0523 0523 0523
e e e
@ @ @
prism prism prism
. . .
gatech gatech gatech
. . .
EDU edu EDU
( ( (
Michael michael Michael
Andre andr Andre
Mule mule Mule
) ) )
writes write write
: : :
> > >
. . .
. . .
. . .
. . .
> > >
| | |
> > >
> > >
> > >
What what What
is is be
the the the
maximum maximum maximum
runs run run
allowed allow allow
before befor before
a a a
stopper stopper stopper
can can can
get get get
credit credit credit
for for for
a a a
> > >
| | |
> > >
> > >
> > >
relief relief relief
? ? ?
i i i
. . .
e e e
. . .
if if if
a a a
stopper stopper stopper
comes come come
in in in
with with with
a a a
5 5 5
run run run
lead lead lead
does doe do
he he he
getcredit getcredit getcredit
> > >
| | |
> > >
> > >
> > >
with with with
the the the
save save save
. . .
> > >
| | |
> > >
> > >
If if If
you you you
come come come
in in in
and and and
pitch pitch pitch
the the the
last last last
three three three
innings inning inning
, , ,
and and and
your your your
team team team
was was be
ahead ahead ahead
> > >
| | |
> > >
> > >
when when when
you you you
got got get
out out out
there there there
and and and
wins win win
the the the
game game game
, , ,
you you you
get get get
a a a
save save save
. . .
> > >
| | |
> > >
Sort sort Sort
' ' '
a a a
correct correct correct
. . .
If if If
you you you
pitched pitch pitch
at at at
least least least
3 3 3
innings inning inning
, , ,
entered enter enter
with with with
your your your
team team team
> > >
| | |
> > >
in in in
the the the
lead lead lead
, , ,
was was be
the the the
pitcher pitcher pitcher
when when when
the the the
game game game
ended end end
, , ,
the the the
game game game
was was be
never never never
tied tie tie
> > >
| | |
> > >
during dure during
your your your
stint stint stint
, , ,
and and and
your your your
team team team
won won win
, , ,
you you you
get get get
a a a
save save save
. . .
> > >
Well well Well
, , ,
the the the
rulebook rulebook rulebook
says say say
that that that
in in in
the the the
opinion opinion opinion
of of of
the the the
scorer scorer scorer
, , ,
you you you
must must must
have have have
> > >
" " "
pitched pitch pitch
effectively effect effectively
" " "
for for for
your your your
3 3 3
innings inning inning
- - -
this this this
save save save
is is be
not not not
automatic automat automatic
, , ,
> > >
unlike unlik unlike
the the the
others other others
. . .
Someone someon Someone
in in in
SABR sabr SABR
actually actual actually
looked look look
at at at
these these these
games game game
a a a
few few few
years year year
ago ago ago
and and and
found found find
that that that
the the the
official offici official
scorer scorer scorer
awarded award award
the the the
save save save
in in in
every everi every
one one one
of of of
the the the
games game game
- - -
even even even
those those those
in in in
which which which
the the the
pitcher pitcher pitcher
had had have
pitched pitch pitch
badly bad badly
( ( (
allowing allow allow
4 4 4
or or or
5 5 5
runs run run
) ) )
. . .
seeing see see
, , ,
hearing hear hearing
( ( (
my my my
two two two
sense sens sense
worth worth worth
) ) )
john john john
rickert rickert rickert
rickert rickert rickert
@ @ @
nextwork nextwork nextwork
. . .
rose rose rise
- - -
hulman hulman hulman
. . .
edu edu edu
