From from From
: : :
cmk cmk cmk
@ @ @
athena athena athena
. . .
mit mit mit
. . .
edu edu edu
( ( (
Charles charl Charles
M m M
Kozierok kozierok Kozierok
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Jack jack Jack
Morris morri Morris
Organization organ Organization
: : :
Massachusetts massachusett Massachusetts
Institute institut Institute
of of of
Technology technolog Technology
Lines line Lines
: : :
59 59 59
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
marinara marinara marinara
. . .
mit mit mit
. . .
edu edu edu
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
19 19 19
. . .
024222 024222 024222
. . .
11181 11181 11181
@ @ @
newshub newshub newshub
. . .
ariel ariel ariel
. . .
yorku yorku yorku
. . .
ca ca ca
> > >
cs cs c
902043 902043 902043
@ @ @
ariel ariel ariel
. . .
yorku yorku yorku
. . .
ca ca ca
( ( (
SHAWN shawn SHAWN
LUDDINGTON luddington LUDDINGTON
) ) )
writes write write
: : :
} } }
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
18 18 18
. . .
032345 032345 032345
. . .
5178 5178 5178
@ @ @
cs cs c
. . .
cornell cornel cornell
. . .
edu edu edu
> > >
tedward tedward tedward
@ @ @
cs cs c
. . .
cornell cornel cornell
. . .
edu edu edu
( ( (
Edward edward Edward
[ [ [
Ted ted Ted
] ] ]
Fischer fischer Fischer
) ) )
writes write write
: : :
} } }
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
18 18 18
. . .
030412 030412 030412
. . .
1210 1210 1210
@ @ @
mnemosyne mnemosyn mnemosyne
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
> > >
gspira gspira gspira
@ @ @
nyx nyx nyx
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
( ( (
Greg greg Greg
Spira spira Spira
) ) )
writes write write
: : :
} } }
> > >
> > >
Howard howard Howard
_ _ _
Wong wong Wong
@ @ @
mindlink mindlink mindlink
. . .
bc bc bc
. . .
ca ca ca
( ( (
Howard howard Howard
Wong wong Wong
) ) )
writes write write
: : :
} } }
> > >
> > >
} } }
> > >
> > >
> > >
Has has Has
Jack jack Jack
lost lost lose
a a a
bit bit bit
of of of
his his his
edge edg edge
? ? ?
What what What
is is be
the the the
worst worst bad
start start start
Jack jack Jack
Morris morri Morris
has has have
had had have
? ? ?
} } }
> > >
> > >
} } }
> > >
> > >
Uh uh Uh
, , ,
Jack jack Jack
lost lost lose
his his his
edge edg edge
about about about
5 5 5
years year year
ago ago ago
, , ,
and and and
has has have
had had have
only onli only
one one one
above abov above
} } }
> > >
> > >
average averag average
year year year
in in in
the the the
last last last
5 5 5
. . .
} } }
> > >
} } }
> > >
Again again Again
goes goe go
to to to
prove prove prove
that that that
it it it
is is be
better better well
to to to
be be be
good good good
than than than
lucky lucki lucky
. . .
You you You
can can can
} } }
> > >
count count count
on on on
good good good
tomorrow tomorrow tomorrow
. . .
Lucky lucki Lucky
seems seem seem
to to to
be be be
prone prone prone
to to to
bad bad bad
starts start start
( ( (
and and and
a a a
} } }
> > >
bad bad bad
finish finish finish
last last last
year year year
: : :
- - -
) ) )
. . .
} } }
> > >
} } }
> > >
( ( (
Yes yes Yes
, , ,
I i I
am am be
enjoying enjoy enjoy
every everi every
last last last
run run run
he he he
gives give give
up up up
. . .
Who who Who
was was be
it it it
who who who
said said say
} } }
> > >
Morris morri Morris
was was be
a a a
better better good
signing sign signing
than than than
Viola viola Viola
? ? ?
) ) )
} } }
} } }
Hey hey Hey
Valentine valentin Valentine
, , ,
I i I
don don don
' ' '
t t t
see see see
Boston boston Boston
with with with
any ani any
world world world
series seri series
rings ring ring
on on on
their their their
} } }
fingers finger finger
. . .
oooooo oooooo oooooo
. . .
cheap cheap cheap
shot shot shot
. . .
: : :
^ ^ ^
) ) )
} } }
Damn damn Damn
, , ,
Morris morri Morris
now now now
has has have
three three three
and and and
probably probabl probably
the the the
Hall hall Hall
of of of
Fame fame Fame
in in in
his his his
} } }
future futur future
. . .
who who who
cares care care
? ? ?
he he he
had had have
two two two
of of of
them them them
before befor before
he he he
came came come
to to to
Toronto toronto Toronto
; ; ;
and and and
if if if
the the the
Jays jay Jays
had had have
signed sign sign
Viola viola Viola
instead instead instead
of of of
Morris morri Morris
, , ,
it it it
would would would
have have have
been been be
Frank frank Frank
who who who
won won win
20 20 20
and and and
got got get
the the the
ring ring ring
. . .
and and and
he he he
would would would
be be be
on on on
his his his
way way way
to to to
20 20 20
this this this
year year year
, , ,
too too too
. . .
} } }
Therefore therefor Therefore
, , ,
I i I
would would would
have have have
to to to
say say say
Toronto toronto Toronto
easily easili easily
made made make
the the the
best best best
} } }
signing sign sign
. . .
your your your
logic logic logic
is is be
curious curious curious
, , ,
and and and
spurious spurious spurious
. . .
there there there
is is be
no no no
reason reason reason
to to to
believe believ believe
that that that
Viola viola Viola
wouldn wouldn wouldn
' ' '
t t t
have have have
won won win
as as a
many mani many
games game game
had had have
* * *
he he he
* * *
signed sign sign
with with with
Toronto toronto Toronto
. . .
when when when
you you you
compare compar compare
their their their
stupid stupid stupid
W w W
- - -
L l L
records record record
, , ,
be be be
sure sure sure
to to to
compare compar compare
their their their
team team team
' ' '
s s s
offensive offens offensive
averages averag average
too too too
. . .
now now now
, , ,
looking look look
at at at
anything anyth anything
like like like
the the the
Morris morri Morris
- - -
Viola viola Viola
sweepstakes sweepstak sweepstakes
a a a
year year year
later later later
is is be
basically basic basically
hindsight hindsight hindsight
. . .
but but but
there there there
were were be
plenty plenti plenty
of of of
reasons reason reason
why whi why
it it it
should should should
have have have
been been be
apparent appar apparent
that that that
Viola viola Viola
was was be
the the the
better better good
pitcher pitcher pitcher
, , ,
based base base
on on on
previous previous previous
recent recent recent
years year year
and and and
also also also
based base base
on on on
age age age
( ( (
Frank frank Frank
is is be
almost almost almost
5 5 5
years year year
younger younger younger
! ! !
how how how
many mani many
knew knew know
that that that
? ? ?
) ) )
. . .
people peopl people
got got get
caught caught catch
up up up
in in in
the the the
' ' '
91 91 91
World world World
Series seri Series
, , ,
and and and
then then then
on on on
Morris morri Morris
' ' '
21 21 21
wins win win
last last last
year year year
. . .
wins win win
are are be
the the the
stupidest stupidest stupid
, , ,
most most most
misleading mislead misleading
statistic statist statistic
in in in
baseball basebal baseball
