From from From
: : :
jtchern jtchern jtchern
@ @ @
ocf ocf ocf
. . .
berkeley berkeley berkeley
. . .
edu edu edu
( ( (
Joseph joseph Joseph
Hernandez hernandez Hernandez
) ) )
Subject subject Subject
: : :
MLB mlb MLB
Standings stand Standings
and and and
Scores score Scores
for for for
Sat sat Sat
. . .
, , ,
Apr apr Apr
. . .
17 17 17
th th th
, , ,
1993 1993 1993
Organization organ Organization
: : :
JTC jtc JTC
Enterprises enterpris Enterprises
Sports sport Sports
Division divis Division
( ( (
Major major Major
League leagu League
Baseball basebal Baseball
Dept dept Dept
. . .
) ) )
Lines line Lines
: : :
73 73 73
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
monsoon monsoon monsoon
. . .
berkeley berkeley berkeley
. . .
edu edu edu
Keywords keyword Keywords
: : :
mlb mlb mlb
, , ,
04 04 04
. . .
17 17 17
MLB mlb MLB
Standings stand Standings
and and and
Scores score Scores
for for for
Satruday satruday Satruday
, , ,
April april April
17 17 17
th th th
, , ,
1993 1993 1993
( ( (
including includ include
yesterday yesterday yesterday
' ' '
s s s
games game game
) ) )
NATIONAL nation NATIONAL
WEST west WEST
Won won Won
Lost lost Lost
Pct pct Pct
. . .
GB gb GB
Last last Last
10 10 10
Streak streak Streak
Home home Home
Road road Road
San san San
Francisco francisco Francisco
Giants giant Giants
07 07 07
04 04 04
. . .
636 636 636
- - -
- - -
6 6 6
- - -
4 4 4
Won won Won
2 2 2
04 04 04
- - -
01 01 01
03 03 03
- - -
03 03 03
Houston houston Houston
Astros astro Astros
06 06 06
04 04 04
. . .
600 600 600
0 0 0
. . .
5 5 5
6 6 6
- - -
4 4 4
Won won Won
1 1 1
01 01 01
- - -
03 03 03
05 05 05
- - -
01 01 01
Atlanta atlanta Atlanta
Braves brave Braves
06 06 06
06 06 06
. . .
500 500 500
1 1 1
. . .
5 5 5
5 5 5
- - -
5 5 5
Lost lost Lost
3 3 3
04 04 04
- - -
03 03 03
03 03 03
- - -
02 02 02
Los los Los
Angeles angel Angeles
Dodgers dodger Dodgers
04 04 04
07 07 07
. . .
364 364 364
3 3 3
. . .
0 0 0
4 4 4
- - -
6 6 6
Won won Won
1 1 1
01 01 01
- - -
03 03 03
03 03 03
- - -
04 04 04
Colorado colorado Colorado
Rockies rocki Rockies
03 03 03
06 06 06
. . .
333 333 333
3 3 3
. . .
0 0 0
3 3 3
- - -
6 6 6
Lost lost Lost
1 1 1
03 03 03
- - -
03 03 03
00 00 00
- - -
03 03 03
San san San
Diego diego Diego
Padres padr Padres
03 03 03
07 07 07
. . .
300 300 300
3 3 3
. . .
5 5 5
3 3 3
- - -
7 7 7
Won won Won
1 1 1
01 01 01
- - -
04 04 04
02 02 02
- - -
03 03 03
Cincinnati cincinnati Cincinnati
Reds red Reds
02 02 02
08 08 08
. . .
200 200 200
4 4 4
. . .
5 5 5
2 2 2
- - -
8 8 8
Lost lost Lost
4 4 4
01 01 01
- - -
03 03 03
01 01 01
- - -
05 05 05
NATIONAL nation NATIONAL
EAST east EAST
Philadelphia philadelphia Philadelphia
Phillies philli Phillies
08 08 08
02 02 02
. . .
800 800 800
- - -
- - -
8 8 8
- - -
2 2 2
Lost lost Lost
1 1 1
05 05 05
- - -
01 01 01
03 03 03
- - -
01 01 01
Pittsburgh pittsburgh Pittsburgh
Pirates pirat Pirates
07 07 07
03 03 03
. . .
700 700 700
1 1 1
. . .
0 0 0
7 7 7
- - -
3 3 3
Lost lost Lost
1 1 1
03 03 03
- - -
02 02 02
04 04 04
- - -
01 01 01
St st St
. . .
Louis loui Louis
Cardinals cardin Cardinals
07 07 07
03 03 03
. . .
700 700 700
1 1 1
. . .
0 0 0
7 7 7
- - -
3 3 3
Lost lost Lost
1 1 1
04 04 04
- - -
02 02 02
03 03 03
- - -
01 01 01
New new New
York york York
Mets met Mets
05 05 05
04 04 04
. . .
556 556 556
2 2 2
. . .
5 5 5
5 5 5
- - -
4 4 4
Won won Won
1 1 1
02 02 02
- - -
03 03 03
03 03 03
- - -
01 01 01
Chicago chicago Chicago
Cubs cub Cubs
05 05 05
05 05 05
. . .
500 500 500
3 3 3
. . .
0 0 0
5 5 5
- - -
5 5 5
Won won Won
2 2 2
02 02 02
- - -
02 02 02
03 03 03
- - -
03 03 03
Montreal montreal Montreal
Expos expo Expos
05 05 05
05 05 05
. . .
500 500 500
3 3 3
. . .
0 0 0
5 5 5
- - -
5 5 5
Won won Won
2 2 2
02 02 02
- - -
02 02 02
03 03 03
- - -
03 03 03
Florida florida Florida
Marlins marlin Marlins
03 03 03
07 07 07
. . .
300 300 300
5 5 5
. . .
0 0 0
3 3 3
- - -
7 7 7
Lost lost Lost
1 1 1
02 02 02
- - -
04 04 04
01 01 01
- - -
03 03 03
AMERICAN american AMERICAN
WEST west WEST
Won won Won
Lost lost Lost
Pct pct Pct
. . .
GB gb GB
Last last Last
10 10 10
Streak streak Streak
Home home Home
Road road Road
Texas texa Texas
Rangers ranger Rangers
06 06 06
03 03 03
. . .
667 667 667
- - -
- - -
6 6 6
- - -
3 3 3
Lost lost Lost
2 2 2
04 04 04
- - -
02 02 02
02 02 02
- - -
01 01 01
California california California
Angels angel Angels
05 05 05
03 03 03
. . .
625 625 625
0 0 0
. . .
5 5 5
5 5 5
- - -
3 3 3
Lost lost Lost
1 1 1
03 03 03
- - -
02 02 02
02 02 02
- - -
01 01 01
Chicago chicago Chicago
White white White
Sox sox Sox
05 05 05
04 04 04
. . .
556 556 556
1 1 1
. . .
0 0 0
5 5 5
- - -
4 4 4
Won won Won
2 2 2
02 02 02
- - -
03 03 03
03 03 03
- - -
01 01 01
Minnesota minnesota Minnesota
Twins twin Twins
05 05 05
04 04 04
. . .
556 556 556
1 1 1
. . .
0 0 0
5 5 5
- - -
4 4 4
Won won Won
1 1 1
02 02 02
- - -
02 02 02
03 03 03
- - -
02 02 02
Oakland oakland Oakland
Athletics athlet Athletics
04 04 04
04 04 04
. . .
500 500 500
1 1 1
. . .
5 5 5
4 4 4
- - -
4 4 4
Lost lost Lost
2 2 2
04 04 04
- - -
02 02 02
00 00 00
- - -
02 02 02
Seattle seattl Seattle
Mariners marin Mariners
04 04 04
05 05 05
. . .
444 444 444
2 2 2
. . .
0 0 0
4 4 4
- - -
5 5 5
Lost lost Lost
2 2 2
03 03 03
- - -
02 02 02
01 01 01
- - -
03 03 03
Kansas kansa Kansas
City citi City
Royals royal Royals
02 02 02
08 08 08
. . .
200 200 200
4 4 4
. . .
5 5 5
2 2 2
- - -
8 8 8
Lost lost Lost
1 1 1
01 01 01
- - -
05 05 05
01 01 01
- - -
03 03 03
AMERICAN american AMERICAN
EAST east EAST
Boston boston Boston
Red red Red
Sox sox Sox
07 07 07
03 03 03
. . .
700 700 700
- - -
- - -
7 7 7
- - -
3 3 3
Lost lost Lost
1 1 1
03 03 03
- - -
01 01 01
04 04 04
- - -
02 02 02
New new New
York york York
Yankees yanke Yankees
06 06 06
04 04 04
. . .
600 600 600
1 1 1
. . .
0 0 0
6 6 6
- - -
4 4 4
Won won Won
1 1 1
03 03 03
- - -
01 01 01
03 03 03
- - -
03 03 03
Detroit detroit Detroit
Tigers tiger Tigers
05 05 05
04 04 04
. . .
556 556 556
1 1 1
. . .
5 5 5
5 5 5
- - -
4 4 4
Won won Won
3 3 3
03 03 03
- - -
00 00 00
02 02 02
- - -
04 04 04
Toronto toronto Toronto
Blue blue Blue
Jays jay Jays
05 05 05
04 04 04
. . .
556 556 556
1 1 1
. . .
5 5 5
5 5 5
- - -
4 4 4
Lost lost Lost
1 1 1
04 04 04
- - -
02 02 02
01 01 01
- - -
02 02 02
Cleveland cleveland Cleveland
Indians indian Indians
04 04 04
06 06 06
. . .
400 400 400
3 3 3
. . .
0 0 0
4 4 4
- - -
6 6 6
Won won Won
1 1 1
03 03 03
- - -
01 01 01
01 01 01
- - -
05 05 05
Baltimore baltimor Baltimore
Orioles oriol Orioles
03 03 03
06 06 06
. . .
333 333 333
3 3 3
. . .
5 5 5
3 3 3
- - -
6 6 6
Won won Won
2 2 2
01 01 01
- - -
02 02 02
02 02 02
- - -
04 04 04
Milwaukee milwauke Milwaukee
Brewers brewer Brewers
02 02 02
05 05 05
. . .
286 286 286
3 3 3
. . .
5 5 5
2 2 2
- - -
5 5 5
Lost lost Lost
4 4 4
00 00 00
- - -
02 02 02
02 02 02
- - -
03 03 03
YESTERDAY yesterday YESTERDAY
' ' '
S s S
SCORES score SCORES
( ( (
IDLE idl IDLE
teams team team
listed list list
in in in
alphabetical alphabet alphabetical
order order order
) ) )
NATIONAL nation NATIONAL
LEAGUE leagu LEAGUE
AMERICAN american AMERICAN
LEAGUE leagu LEAGUE
New new New
York york York
Mets met Mets
3 3 3
Chicago chicago Chicago
White white White
Sox sox Sox
9 9 9
Cincinnati cincinnati Cincinnati
Reds red Reds
