From from From
: : :
rdetweil rdetweil rdetweil
@ @ @
boi boi boi
. . .
hp hp hp
. . .
com com com
( ( (
Richard richard Richard
Detweiler detweil Detweiler
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Phills phill Phills
vs vs v
Pirates pirat Pirates
Organization organ Organization
: : :
Hewlett hewlett Hewlett
Packard packard Packard
- - -
Boise bois Boise
Printer printer Printer
Division divis Division
Keywords keyword Keywords
: : :
mlb mlb mlb
, , ,
04 04 04
. . .
16 16 16
Lines line Lines
: : :
37 37 37
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
163712 163712 163712
. . .
2466 2466 2466
@ @ @
VFL vfl VFL
. . .
Paramax paramax Paramax
. . .
COM com COM
> > >
edd edd edd
@ @ @
gvlf gvlf gvlf
4 4 4
- - -
a a a
. . .
gvl gvl gvl
. . .
unisys unisi unisys
. . .
com com com
( ( (
Ed ed Ed
Dougherty dougherti Dougherty
) ) )
writes write write
: : :
> > >
> > >
As as As
a a a
Philly philli Philly
fan fan fan
as as a
as as a
a a a
Penna penna Penna
. . .
baseball basebal baseball
fan fan fan
, , ,
I i I
' ' '
m m m
anxious anxious anxious
to to to
see see see
the the the
> > >
Penna penna Penna
. . .
series seri series
. . .
Anyone anyon Anyone
know know know
when when when
it it it
starts start start
and and and
where where where
the the the
first first first
games game game
> > >
will will will
be be be
played play play
? ? ?
> > >
> > >
This this This
is is be
( ( (
I i I
think think think
) ) )
always alway always
good good good
baseball basebal baseball
( ( (
to to to
me me me
) ) )
; ; ;
and and and
the the the
Pirates pirat Pirates
are are be
> > >
also also also
off off off
to to to
a a a
good good good
start start start
. . .
> > >
> > >
Ed ed Ed
Doc doc Doc
When when When
is is be
it it it
did did do
you you you
say say say
? ? ?
Well well Well
let let let
me me me
shell shell shell
out out out
here here here
and and and
run run run
this this this
handy handi handy
dandy dandi dandy
program program program
. . .
. . .
. . .
. . .
$ $ $
mlb mlb mlb
- - -
m m m
pit pit pit
phi phi phi
And and And
the the the
answer answer answer
is is be
: : :
Monday monday Monday
, , ,
5 5 5
/ / /
10 10 10
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Tuesday tuesday Tuesday
, , ,
5 5 5
/ / /
11 11 11
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Wednesday wednesday Wednesday
, , ,
5 5 5
/ / /
12 12 12
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Friday friday Friday
, , ,
6 6 6
/ / /
25 25 25
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Saturday saturday Saturday
, , ,
6 6 6
/ / /
26 26 26
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
05 05 05
pm pm pm
) ) )
Sunday sunday Sunday
, , ,
6 6 6
/ / /
27 27 27
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
11 11 11
: : :
35 35 35
am am be
) ) )
Friday friday Friday
, , ,
7 7 7
/ / /
30 30 30
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Saturday saturday Saturday
, , ,
7 7 7
/ / /
31 31 31
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
5 5 5
: : :
05 05 05
pm pm pm
) ) )
Sunday sunday Sunday
, , ,
8 8 8
/ / /
1 1 1
Pittsburg pittsburg Pittsburg
at at at
Philadelphia philadelphia Philadelphia
( ( (
11 11 11
: : :
35 35 35
am am be
) ) )
Monday monday Monday
, , ,
9 9 9
/ / /
27 27 27
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Tuesday tuesday Tuesday
, , ,
9 9 9
/ / /
28 28 28
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Wednesday wednesday Wednesday
, , ,
9 9 9
/ / /
29 29 29
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
Thursday thursday Thursday
, , ,
9 9 9
/ / /
30 30 30
Philadelphia philadelphia Philadelphia
at at at
Pittsburg pittsburg Pittsburg
( ( (
5 5 5
: : :
35 35 35
pm pm pm
) ) )
This this This
is is be
a a a
great great great
little littl little
program program program
- - -
its it it
available avail available
at at at
an an an
ftp ftp ftp
site site site
near near near
you you you
( ( (
unfortunatly unfortunat unfortunatly
I i I
don don don
' ' '
t t t
recall recal recall
which which which
one one one
) ) )
. . .
Any ani Any
schedule schedul schedule
question question question
you you you
got got get
is is be
answered answer answer
with with with
this this this
little littl little
gem gem gem
. . .
Many mani Many
thanks thank thanks
to to to
the the the
author author author
for for for
providing provid provide
this this this
service servic service
. . .
