From from From
: : :
drw drw drw
3 3 3
l l l
@ @ @
delmarva delmarva delmarva
. . .
evsc evsc evsc
. . .
Virginia virginia Virginia
. . .
EDU edu EDU
( ( (
David david David
Robert robert Robert
Walker walker Walker
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Braves brave Braves
Pitching pitch Pitching
UpdateDIR updatedir UpdateDIR
Organization organ Organization
: : :
University univers University
of of of
Virginia virginia Virginia
Lines line Lines
: : :
34 34 34
In in In
article articl article
< < <
8994 8994 8994
@ @ @
blue blue blue
. . .
cis cis ci
. . .
pitt pitt pitt
. . .
edu edu edu
> > >
traven traven traven
@ @ @
pitt pitt pitt
. . .
edu edu edu
( ( (
Neal neal Neal
Traven traven Traven
) ) )
writes write write
: : :
> > >
> > >
One one One
of of of
the the the
chapters chapter chapter
in in in
Palmer palmer Palmer
and and and
Thorn thorn Thorn
' ' '
s s s
' ' '
Hidden hidden Hidden
Game game Game
' ' '
is is be
titled titl title
> > >
' ' '
Pitching pitch Pitching
is is be
44 44 44
% % %
of of of
Baseball basebal Baseball
, , ,
' ' '
implying impli imply
that that that
fielding field fielding
is is be
6 6 6
% % %
. . .
How how How
do do do
> > >
they they they
determine determin determine
that that that
? ? ?
Beats beat Beats
me me me
- - -
- - -
it it it
' ' '
s s s
been been be
a a a
long long long
, , ,
long long long
time time time
since sinc since
I i I
> > >
read read read
it it it
. . .
This this This
was was be
( ( (
my my my
opinion opinion opinion
) ) )
the the the
stupidest stupidest stupid
thing thing thing
in in in
the the the
Hidden hidden Hidden
Game game Game
. . .
The the The
argument argument argument
was was be
1 1 1
) ) )
Defense defens Defense
, , ,
or or or
runs run run
allowed allow allow
, , ,
is is be
50 50 50
% % %
of of of
the the the
game game game
. . .
2 2 2
) ) )
Unearned unearn Unearned
runs run run
amount amount amount
to to to
12 12 12
% % %
of of of
the the the
runs run run
allowed allow allow
; ; ;
earned earn earn
runs run run
, , ,
88 88 88
% % %
. . .
3 3 3
) ) )
Since sinc Since
unearned unearn unearned
runs run run
are are be
the the the
result result result
of of of
fielding field fielding
, , ,
not not not
pitching pitch pitch
, , ,
and and and
earned earn earn
runs run run
are are be
the the the
product product product
of of of
pitching pitch pitching
, , ,
not not not
fielding field field
, , ,
fielding field fielding
is is be
12 12 12
% % %
of of of
defense defens defense
and and and
pitching pitch pitching
is is be
88 88 88
% % %
of of of
defense defens defense
. . .
4 4 4
) ) )
Caombining caombin Caombining
with with with
# # #
1 1 1
, , ,
pitching pitch pitching
is is be
44 44 44
% % %
of of of
the the the
game game game
, , ,
fielding field field
6 6 6
% % %
. . .
Pete pete Pete
is is be
usually usual usually
sharper sharper sharp
than than than
that that that
. . .
My my My
own own own
feel feel feel
is is be
that that that
fielding field field
is is be
in in in
the the the
25 25 25
- - -
33 33 33
% % %
of of of
defense defens defense
range rang range
; ; ;
call call call
it it it
30 30 30
- - -
70 70 70
between between between
fielding field field
and and and
pitching pitch pitch
. . .
> > >
One one One
also also also
has has have
to to to
separate separ separate
offense offens offense
into into into
batting bat batting
and and and
baserunning baserun baserunning
, , ,
with with with
the the the
> > >
split split split
probably probabl probably
somewhere somewher somewhere
around around around
49 49 49
. . .
5 5 5
% % %
and and and
0 0 0
. . .
5 5 5
% % %
. . .
I i I
' ' '
d d d
give give give
baserunning baserun baserunning
a a a
little littl little
more more more
credit credit credit
than than than
that that that
, , ,
maybe mayb maybe
45 45 45
- - -
5 5 5
, , ,
or or or
even even even
40 40 40
- - -
10 10 10
. . .
Give give Give
a a a
team team team
of of of
Roberto roberto Roberto
Alomar alomar Alomar
and and and
a a a
team team team
of of of
John john John
Oleruds olerud Oleruds
identical ident identical
batting bat batting
stats stat stats
( ( (
which which which
wouldn wouldn wouldn
' ' '
t t t
be be be
that that that
unreasonable unreason unreasonable
) ) )
, , ,
and and and
even even even
if if if
you you you
don don don
' ' '
t t t
let let let
Roberto roberto Roberto
steal steal steal
a a a
single singl single
base base base
, , ,
they they they
' ' '
ll ll ll
score score score
a a a
lot lot lot
more more more
than than than
the the the
Oleruds olerud Oleruds
by by by
going go go
first first first
- - -
to to to
- - -
third third third
more more more
often often often
. . .
( ( (
No no No
offense offens offense
, , ,
Gordon gordon Gordon
) ) )
. . .
Clay clay Clay
D d D
. . .
