From from From
: : :
John john John
_ _ _
Carson carson Carson
@ @ @
mindlink mindlink mindlink
. . .
bc bc bc
. . .
ca ca ca
( ( (
John john John
Carson carson Carson
) ) )
Subject subject Subject
: : :
Kansas kansa Kansas
City citi City
e e e
- - -
mail mail mail
contact contact contact
Organization organ Organization
: : :
MIND mind MIND
LINK link LINK
! ! !
- - -
British british British
Columbia columbia Columbia
, , ,
Canada canada Canada
Lines line Lines
: : :
11 11 11
Would would Would
the the the
person person person
who who who
is is be
running run run
the the the
e e e
- - -
mail mail mail
list list list
for for for
KANSAS kansa KANSAS
CITY citi CITY
Royals royal Royals
please pleas please
e e e
- - -
mail mail mail
details detail detail
regarding regard regard
mailing mail mail
list list list
. . .
If if If
you you you
on on on
the the the
list list list
and and and
know know know
the the the
info info info
please pleas please
send send send
me me me
info info info
as as as
well well well
. . .
Please pleas Please
e e e
- - -
mail mail mail
as as a
I i I
don don don
' ' '
t t t
have have have
time time time
always alway always
to to to
read read read
this this this
group group group
John john John
- - -
- - -
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
John john John
_ _ _
Carson carson Carson
@ @ @
MINDLINK mindlink MINDLINK
. . .
BC bc BC
. . .
CA ca CA
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
> > >
> > >
D d D
. . .
John john John
Carson carson Carson
J j J
& & &
H h H
Concepts concept Concepts
( ( (
604 604 604
) ) )
589 589 589
- - -
5118 5118 5118
< < <
< < <
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
< < <
