From from From
: : :
rickert rickert rickert
@ @ @
NeXTwork nextwork NeXTwork
. . .
Rose rose Rose
- - -
Hulman hulman Hulman
. . .
Edu edu Edu
( ( (
John john John
H h H
. . .
Rickert rickert Rickert
) ) )
Subject subject Subject
: : :
Re re Re
: : :
My my My
' ' '
93 93 93
picks pick pick
( ( (
with with with
only onli only
one one one
comment comment comment
) ) )
Organization organ Organization
: : :
Computer comput Computer
Science scienc Science
Department depart Department
at at at
Rose rose Rose
- - -
Hulman hulman Hulman
Lines line Lines
: : :
53 53 53
Distribution distribut Distribution
: : :
na na na
Reply repli Reply
- - -
To to To
: : :
rickert rickert rickert
@ @ @
NeXTwork nextwork NeXTwork
. . .
Rose rose Rose
- - -
Hulman hulman Hulman
. . .
Edu edu Edu
( ( (
John john John
H h H
. . .
Rickert rickert Rickert
) ) )
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
g g g
215 215 215
a a a
- - -
1 1 1
. . .
nextwork nextwork nextwork
. . .
rose rose rise
- - -
hulman hulman hulman
. . .
edu edu edu
In in In
article articl article
< < <
jfr jfr jfr
2 2 2
. . .
733938351 733938351 733938351
@ @ @
Ra ra Ra
. . .
MsState msstate MsState
. . .
Edu edu Edu
> > >
jfr jfr jfr
2 2 2
@ @ @
Ra ra Ra
. . .
MsState msstate MsState
. . .
Edu edu Edu
( ( (
Jackie jacki Jackie
F f F
. . .
Russell russel Russell
) ) )
writes write write
: : :
> > >
psg psg psg
+ + +
@ @ @
pitt pitt pitt
. . .
edu edu edu
( ( (
Paul paul Paul
S s S
Galvanek galvanek Galvanek
) ) )
writes write write
: : :
> > >
> > >
Since sinc Since
I i I
did did do
so so so
well well well
last last last
year year year
, , ,
here here here
' ' '
s s s
another anoth another
shot shot shot
at at at
picking pick pick
the the the
winners winner winner
> > >
> > >
and and and
losers loser loser
. . .
I i I
' ' '
ll ll ll
skip skip skip
the the the
commentary commentari commentary
on on on
why whi why
I i I
picked pick pick
who who who
to to to
finish finish finish
where where where
> > >
> > >
due due due
to to to
lack lack lack
of of of
time time time
for for for
flame flame flame
wars war war
8 8 8
^ ^ ^
) ) )
> > >
> > >
> > >
> > >
Kansas kansa Kansas
City citi City
25 25 25
. . .
0 0 0
> > >
> > >
I i I
think think think
KC kc KC
has has have
a a a
much much much
better better good
shot shot shot
at at at
being be be
in in in
the the the
top top top
division divis division
than than than
> > >
the the the
bottom bottom bottom
. . .
One one One
word word word
( ( (
Cone cone Cone
) ) )
should should should
help help help
things thing thing
tremendously tremend tremendously
. . .
I i I
think think think
> > >
you you you
are are be
way way way
off off off
the the the
mark mark mark
here here here
. . .
Another anoth Another
word word word
( ( (
offense offens offense
) ) )
makes make make
them them them
my my my
pick pick pick
for for for
last last last
too too too
. . .
( ( (
Well well Well
, , ,
there there there
' ' '
s s s
also also also
my my my
policy polici policy
of of of
never never never
picking pick pick
a a a
Buck buck Buck
Rodgers rodger Rodgers
' ' '
team team team
for for for
last last last
) ) )
> > >
> > >
Florida florida Florida
12 12 12
. . .
0 0 0
> > >
> > >
Chicago chicago Chicago
20 20 20
. . .
0 0 0
> > >
> > >
I i I
dont dont dont
know know know
if if if
an an an
expansion expans expansion
team team team
has has have
ever ever ever
finished finish finish
" " "
not not not
last last last
" " "
but but but
I i I
think think think
> > >
this this this
year year year
might might might
be be be
a a a
first first first
if if if
it it it
hasnt hasnt hasnt
ever ever ever
happened happen happen
. . .
The the The
Cubs cub Cubs
are are be
worse wors worse
The the The
1961 1961 1961
Angels angel Angels
were were be
1 1 1
/ / /
2 2 2
game game game
out out out
of of of
7 7 7
th th th
. . .
The the The
Athletics athlet Athletics
and and and
expansion expans expansion
Senators senat Senators
finished finish finish
tied tie tie
for for for
last last last
. . .
The the The
