Subject subject Subject
: : :
Re re Re
: : :
Finnally finnal Finnally
, , ,
the the the
Phils phil Phils
have have have
support support support
From from From
: : :
f f f
67709907 67709907 67709907
@ @ @
violet violet violet
. . .
ccit ccit ccit
. . .
arizona arizona arizona
. . .
edu edu edu
( ( (
Greg greg Greg
Franklin franklin Franklin
) ) )
Distribution distribut Distribution
: : :
world world world
, , ,
local local local
Organization organ Organization
: : :
University univers University
of of of
Arizona arizona Arizona
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
violet violet violet
Nntp nntp Nntp
- - -
Posting post Posting
- - -
User user User
: : :
f f f
67709907 67709907 67709907
Lines line Lines
: : :
54 54 54
In in In
article articl article
< < <
C c C
4 4 4
x x x
9 9 9
xA xa xA
. . .
9 9 9
Ew ew Ew
@ @ @
news news news
. . .
udel udel udel
. . .
edu edu edu
> > >
, , ,
philly philli philly
@ @ @
brahms brahm brahms
. . .
udel udel udel
. . .
edu edu edu
( ( (
Robert robert Robert
C c C
Hite hite Hite
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
4 4 4
fjQpAu fjqpau fjQpAu
00 00 00
WBLM wblm WBLM
1 1 1
z z z
50 50 50
R r R
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
> > >
Anuj anuj Anuj
Gupta gupta Gupta
< < <
ag ag ag
4 4 4
i i i
+ + +
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
> > >
writes write writes
: : :
> > >
> > >
Everytime everytim Everytime
I i I
have have have
written written write
on on on
the the the
net net net
about about about
the the the
possibility possibl possibility
of of of
a a a
> > >
> > >
successfuls success successfuls
season season season
by by by
the the the
Philadelphia philadelphia Philadelphia
Phillies philli Phillies
, , ,
I i I
have have have
gotten gotten get
ripped rip rip
> > >
> > >
from from from
everybody everybodi everybody
from from from
Pittsburgh pittsburgh Pittsburgh
to to to
Calcutta calcutta Calcutta
. . .
But but But
if if if
all all all
the the the
> > >
> > >
ignoramouses ignoramous ignoramouses
, , ,
care care care
to to to
look look look
at at at
this this this
week week week
' ' '
s s s
Baseball basebal Baseball
Weekly week Weekly
, , ,
they they they
will will will
see see see
> > >
> > >
that that that
I i I
' ' '
m m m
not not not
the the the
only onli only
one one one
who who who
considers consid consider
then then then
as as a
division divis division
winners winner winner
- - -
the the the
> > >
> > >
rest rest rest
of of of
the the the
most most most
respected respect respected
baseball basebal baseball
writers writer writer
in in in
the the the
country countri country
do do do
as as as
well well well
. . .
> > >
> > >
And and And
these these these
guys guy guy
certainly certain certainly
know know know
what what what
they they they
' ' '
re re re
talking talk talk
about about about
. . .
Every everi Every
> > >
bozo bozo bozo
from from from
Pittsburgh pittsburgh Pittsburgh
to to to
Calcutta calcutta Calcutta
will will will
just just just
have have have
to to to
sit sit sit
up up up
and and and
take take take
> > >
notice notic notice
! ! !
This this This
Phils phil Phils
team team team
in in in
an an an
offensive offens offensive
juggernaut juggernaut juggernaut
which which which
is is be
going go go
> > >
to to to
score score score
a a a
LOT lot LOT
of of of
runs run run
and and and
put put put
up up up
a a a
TON ton TON
of of of
hits hit hit
on on on
the the the
