From from From
: : :
st st st
1 1 1
ge ge ge
@ @ @
Jane jane Jane
. . .
UH uh UH
. . .
EDU edu EDU
( ( (
Edward edward Edward
Hui hui Hui
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Bonds bond Bonds
vs vs v
. . .
Maddux maddux Maddux
Organization organ Organization
: : :
University univers University
of of of
Houston houston Houston
Lines line Lines
: : :
55 55 55
Reply repli Reply
- - -
To to To
: : :
st st st
1 1 1
ge ge ge
@ @ @
Jane jane Jane
. . .
UH uh UH
. . .
EDU edu EDU
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
jane jane jane
. . .
uh uh uh
. . .
edu edu edu
In in In
article articl article
< < <
C c C
5 5 5
L l L
99 99 99
L l L
. . .
HFz hfz HFz
@ @ @
cup cup cup
. . .
hp hp hp
. . .
com com com
> > >
, , ,
loos loo loos
@ @ @
cup cup cup
. . .
hp hp hp
. . .
com com com
( ( (
Joe joe Joe
Loos loo Loos
) ) )
writes write write
: : :
> > >
I i I
' ' '
ve ve ve
been been be
following follow follow
the the the
Giants giant Giants
closely close closely
over over over
the the the
off off off
- - -
season season season
- - -
- - -
newspapers newspap newspaper
, , ,
> > >
notesgroup notesgroup notesgroup
, , ,
etc etc etc
- - -
- - -
but but but
I i I
had had have
my my my
first first first
up up up
close close close
and and and
personal person personal
last last last
night night night
at at at
> > >
the the the
Stick stick Stick
. . .
> > >
> > >
After after After
watching watch watch
Giants giant Giants
hitters hitter hitter
struggle struggl struggle
last last last
year year year
, , ,
Barry barri Barry
' ' '
s s s
swing swing swing
was was be
> > >
very veri very
impressive impress impressive
- - -
- - -
he he he
' ' '
s s s
very veri very
quick quick quick
and and and
his his his
swing swing swing
seems seem seem
effortless effortless effortless
, , ,
even even even
> > >
compared compar compare
to to to
Clark clark Clark
( ( (
particularly particular particularly
Clark clark Clark
as as a
of of of
late late late
) ) )
. . .
> > >
> > >
It it It
was was be
interesting interest interest
to to to
see see see
Bonds bond Bonds
hit hit hit
Maddux maddux Maddux
so so so
well well well
. . .
I i I
' ' '
m m m
not not not
sure sure sure
if if if
> > >
Barry barri Barry
was was be
after after after
revenge reveng revenge
against against against
the the the
Braves brave Braves
or or or
what what what
but but but
he he he
stroked stroke stroke
> > >
three three three
very veri very
pretty pretti pretty
hits hit hit
( ( (
1 1 1
b b b
, , ,
2 2 2
b b b
, , ,
hr hr hr
) ) )
for for for
5 5 5
rbi rbi rbi
' ' '
s s s
. . .
The the The
Giants giant Giants
always alway always
hit hit hit
Maddux maddux Maddux
well well well
, , ,
but but but
it it it
was was be
interesting interest interest
that that that
Maddux maddux Maddux
did did do
not not not
pitch pitch pitch
around around around
Bonds bond Bonds
to to to
get get get
to to to
Clayton clayton Clayton
last last last
night night night
. . .
He he He
threw threw throw
2 2 2
straight straight straight
fastballs fastbal fastball
over over over
the the the
plate plate plate
to to to
Bonds bond Bonds
in in in
the the the
1 1 1
st st st
last last last
night night night
, , ,
got got get
away away away
with with with
the the the
first first first
one one one
, , ,
but but but
Bonds bond Bonds
hit hit hit
the the the
second second second
one one one
out out out
of of of
the the the
park park park
. . .
Then then Then
in in in
the the the
3 3 3
rd rd rd
, , ,
when when when
