From from From
: : :
dtate dtate dtate
+ + +
@ @ @
pitt pitt pitt
. . .
edu edu edu
( ( (
David david David
M m M
. . .
Tate tate Tate
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Young young Young
Catchers catcher Catchers
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
blue blue blue
. . .
8007 8007 8007
Organization organ Organization
: : :
Department depart Department
of of of
Industrial industri Industrial
Engineering engin Engineering
Lines line Lines
: : :
81 81 81
mss mss ms
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Mark mark Mark
Singer singer Singer
) ) )
said said say
: : :
> > >
In in In
article articl article
< < <
7975 7975 7975
@ @ @
blue blue blue
. . .
cis cis ci
. . .
pitt pitt pitt
. . .
edu edu edu
> > >
genetic genet genetic
+ + +
@ @ @
pitt pitt pitt
. . .
edu edu edu
( ( (
David david David
M m M
. . .
Tate tate Tate
) ) )
writes write write
: : :
> > >
> > >
mss mss ms
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Mark mark Mark
Singer singer Singer
) ) )
said said say
: : :
> > >
> > >
> > >
> > >
> > >
> > >
We we We
know know know
that that that
very veri very
, , ,
very veri very
few few few
players player player
at at at
this this this
age age age
make make make
much much much
of of of
an an an
impact impact impact
> > >
> > >
> > >
in in in
the the the
bigs big bigs
, , ,
especially especi especially
when when when
they they they
haven haven haven
' ' '
t t t
even even even
played play play
AAA aaa AAA
ball ball ball
. . .
> > >
> > >
> > >
> > >
Yes yes Yes
. . .
But but But
this this this
is is be
* * *
irrelevant irrelev irrelevant
* * *
. . .
You you You
' ' '
re re re
talking talk talk
about about about
averages averag average
, , ,
when when when
we we we
> > >
> > >
have have have
lots lot lot
of of of
information inform information
about about about
THIS this THIS
PLAYER player PLAYER
IN in IN
PARTICULAR particular PARTICULAR
to to to
base base base
our our our
> > >
> > >
decisions decis decision
on on on
. . .
> > >
> > >
Do do Do
you you you
really realli really
have have have
* * *
that that that
* * *
much much much
information inform information
on on on
him him him
? ? ?
Really realli Really
? ? ?
I i I
don don don
' ' '
t t t
personally person personally
, , ,
but but but
Clay clay Clay
just just just
posted post post
it it it
. . .
Yes yes Yes
, , ,
we we we
do do do
. . .
Unfortunately unfortun Unfortunately
, , ,
it it it
shows show show
that that that
Lopez lopez Lopez
wasn wasn wasn
' ' '
t t t
as as a
good good good
an an an
example exampl example
as as a
Nieves niev Nieves
would would would
have have have
been been be
, , ,
since sinc since
his his his
last last last
year year year
numbers number number
were were be
out out out
of of of
line line line
with with with
the the the
previous previous previous
years year year
( ( (
which which which
I i I
didn didn didn
' ' '
t t t
have have have
access access access
to to to
) ) )
. . .
The the The
point point point
remains remain remain
, , ,
though though though
; ; ;
knowing know know
a a a
guy guy guy
' ' '
s s s
minor minor minor
league leagu league
history histori history
is is be
as as as
good good good
as as a
knowing know know
his his his
major major major
league leagu league
history histori history
, , ,
if if if
you you you
know know know
how how how
to to to
read read read
it it it
. . .
> > >
> > >
Why whi Why
isn isn isn
' ' '
t t t
Lopez lopez Lopez
likely like likely
to to to
hit hit hit
that that that
well well well
? ? ?
He he He
hit hit hit
that that that
well well well
last last last
year year year
( ( (
after after after
> > >
> > >
adjusting adjust adjust
his his his
stats stat stats
for for for
park park park
and and and
league leagu league
and and and
such such such
) ) )
; ; ;
he he he
hit hit hit
better better well
( ( (
on on on
an an an
> > >
> > >
absolute absolut absolute
scale scale scale
) ) )
than than than
Olson olson Olson
or or or
Berryhill berryhil Berryhill
did did do
. . .
By by By
a a a
lot lot lot
. . .
> > >
> > >
I i I
don don don
' ' '
t t t
know know know
. . .
You you You
tell tell tell
me me me
. . .
What what What
percentage percentag percentage
of of of
players player player
reach reach reach
or or or
> > >
exceed exceed exceed
their their their
MLE mle MLE
' ' '
s s s
* * *
in in in
their their their
rookie rooki rookie
season season season
* * *
? ? ?
We we We
' ' '
re re re
talking talk talk
about about about
> > >
1993 1993 1993
, , ,
you you you
know know know
. . .
The the The
MLE mle MLE
is is be
not not not
a a a
* * *
projection project projection
* * *
, , ,
it it it
' ' '
s s s
an an an
* * *
equivalence equival equivalence
* * *
. . .
It it It
' ' '
s s s
a a a
" " "
this this this
is is be
how how how
well well well
he he he
hit hit hit
* * *
last last last
* * *
year year year
, , ,
in in in
major major major
league leagu league
terms term term
" " "
rating rate rating
. . .
So so So
, , ,
in in in
essence essenc essence
, , ,
he he he
has has have
* * *
already alreadi already
* * *
reached reach reach
it it it
. . .
I i I
would would would
guess guess guess
( ( (
Bob bob Bob
? ? ?
Clay clay Clay
? ? ?
) ) )
that that that
essentially essenti essentially
half half half
of of of
all all all
players player player
surpass surpass surpass
their their their
previous previous previous
MLEs mles MLEs
in in in
their their their
rookie rooki rookie
seasons season season
. . .
Maybe mayb Maybe
more more more
than than than
half half half
, , ,
since sinc since
all all all
of of of
these these these
players player player
are are be
young young young
and and and
improving improv improve
. . .
> > >
If if If
that that that
were were be
your your your
purpose purpos purpose
, , ,
maybe mayb maybe
. . .
Offerman offerman Offerman
spent spent spend
1992 1992 1992
getting get get
> > >
acclimated acclim acclimate
, , ,
if if if
you you you
will will will
. . .
The the The
Dodgers dodger Dodgers
as as a
a a a
team team team
paid paid pay
a a a
big big big
price price price
> > >
that that that
season season season
. . .
Did did Did
they they they
? ? ?
Offerman offerman Offerman
may may may
have have have
been been be
the the the
difference differ difference
between between between
4 4 4
th th th
or or or
5 5 5
th th th
place place place
and and and
last last last
place place place
, , ,
but but but
no no no
more more more
. . .
> > >
Perhaps perhap Perhaps
they they they
will will will
reap reap reap
the the the
benefits benefit benefit
down down down
the the the
road road road
. . .
> > >
Do do Do
you you you
really realli really
think think think
they they they
would would would
have have have
done done do
what what what
they they they
did did do
if if if
they they they
> > >
were were be
competing compet compete
for for for
a a a
pennant pennant pennant
? ? ?
Sure sure Sure
; ; ;
they they they
didn didn didn
' ' '
t t t
have have have
anyone anyon anyone
better better well
. . .
I i I
suppose suppos suppose
they they they
might might might
have have have
gutted gut gutted
the the the
farm farm farm
system system system
to to to
acquire acquir acquire
Jay jay Jay
Bell bell Bell
or or or
Spike spike Spike
Owen owen Owen
or or or
somebody somebodi somebody
if if if
they they they
were were be
really realli really
in in in
contention content contention
. . .
> > >
> > >
The the The
point point point
was was be
not not not
that that that
17 17 17
AB ab AB
is is be
a a a
significant signific significant
sample sampl sample
, , ,
but but but
rather rather rather
that that that
he he he
> > >
> > >
hadn hadn hadn
' ' '
t t t
done done do
anything anyth anything
in in in
spring spring spring
training train training
to to to
cause caus cause
even even even
a a a
blockhead blockhead blockhead
manager manag manager
> > >
> > >
to to to
question question question
whether whether whether
his his his
minor minor minor
league leagu league
numbers number number
were were be
for for for
real real real
, , ,
or or or
to to to
send send send
him him him
> > >
> > >
down down down
" " "
until until until
he he he
gets get get
warmed warm warm
up up up
" " "
. . .
> > >
