From from From
: : :
gspira gspira gspira
@ @ @
nyx nyx nyx
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
( ( (
Greg greg Greg
Spira spira Spira
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Candlestick candlestick Candlestick
Park park Park
experience experi experience
( ( (
long long long
) ) )
Organization organ Organization
: : :
University univers University
of of of
Denver denver Denver
, , ,
Dept dept Dept
. . .
of of of
Math math Math
& & &
Comp comp Comp
. . .
Sci sci Sci
. . .
Lines line Lines
: : :
19 19 19
craige craig craige
@ @ @
sad sad sad
. . .
hp hp hp
. . .
com com com
( ( (
Craig craig Craig
Eid eid Eid
) ) )
writes write write
: : :
> > >
These these These
things thing thing
should should should
have have have
been been be
done done do
a a a
long long long
time time time
ago ago ago
, , ,
but but but
it it it
took took take
a a a
real real real
> > >
businessman businessman businessman
( ( (
ex ex ex
- - -
Safeway safeway Safeway
President presid President
Peter peter Peter
Magowan magowan Magowan
) ) )
to to to
figure figur figure
it it it
out out out
. . .
Just just Just
> > >
like like like
he he he
used use use
to to to
tell tell tell
his his his
checkers checker checker
, , ,
" " "
If if If
the the the
customers custom customer
don don don
' ' '
t t t
come come come
back back back
, , ,
I i I
don don don
' ' '
t t t
> > >
need need need
as as a
many mani many
checkers checker checker
" " "
. . .
This this This
isn isn isn
' ' '
t t t
a a a
knock knock knock
on on on
Bob bob Bob
Lurie luri Lurie
- - -
he he he
was was be
a a a
competent compet competent
> > >
businessman businessman businessman
but but but
he he he
didn didn didn
' ' '
t t t
deal deal deal
much much much
with with with
the the the
general general general
public public public
. . .
Interesting interest Interesting
article articl article
, , ,
Craig craig Craig
. . .
It it It
' ' '
s s s
amazing amaz amaze
how how how
hard hard hard
it it it
is is be
to to to
get get get
baseball basebal baseball
teams team team
to to to
understand understand understand
how how how
to to to
properly proper properly
market market market
their their their
teams team team
and and and
treat treat treat
their their their
customers custom customer
. . .
No no No
other other other
business busi business
could could could
ever ever ever
get get get
away away away
with with with
the the the
19 19 19
th th th
century centuri century
attitudes attitud attitude
that that that
most most most
current current current
owners owner owner
display display display
in in in
running run run
their their their
clubs club club
. . .
I i I
guess guess guess
the the the
owners owner owner
look look look
at at at
baseball basebal baseball
' ' '
s s s
high high high
growth growth growth
rate rate rate
and and and
ask ask ask
why whi why
it it it
' ' '
s s s
necessary necessari necessary
to to to
bring bring bring
20 20 20
th th th
century centuri century
business busi business
practices practic practice
into into into
the the the
game game game
, , ,
but but but
they they they
don don don
' ' '
t t t
realize realiz realize
how how how
much much much
more more more
growth growth growth
the the the
game game game
is is be
capable capabl capable
of of of
and and and
how how how
much much much
they they they
pay pay pay
in in in
terms term term
of of of
long long long
- - -
term term term
popularity popular popularity
by by by
not not not
doing do do
better better well
by by by
the the the
game game game
and and and
its it it
fans fan fan
. . .
Greg greg Greg
