From from From
: : :
kingoz kingoz kingoz
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
( ( (
Orin orin Orin
Roth roth Roth
) ) )
Subject subject Subject
: : :
Re re Re
: : :
PHILS phil PHILS
, , ,
NL nl NL
EAST east EAST
NOT not NOT
SO so SO
WEAK weak WEAK
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
Organization organ Organization
: : :
Bradley bradley Bradley
University univers University
Lines line Lines
: : :
34 34 34
In in In
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
214133 214133 214133
. . .
3371 3371 3371
@ @ @
guvax guvax guvax
. . .
acc acc acc
. . .
georgetown georgetown georgetown
. . .
edu edu edu
> > >
apanjabi apanjabi apanjabi
@ @ @
guvax guvax guvax
. . .
acc acc acc
. . .
georgetown georgetown georgetown
. . .
edu edu edu
writes write write
: : :
> > >
I i I
Love love Love
it it it
how how how
all all all
of of of
these these these
people peopl people
are are be
" " "
blaming blame blame
" " "
the the the
Phillies philli Phillies
success success success
> > >
on on on
a a a
weak weak weak
division divis division
. . .
Why whi Why
don don don
' ' '
t t t
we we we
look look look
at at at
the the the
record record record
of of of
the the the
teams team team
in in in
> > >
each each each
division divis division
( ( (
READ read READ
: : :
Inter inter Inter
- - -
Divisional division Divisional
Play play Play
) ) )
, , ,
we we we
' ' '
ll ll ll
see see see
that that that
the the the
East east East
> > >
is is be
really realli really
kicking kick kick
the the the
shit shit shit
out out out
of of of
the the the
West west West
. . .
I i I
know know know
it it it
is is be
early earli early
, , ,
but but but
> > >
that that that
is is be
all all all
we we we
have have have
to to to
go go go
on on on
. . .
Atlanta atlanta Atlanta
is is be
just just just
so so so
strong strong strong
with with with
their their their
> > >
. . .
188 188 188
BA ba BA
, , ,
Cincinnati cincinnati Cincinnati
is is be
2 2 2
- - -
7 7 7
coming come come
off off off
a a a
sweep sweep sweep
at at at
Veteran veteran Veteran
' ' '
s s s
Stadium stadium Stadium
in in in
> > >
Philadelphia philadelphia Philadelphia
, , ,
and and and
Houston houston Houston
was was be
swept swept sweep
in in in
it it it
' ' '
s s s
first first first
three three three
games game game
by by by
the the the
> > >
Phillies philli Phillies
in in in
the the the
Astrodome astrodom Astrodome
. . .
That that That
, , ,
my my my
Western western Western
Division divis Division
friends friend friend
, , ,
shows show show
> > >
that that that
the the the
three three three
best best best
teams team team
in in in
your your your
division divis division
may may may
not not not
be be be
as as as
strong strong strong
as as a
you you you
> > >
think think think
! ! !
! ! !
Or or Or
you you you
may may may
be be be
posting post post
this this this
WAY way WAY
TOO too TOO
EARLY earli EARLY
and and and
be be be
eating eat eat
your your your
words word word
by by by
mid mid mid
- - -
season season season
. . .
C c C
' ' '
mon mon mon
, , ,
the the the
Phillies philli Phillies
haven haven haven
' ' '
t t t
proved prove prove
anything anyth anything
yet yet yet
. . .
Atlanta atlanta Atlanta
was was be
similar similar similar
to to to
the the the
Phils phil Phils
2 2 2
years year year
ago ago ago
. . .
They they They
sucked suck suck
. . .
They they They
started start start
having have have
a a a
good good good
year year year
, , ,
but but but
didn didn didn
' ' '
t t t
get get get
any ani any
respect respect respect
until until until
they they they
actually actual actually
won won win
the the the
division divis division
. . .
( ( (
which which which
is is be
how how how
it it it
should should should
be be be
) ) )
So so So
until until until
the the the
Phils phil Phils
AT at AT
LEAST least LEAST
have have have
a a a
good good good
year year year
, , ,
not not not
just just just
a a a
good good good
2 2 2
weeks week week
, , ,
they they they
won won win
' ' '
t t t
get get get
any ani any
respect respect respect
either either either
. . .
BTW btw BTW
, , ,
Atlanta atlanta Atlanta
' ' '
s s s
. . .
188 188 188
BA ba BA
is is be
actually actual actually
a a a
compliment compliment compliment
to to to
how how how
good good good
the the the
Braves brave Braves
really realli really
are are be
. . .
Their their Their
record record record
is is be
6 6 6
- - -
3 3 3
. . .
Can can Can
you you you
imagine imagin imagine
the the the
Phils phil Phils
record record record
if if if
they they they
were were be
batting bat bat
. . .
188 188 188
? ? ?
hahahaha hahahaha hahahaha
. . .
And and And
Atlanta atlanta Atlanta
' ' '
s s s
hitting hit hitting
will will will
improve improv improve
dramatically dramat dramatically
. . .
No no No
, , ,
I i I
' ' '
m m m
not not not
a a a
Braves brave Braves
fan fan fan
. . .
Just just Just
defending defend defend
a a a
good good good
team team team
. . .
Orin orin Orin
. . .
Bradley bradley Bradley
U u U
. . .
> > >
PHILS phil PHILS
ALL all ALL
THE the THE
WAY way WAY
IN in IN
' ' '
93 93 93
> > >
BRAVES brave BRAVES
HIT hit HIT
LIKE like LIKE
A a A
AAA aaa AAA
CLUB club CLUB
> > >
REDS red REDS
NEED need NEED
MARGE marg MARGE
> > >
- - -
BOB bob BOB
- - -
- - -
I i I
' ' '
m m m
really realli really
a a a
jester jester jester
in in in
disguise disguis disguise
! ! !
