From from From
: : :
dkeisen dkeisen dkeisen
@ @ @
leland leland leland
. . .
Stanford stanford Stanford
. . .
EDU edu EDU
( ( (
Dave dave Dave
Eisen eisen Eisen
) ) )
Subject subject Subject
: : :
Re re Re
: : :
BOB bob BOB
KNEPPER knepper KNEPPER
WAS was WAS
DAMN damn DAMN
RIGHT right RIGHT
! ! !
Organization organ Organization
: : :
Sequoia sequoia Sequoia
Peripherals peripher Peripherals
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
51 51 51
Why whi Why
did did do
I i I
get get get
sucked suck suck
into into into
this this this
? ? ?
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
19 19 19
. . .
035406 035406 035406
. . .
11473 11473 11473
@ @ @
news news news
. . .
yale yale yale
. . .
edu edu edu
> > >
( ( (
Austin austin Austin
Jacobs jacob Jacobs
) ) )
writes write write
: : :
> > >
Don don Don
' ' '
t t t
you you you
GUYS guy GUYS
think think think
so so so
? ? ?
I i I
mean mean mean
, , ,
c c c
' ' '
mon mon mon
! ! !
What what What
the the the
heck heck heck
are are be
women women woman
doing do do
> > >
even even even
THINKING think THINKING
of of of
getting get get
into into into
baseball basebal baseball
. . .
They they They
cause caus cause
so so so
many mani many
problems problem problem
. . .
Just just Just
Assuming assum Assuming
you you you
' ' '
re re re
serious serious serious
, , ,
I i I
guess guess guess
you you you
' ' '
d d d
be be be
surprised surpris surprise
to to to
hear hear hear
that that that
us us u
GUYS guy GUYS
don don don
' ' '
t t t
think think think
so so so
. . .
I i I
would would would
guess guess guess
that that that
a a a
tiny tini tiny
fraction fraction fraction
of of of
1 1 1
% % %
of of of
the the the
folks folk folk
reading read read
your your your
post post post
agree agre agree
with with with
it it it
. . .
I i I
kind kind kind
of of of
doubt doubt doubt
that that that
even even even
you you you
agree agre agree
with with with
it it it
. . .
I i I
' ' '
m m m
not not not
going go go
to to to
go go go
through through through
your your your
points point point
one one one
at at at
a a a
time time time
, , ,
because becaus because
, , ,
after after after
all all all
, , ,
not not not
many mani many
of of of
them them them
have have have
anything anyth anything
at at at
all all all
to to to
do do do
with with with
baseball basebal baseball
. . .
I i I
' ' '
m m m
only onli only
replying repli reply
to to to
this this this
because becaus because
you you you
brought brought bring
up up up
Pam pam Pam
Postema postema Postema
, , ,
the the the
AAA aaa AAA
umpire umpir umpire
who who who
sued su sue
( ( (
is is be
suing su sue
? ? ?
) ) )
baseball basebal baseball
on on on
the the the
grounds ground ground
of of of
sex sex sex
discrimination discrimin discrimination
because becaus because
she she she
wasn wasn wasn
' ' '
t t t
promoted promot promote
to to to
the the the
majors major major
. . .
> > >
Jeez jeez Jeez
! ! !
Look look Look
at at at
Pam pam Pam
Postema postema Postema
. . .
Just just Just
because becaus because
she she she
' ' '
s s s
a a a
woman woman woman
, , ,
everybody everybodi everybody
on on on
the the the
> > >
face face face
of of of
the the the
earth earth earth
thinks think think
it it it
' ' '
s s s
great great great
that that that
she she she
' ' '
s s s
getting get get
an an an
opportunity opportun opportunity
to to to
> > >
ump ump ump
. . .
If if If
you you you
even even even
watched watch watch
the the the
games game game
and and and
had had have
an an an
IQ iq IQ
greater greater great
than than than
that that that
of of of
> > >
roast roast roast
beef beef beef
, , ,
you you you
' ' '
d d d
see see see
that that that
she she she
is is be
not not not
nearly near nearly
as as as
good good good
as as a
most most most
AAA aaa AAA
umpires umpir umpire
. . .
I i I
' ' '
ve ve ve
never never never
seen seen see
her her her
ump ump ump
a a a
game game game
. . .
I i I
have have have
no no no
first first first
hand hand hand
experience experi experience
with with with
her her her
ability abil ability
as as a
an an an
umpire umpir umpire
. . .
But but But
I i I
have have have
seen seen see
her her her
on on on
talk talk talk
shows show show
. . .
And and And
her her her
point point point
seems seem seem
to to to
be be be
that that that
she she she
can can can
call call call
balls ball ball
and and and
strikes strike strike
as as as
well well well
as as a
any ani any
of of of
the the the
umpires umpir umpire
and and and
she she she
knows know know
the the the
rulebook rulebook rulebook
better better good
than than than
most most most
. . .
It it It
seems seem seem
to to to
me me me
that that that
she she she
is is be
missing miss miss
the the the
point point point
and and and
if if if
that that that
' ' '
s s s
how how how
she she she
sees see see
the the the
role role role
of of of
umpires umpir umpire
in in in
the the the
game game game
, , ,
well well well
I i I
wouldn wouldn wouldn
' ' '
t t t
promote promot promote
her her her
either either either
. . .
The the The
umpires umpir umpires
primary primari primary
role role role
has has have
nothing noth nothing
to to to
do do do
with with with
calling call call
baserunners baserunn baserunners
safe safe safe
or or or
out out out
; ; ;
hell hell hell
, , ,
Joe joe Joe
Lundy lundi Lundy
could could could
do do do
that that that
. . .
Their their Their
primary primari primary
function function function
is is be
to to to
maintain maintain maintain
order order order
in in in
the the the
game game game
, , ,
keep keep keep
the the the
game game game
moving move moving
, , ,
and and and
keep keep keep
the the the
players player player
from from from
trying tri try
to to to
kill kill kill
each each each
other other other
. . .
Umpires umpir Umpires
have have have
to to to
be be be
extremely extrem extremely
tough tough tough
people peopl people
. . .
That that That
disqualifies disqualifi disqualify
most most most
of of of
us us u
, , ,
both both both
men men men
and and and
women women woman
. . .
And and And
if if if
Ms ms Ms
. . .
Postema postema Postema
thinks think think
that that that
she she she
deserves deserv deserve
to to to
be be be
a a a
major major major
league leagu league
umpire umpir umpire
because becaus because
of of of
her her her
command command command
of of of
the the the
rulebook rulebook rulebook
, , ,
then then then
I i I
think think think
that that that
disqualifies disqualifi disqualify
her her her
as as as
well well well
. . .
Umpires umpir Umpires
need need need
to to to
command command command
the the the
game game game
; ; ;
command command command
of of of
the the the
rulebook rulebook rulebook
is is be
secondary secondari secondary
. . .
- - -
- - -
Dave dave Dave
Eisen eisen Eisen
" " "
To to To
succeed succeed succeed
in in in
the the the
world world world
, , ,
it it it
is is be
not not not
dkeisen dkeisen dkeisen
@ @ @
leland leland leland
. . .
Stanford stanford Stanford
. . .
EDU edu EDU
enough enough enough
to to to
be be be
stupid stupid stupid
, , ,
you you you
must must must
also also also
Sequoia sequoia Sequoia
Peripherals peripher Peripherals
: : :
( ( (
415 415 415
) ) )
967 967 967
- - -
5644 5644 5644
be be be
well well well
- - -
mannered manner mannered
. . .
" " "
- - -
- - -
- - -
Voltaire voltair Voltaire
Home home Home
: : :
( ( (
415 415 415
) ) )
321 321 321
- - -
5154 5154 5154
