From from From
: : :
pjtier pjtier pjtier
01 01 01
@ @ @
ulkyvx ulkyvx ulkyvx
. . .
louisville louisvill louisville
. . .
edu edu edu
Subject subject Subject
: : :
Re re Re
: : :
Finnally finnal Finnally
, , ,
the the the
Phils phil Phils
have have have
support support support
Lines line Lines
: : :
75 75 75
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ulkyvx ulkyvx ulkyvx
. . .
louisville louisvill louisville
. . .
edu edu edu
Organization organ Organization
: : :
University univers University
of of of
Louisville louisvill Louisville
In in In
article articl article
< < <
C c C
4 4 4
yxMJ yxmj yxMJ
. . .
BLE ble BLE
@ @ @
news news news
. . .
udel udel udel
. . .
edu edu edu
> > >
, , ,
philly philli philly
@ @ @
bach bach bach
. . .
udel udel udel
. . .
edu edu edu
( ( (
Robert robert Robert
C c C
Hite hite Hite
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
3 3 3
. . .
182452 182452 182452
. . .
1 1 1
@ @ @
ulkyvx ulkyvx ulkyvx
. . .
louisville louisvill louisville
. . .
edu edu edu
> > >
pjtier pjtier pjtier
01 01 01
@ @ @
ulkyvx ulkyvx ulkyvx
. . .
louisville louisvill louisville
. . .
edu edu edu
writes write write
: : :
> > >
> > >
> > >
> > >
Everytime everytim Everytime
I i I
have have have
written written write
on on on
the the the
net net net
about about about
the the the
possibility possibl possibility
of of of
a a a
> > >
> > >
> > >
successfuls success successfuls
season season season
by by by
the the the
Philadelphia philadelphia Philadelphia
Phillies philli Phillies
, , ,
I i I
have have have
gotten gotten get
ripped rip rip
> > >
> > >
> > >
from from from
everybody everybodi everybody
from from from
Pittsburgh pittsburgh Pittsburgh
to to to
Calcutta calcutta Calcutta
. . .
But but But
if if if
all all all
the the the
> > >
> > >
> > >
ignoramouses ignoramous ignoramouses
, , ,
care care care
to to to
look look look
at at at
this this this
week week week
' ' '
s s s
Baseball basebal Baseball
Weekly week Weekly
, , ,
they they they
will will will
see see see
> > >
> > >
> > >
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
> > >
> > >
> > >
that that that
I i I
' ' '
m m m
not not not
the the the
only onli only
one one one
who who who
considers consid consider
then then then
as as a
division divis division
winners winner winner
- - -
the the the
> > >
> > >
> > >
rest rest rest
of of of
the the the
most most most
respected respect respected
baseball basebal baseball
writers writer writer
in in in
the the the
country countri country
do do do
as as as
well well well
. . .
> > >
> > >
> > >
> > >
> > >
And and And
what what what
was was be
the the the
reasoning reason reasoning
of of of
this this this
genius genius genius
writer writer writer
? ? ?
That that That
, , ,
even even even
though though though
their their their
> > >
> > >
pitching pitch pitching
is is be
at at at
best best best
" " "
sound sound sound
" " "
, , ,
they they they
will will will
win win win
on on on
the the the
strength strength strength
of of of
their their their
offense offens offense
. . .
> > >
> > >
Lesse less Lesse
: : :
> > >
> > >
' ' '
93 93 93
offense offens offense
= = =
' ' '
92 92 92
offense offens offense
+ + +
( ( (
Thompson thompson Thompson
& & &
Incaviglia incaviglia Incaviglia
) ) )
> > >
> > >
> > >
> > >
' ' '
92 92 92
offense offens offense
= = =
72 72 72
wins win win
> > >
> > >
' ' '
93 93 93
division divis division
winners winner winner
= = =
( ( (
at at at
least least least
) ) )
88 88 88
wins win win
> > >
> > >
> > >
> > >
So so So
, , ,
> > >
> > >
88 88 88
wins win win
= = =
72 72 72
wins win win
+ + +
( ( (
Thompson thompson Thompson
& & &
Incaviglia incaviglia Incaviglia
) ) )
> > >
> > >
> > >
> > >
Therefore therefor Therefore
, , ,
> > >
> > >
16 16 16
wins win win
= = =
Thompson thompson Thompson
& & &
Incaviglia incaviglia Incaviglia
> > >
> > >
> > >
> > >
What what What
did did do
you you you
learn learn learn
in in in
school school school
today today today
? ? ?
> > >
> > >
> > >
> > >
If if If
you you you
take take take
a a a
math math math
course cours course
and and and
your your your
teacher teacher teacher
turns turn turn
out out out
to to to
be be be
Rob rob Rob
Rains rain Rains
, , ,
run run run
, , ,
> > >
> > >
don don don
' ' '
t t t
walk walk walk
, , ,
to to to
drop drop drop
/ / /
add add add
. . .
> > >
> > >
P p P
. . .
Tierney tierney Tierney
> > >
> > >
You you You
obviously obvious obviously
don don don
' ' '
t t t
know know know
what what what
the the the
hell hell hell
you you you
' ' '
re re re
talking talk talk
about about about
. . .
No no No
, , ,
> > >
Thompson thompson Thompson
and and and
Incaviglia incaviglia Incaviglia
don don don
' ' '
t t t
equal equal equal
16 16 16
wins win win
, , ,
but but but
I i I
' ' '
ll ll ll
take take take
the the the
two two two
> > >
of of of
them them them
over over over
Stan stan Stan
Javier javier Javier
and and and
Ruben ruben Ruben
Amaro amaro Amaro
( ( (
. . .
249 249 249
1 1 1
HR hr HR
, , ,
334 334 334
AB ab AB
& & &
> > >
. . .
219 219 219
7 7 7
HR hr HR
374 374 374
AB ab AB
) ) )
I i I
' ' '
d d d
say say say
this this this
improvement improv improvement
should should should
equate equat equate
to to to
6 6 6
or or or
7 7 7
> > >
wins win win
at at at
least least least
. . .
> > >
> > >
Then then Then
, , ,
I i I
' ' '
ll ll ll
take take take
Lenny lenni Lenny
Dykstra dykstra Dykstra
who who who
played play play
85 85 85
games game game
last last last
year year year
and and and
> > >
project project project
his his his
numbers number number
( ( (
. . .
301 301 301
, , ,
104 104 104
hits hit hit
, , ,
18 18 18
2 2 2
B b B
' ' '
s s s
, , ,
6 6 6
HR hr HR
, , ,
39 39 39
RBI rbi RBI
, , ,
30 30 30
SB sb SB
) ) )
> > >
over over over
150 150 150
games game game
. . .
Thus thus Thus
( ( (
. . .
301 301 301
, , ,
188 188 188
hits hit hit
, , ,
32 32 32
2 2 2
B b B
' ' '
s s s
, , ,
11 11 11
HR hr HR
, , ,
70 70 70
RBI rbi RBI
, , ,
54 54 54
SB sb SB
) ) )
> > >
Okay okay Okay
, , ,
now now now
we we we
' ' '
ll ll ll
put put put
these these these
numbers number number
in in in
the the the
leadoff leadoff leadoff
hole hole hole
and and and
thus thus thus
> > >
I i I
have have have
to to to
bump bump bump
Kruk kruk Kruk
, , ,
Hollins hollin Hollins
, , ,
Daulton daulton Daulton
RBI rbi RBI
numbers number number
up up up
just just just
a a a
tad tad tad
. . .
. . .
. . .
> > >
now now now
lesse less lesse
. . .
. . .
. . .
they they they
knocked knock knock
in in in
70 70 70
, , ,
93 93 93
, , ,
and and and
109 109 109
respectively respect respectively
. . .
Don don Don
' ' '
t t t
> > >
you you you
think think think
it it it
' ' '
s s s
fair fair fair
to to to
add add add
about about about
5 5 5
or or or
6 6 6
RBI rbi RBI
to to to
each each each
? ? ?
They they They
managed manag manage
> > >
to to to
knock knock knock
in in in
a a a
pretty pretti pretty
nice nice nice
amount amount amount
of of of
runs run run
with with with
a a a
. . .
219 219 219
leadoff leadoff leadoff
hitter hitter hitter
. . .
> > >
Okay okay Okay
bozo bozo bozo
, , ,
do do do
you you you
think think think
it it it
' ' '
s s s
fair fair fair
to to to
add add add
maybe mayb maybe
7 7 7
or or or
8 8 8
more more more
wins win win
> > >
now now now
? ? ?
Oh oh Oh
, , ,
and and and
how how how
can can can
I i I
forget forget forget
Wes wes Wes
Chamberlain chamberlain Chamberlain
, , ,
275 275 275
AB ab AB
' ' '
s s s
9 9 9
HR hr HR
, , ,
> > >
41 41 41
RBI rbi RBI
even even even
WITH with WITH
a a a
month month month
and and and
1 1 1
/ / /
2 2 2
in in in
AAA aaa AAA
and and and
a a a
horrible horribl horrible
first first first
half half half
. . .
> > >
Well well Well
project project project
that that that
over over over
a a a
full full full
season season season
to to to
get get get
18 18 18
HR hr HR
and and and
80 80 80
RBI rbi RBI
or or or
so so so
. . .
> > >
Is is Is
that that that
worth worth worth
a a a
win win win
or or or
two two two
? ? ?
> > >
> > >
Finally final Finally
, , ,
take take take
the the the
* * *
worse wors bad
* * *
pitching pitch pitch
staff staff staff
in in in
the the the
NL nl NL
last last last
year year year
, , ,
add add add
> > >
the the the
worse wors bad
injury injuri injury
decimation decim decimation
of of of
1992 1992 1992
. . .
Okay okay Okay
, , ,
now now now
we we we
add add add
Danny danni Danny
> > >
jackson jackson jackson
, , ,
some some some
health health health
, , ,
and and and
a a a
full full full
season season season
for for for
Schilling schill Schilling
. . .
. . .
. . .
is is be
that that that
> > >
worth worth worth
at at at
least least least
3 3 3
wins win win
? ? ?
> > >
> > >
Okay okay Okay
we we we
' ' '
ve ve ve
been been be
conservative conserv conservative
and and and
added ad add
about about about
18 18 18
wins win win
so so so
far far far
. . .
Now now Now
> > >
we we we
' ' '
re re re
adding ad add
about about about
4 4 4
more more more
wins win win
thanks thank thanks
to to to
the the the
expansion expans expansion
teams team team
. . .
. . .
. . .
> > >
Okay okay Okay
, , ,
thats that thats
22 22 22
wins win win
. . .
Lesse less Lesse
dipshit dipshit dipshit
math math math
genuious genuious genuious
, , ,
72 72 72
+ + +
22 22 22
= = =
94 94 94
> > >
Hmmm hmmm Hmmm
. . .
. . .
. . .
I i I
think think think
thats that thats
good good good
