From from From
: : :
CROSEN crosen CROSEN
1 1 1
@ @ @
ua ua ua
1 1 1
vm vm vm
. . .
ua ua ua
. . .
edu edu edu
( ( (
Charles charl Charles
Rosen rosen Rosen
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Torre torr Torre
: : :
The the The
worst worst bad
manager manag manager
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ua ua ua
1 1 1
vm vm vm
. . .
ua ua ua
. . .
edu edu edu
Organization organ Organization
: : :
The the The
University univers University
of of of
Alabama alabama Alabama
, , ,
Tuscaloosa tuscaloosa Tuscaloosa
Lines line Lines
: : :
61 61 61
In in In
article articl article
< < <
93095 93095 93095
@ @ @
hydra hydra hydra
. . .
gatech gatech gatech
. . .
EDU edu EDU
> > >
gt gt gt
7469 7469 7469
a a a
@ @ @
prism prism prism
. . .
gatech gatech gatech
. . .
EDU edu EDU
( ( (
Brian brian Brian
R r R
. . .
Landmann landmann Landmann
) ) )
writes write write
: : :
> > >
Joe joe Joe
Torre torr Torre
has has have
to to to
be be be
the the the
worst worst bad
manager manag manager
in in in
baseball basebal baseball
. . .
> > >
> > >
For for For
anyone anyon anyone
who who who
didn didn didn
' ' '
t t t
see see see
Sunday sunday Sunday
' ' '
s s s
game game game
, , ,
> > >
> > >
With with With
a a a
right right right
hander hander hander
pitching pitch pitch
he he he
decides decid decide
to to to
bench bench bench
Lankform lankform Lankform
, , ,
a a a
left left left
handed hand hand
> > >
hitter hitter hitter
and and and
play play play
jordan jordan jordan
and and and
gilkey gilkey gilkey
, , ,
both both both
right right right
handers hander handers
. . .
> > >
> > >
Later later Later
, , ,
in in in
the the the
ninth ninth ninth
inning inning inning
with with with
the the the
bases base base
loaded load load
and and and
two two two
outs out out
he he he
puts put put
> > >
lankford lankford lankford
, , ,
a a a
300 300 300
hitter hitter hitter
with with with
power power power
in in in
as as a
a a a
pinch pinch pinch
runner runner runner
and and and
uses use use
Luis lui Luis
> > >
Alicea alicea Alicea
, , ,
a a a
250 250 250
hitter hitter hitter
with with with
no no no
power power power
as as a
a a a
pinch pinch pinch
hitter hitter hitter
. . .
What what What
the the the
Hell hell Hell
> > >
is is be
he he he
thinking think think
. . .
> > >
For for For
your your your
information inform information
, , ,
Lankford lankford Lankford
is is be
injured injur injure
( ( (
I i I
think think think
it it it
is is be
his his his
shoulder shoulder shoulder
or or or
rib rib rib
cage cage cage
) ) )
, , ,
so so so
he he he
could could could
not not not
use use use
him him him
as as a
a a a
pinch pinch pinch
hitter hitter hitter
. . .
> > >
Earlier earlier Earlier
in in in
the the the
game game game
in in in
an an an
interview interview interview
about about about
acquiring acquir acquire
Mark mark Mark
Whiten whiten Whiten
he he he
commented comment comment
> > >
how how how
fortunate fortun fortunate
the the the
Cardinals cardin Cardinals
were were be
to to to
get get get
Whiten whiten Whiten
and and and
that that that
Whiten whiten Whiten
would would would
be be be
a a a
> > >
regular regular regular
even even even
though though though
this this this
meant meant meant
that that that
Gilkey gilkey Gilkey
would would would
be be be
hurt hurt hurt
, , ,
But but But
torre torr torre
said said say
> > >
he he he
liked like like
Gilkey gilkey Gilkey
coming come come
off off off
the the the
bench bench bench
. . .
Gilkey gilkey Gilkey
hit hit hit
over over over
300 300 300
last last last
year year year
, , ,
> > >
what what what
does doe do
he he he
have have have
to to to
do do do
to to to
start start start
, , ,
The the The
guy guy guy
would would would
be be be
starting start start
on on on
most most most
every everi every
> > >
team team team
in in in
the the the
league leagu league
. . .
> > >
I i I
do do do
believe believ believe
that that that
Whiten whiten Whiten
was was be
a a a
very veri very
good good good
aquisition aquisit aquisition
for for for
the the the
Cards card Cards
. . .
He he He
does doe do
not not not
have have have
too too too
much much much
offensive offens offensive
capabilities capabl capability
, , ,
but but but
he he he
is is be
an an an
awesome awesom awesome
defensively defens defensively
. . .
Since sinc Since
when when when
have have have
the the the
Cardnials cardnial Cardnials
actually actual actually
thought thought think
of of of
offense offens offense
instead instead instead
of of of
defense defens defense
? ? ?
: : :
) ) )
I i I
forgot forgot forget
who who who
St st St
. . .
Louis loui Louis
gave gave give
up up up
for for for
him him him
, , ,
but but but
it it it
was was be
not not not
too too too
much much much
. . .
As as As
far far far
as as a
Gilkey gilkey Gilkey
is is be
concerned concern concern
, , ,
he he he
is is be
a a a
leftfielder leftfield leftfielder
and and and
so so so
is is be
Brian brian Brian
Jordan jordan Jordan
, , ,
who who who
beat beat beat
him him him
out out out
. . .
I i I
expect expect expect
to to to
see see see
a a a
Gilkey gilkey Gilkey
/ / /
Jordan jordan Jordan
platoon platoon platoon
in in in
LF lf LF
. . .
> > >
Furthermore furthermor Furthermore
, , ,
in in in
Sundays sunday Sundays
game game game
when when when
lankford lankford lankford
was was be
thrown thrown throw
out out out
at at at
the the the
plate plate plate
, , ,
> > >
The the The
replay replay replay
showed show show
Bucky bucki Bucky
Dent dent Dent
the the the
third third third
base base base
coach coach coach
looking look look
down down down
the the the
line line line
> > >
and and and
waving wave waving
lankford lankford lankford
home home home
, , ,
> > >
I i I
agree agre agree
with with with
you you you
on on on
this this this
one one one
. . .
As as As
soon soon soon
as as a
Larkin larkin Larkin
threw threw throw
that that that
ball ball ball
, , ,
I i I
knew knew know
that that that
Lankford lankford Lankford
was was be
a a a
dead dead dead
bird bird bird
. . .
But but But
how how how
could could could
Dent dent Dent
have have have
known known know
that that that
Larkin larkin Larkin
would would would
make make make
a a a
perfect perfect perfect
throw throw throw
? ? ?
I i I
strongly strong strongly
believe believ believe
that that that
Torre torr Torre
is is be
one one one
of of of
the the the
best best best
managers manag manager
in in in
baseball basebal baseball
. . .
Don don Don
' ' '
t t t
forget forget forget
the the the
overachieving overachiev overachieve
Cards card Cards
of of of
' ' '
91 91 91
that that that
won won win
all all all
those those those
close close close
games game game
and and and
went went go
from from from
last last last
place place place
to to to
second second second
place place place
( ( (
although although although
they they they
were were be
oveshadowed oveshadow oveshadowed
by by by
the the the
Braves brave Braves
/ / /
Twins twin Twins
last last last
to to to
first first first
climb climb climb
) ) )
. . .
He he He
won won win
a a a
division divis division
title titl title
, , ,
and and and
barely bare barely
lost lost lose
a a a
pennant pennant pennant
race race race
when when when
he he he
was was be
with with with
the the the
Braves brave Braves
( ( (
why whi why
Atlanta atlanta Atlanta
ever ever ever
even even even
considered consid consider
firing fire fire
him him him
I i I
will will will
never never never
understand understand understand
) ) )
. . .
With with With
Torre torr Torre
at at at
the the the
controls control control
, , ,
the the the
Cardinals cardin Cardinals
are are be
heading head head
in in in
the the the
right right right
direction direct direction
. . .
One one One
more more more
thing thing thing
, , ,
one one one
game game game
does doe do
not not not
make make make
a a a
season season season
. . .
Yes yes Yes
, , ,
they they they
lost lost lose
to to to
the the the
Reds red Reds
, , ,
but but but
with with with
the the the
second second second
best best best
pitching pitch pitching
staff staff staff
in in in
the the the
National nation National
League leagu League
( ( (
first first first
in in in
the the the
East east East
) ) )
, , ,
and and and
a a a
pretty pretti pretty
good good good
offense offens offense
, , ,
the the the
Redbirds redbird Redbirds
will will will
win win win
a a a
lot lot lot
more more more
than than than
they they they
lose lose lose
. . .
Maybe mayb Maybe
this this this
is is be
the the the
year year year
that that that
they they they
will will will
go go go
all all all
the the the
way way way
. . .
Charles charl Charles
, , ,
a a a
very veri very
enthusiastic enthusiast enthusiastic
Cardnials cardnial Cardnials
fan fan fan
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
