Subject subject Subject
: : :
Phillies philli Phillies
: : :
A a A
New new New
Ballpark ballpark Ballpark
in in in
Future futur Future
? ? ?
From from From
: : :
csc csc csc
2 2 2
imd imd imd
@ @ @
cabell cabel cabell
. . .
vcu vcu vcu
. . .
edu edu edu
( ( (
Ian ian Ian
M m M
. . .
Derby derbi Derby
) ) )
Expires expir Expires
: : :
Sat sat Sat
, , ,
1 1 1
May may May
1993 1993 1993
04 04 04
: : :
00 00 00
: : :
00 00 00
GMT gmt GMT
Organization organ Organization
: : :
Virginia virginia Virginia
Commonwealth commonwealth Commonwealth
University univers University
Keywords keyword Keywords
: : :
Phillies philli Phillies
Summary summari Summary
: : :
Phillies philli Phillies
Lines line Lines
: : :
17 17 17
ATTN attn ATTN
: : :
Those those Those
who who who
live live live
inthe inth inthe
Philadelphia philadelphia Philadelphia
Metro metro Metro
area area area
. . .
. . .
. . .
Back back Back
in in in
September septemb September
I i I
was was be
listening listen listen
to to to
WIP wip WIP
, , ,
and and and
I i I
remember rememb remember
the the the
morning morn morning
guys guy guy
were were be
talking talk talk
with with with
Mayor mayor Mayor
Ed ed Ed
Rendell rendel Rendell
. . .
The the The
topic topic topic
of of of
conversation convers conversation
was was be
a a a
new new new
ball ball ball
park park park
for for for
the the the
Phillies philli Phillies
. . .
The the The
location locat location
for for for
this this this
new new new
park park park
was was be
suggested suggest suggest
to to to
be be be
near near near
30 30 30
th th th
St st St
Station station Station
. . .
At at At
the the the
time time time
, , ,
the the the
mayor mayor mayor
was was be
optimisitic optimisit optimisitic
that that that
in in in
the the the
future futur future
this this this
could could could
become becom become
a a a
reality realiti reality
. . .
Has has Has
there there there
been been be
any ani any
new new new
news news news
on on on
this this this
subject subject subject
or or or
is is be
it it it
still still still
a a a
pipe pipe pipe
dream dream dream
? ? ?
I i I
know know know
the the the
city citi city
of of of
Philadelphia philadelphia Philadelphia
has has have
other other other
projects project project
ahead ahead ahead
, , ,
such such such
as as a
the the the
new new new
convention convent convention
center center center
and and and
the the the
upcoming upcom upcoming
Spectrum spectrum Spectrum
II ii II
. . .
But but But
it it it
would would would
be be be
nice nice nice
to to to
see see see
this this this
a a a
reality realiti reality
. . .
It it It
is is be
planned plan plan
that that that
the the the
Phillies philli Phillies
leave leav leave
the the the
VET vet VET
and and and
leave leav leave
it it it
solely sole solely
to to to
the the the
Eagles eagl Eagles
( ( (
and and and
if if if
that that that
' ' '
s s s
the the the
case case case
, , ,
the the the
Eagles eagl Eagles
should should should
make make make
the the the
VET vet VET
a a a
grass grass grass
stadium stadium stadium
, , ,
but but but
that that that
' ' '
s s s
another anoth another
story stori story
) ) )
. . .
I i I
want want want
to to to
see see see
that that that
day day day
! ! !
comments comment comment
? ? ?
