From from From
: : :
cka cka cka
52397 52397 52397
@ @ @
uxa uxa uxa
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
OrioleFan oriolefan OrioleFan
@ @ @
uiuc uiuc uiuc
) ) )
Subject subject Subject
: : :
Re re Re
: : :
And and And
America america America
' ' '
s s s
Team team Team
is is be
. . .
. . .
. . .
. . .
But but But
Why whi Why
? ? ?
Organization organ Organization
: : :
University univers University
of of of
Illinois illinoi Illinois
at at at
Urbana urbana Urbana
Lines line Lines
: : :
43 43 43
kingoz kingoz kingoz
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
( ( (
Orin orin Orin
Roth roth Roth
) ) )
writes write write
: : :
> > >
Well well Well
, , ,
officially offici officially
it it it
' ' '
s s s
the the the
Braves brave Braves
. . .
At at At
least least least
up up up
until until until
they they they
started start start
winning win win
> > >
it it it
was was be
. . .
Are are Are
they they they
still still still
, , ,
officially offici officially
? ? ?
> > >
If if If
so so so
, , ,
why whi why
? ? ?
and and and
how how how
did did do
they they they
receive receiv receive
this this this
label label label
? ? ?
> > >
> > >
Unoffically unoff Unoffically
, , ,
but but but
without without without
a a a
doubt doubt doubt
, , ,
America america America
' ' '
s s s
Team team Team
is is be
the the the
Cubs cub Cubs
. . .
Why whi Why
? ? ?
> > >
Well well Well
, , ,
my my my
guess guess guess
is is be
because becaus because
America america America
loves love love
underdogs underdog underdog
. . .
Every everi Every
year year year
, , ,
no no no
matter matter matter
> > >
the the the
Cubs cub Cubs
' ' '
talent talent talent
or or or
the the the
predictions predict prediction
, , ,
they they they
never never never
( ( (
as as a
close close close
to to to
never never never
as as a
> > >
possible possibl possible
) ) )
win win win
anything anyth anything
. . .
Over over Over
the the the
years year year
, , ,
as as a
the the the
losing lose losing
has has have
mounted mount mount
, , ,
America america America
> > >
has has have
fallen fallen fall
in in in
love love love
with with with
these these these
perennial perenni perennial
losers loser loser
. . .
The the The
Cubs cub Cubs
have have have
more more more
fans fan fan
> > >
in in in
Chicago chicago Chicago
then then then
some some some
teams team team
do do do
worldwide worldwid worldwide
. . .
The the The
Cubs cub Cubs
have have have
more more more
fans fan fan
> > >
worldwide worldwid worldwide
than than than
most most most
of of of
the the the
teams team team
in in in
their their their
division divis division
combined combin combine
. . .
> > >
An an An
aura aura aura
of of of
excitement excit excitement
surrounds surround surround
the the the
Cubs cub Cubs
at at at
the the the
beginning begin beginning
of of of
the the the
season season season
> > >
like like like
no no no
one one one
else els else
. . .
( ( (
including includ include
the the the
WS ws WS
champs champ champ
) ) )
It it It
must must must
be be be
that that that
Eternal etern Eternal
Hope hope Hope
. . .
> > >
" " "
this this this
is is be
the the the
year year year
. . .
they they they
' ' '
ve ve ve
got got get
the the the
talent talent talent
. . .
they they they
' ' '
re re re
off off off
to to to
a a a
good good good
start start start
. . .
> > >
they they they
' ' '
ve ve ve
got got get
the the the
pitching pitch pitching
( ( (
or or or
hitting hit hitting
, , ,
or or or
whatever whatev whatever
their their their
strong strong strong
point point point
is is be
> > >
at at at
the the the
time time time
) ) )
. . .
" " "
It it It
' ' '
s s s
that that that
inevitability inevit inevitability
that that that
the the the
Cubs cub Cubs
WILL will WILL
eventually eventu eventually
> > >
win win win
the the the
WS ws WS
again again again
. . .
When when When
? ? ?
Only onli Only
God god God
knows know know
. . .
Since sinc Since
it it it
' ' '
s s s
been been be
so so so
long long long
, , ,
it it it
> > >
could could could
come come come
at at at
any ani any
time time time
, , ,
or or or
it it it
could could could
be be be
another anoth another
85 85 85
years year year
. . .
But but But
until until until
they they they
> > >
do do do
finally final finally
win win win
, , ,
and and and
start start start
winning win win
consistently consist consistently
, , ,
The the The
Cubs cub Cubs
will will will
remain remain remain
> > >
America america America
' ' '
s s s
Lovable lovabl Lovable
Underdogs underdog Underdogs
. . .
The the The
Cubs cub Cubs
are are be
. . .
. . .
. . .
AMERICA america AMERICA
' ' '
S s S
TEAM team TEAM
. . .
> > >
Orin orin Orin
. . .
> > >
Bradley bradley Bradley
U u U
> > >
The the The
defenition defenit defenition
of of of
the the the
Underdog underdog Underdog
is is be
a a a
team team team
that that that
has has have
no no no
talent talent talent
and and and
comes come come
out out out
of of of
nowhere nowher nowhere
to to to
contend contend contend
. . .
The the The
' ' '
69 69 69
Mets met Mets
and and and
' ' '
89 89 89
Orioles oriol Orioles
are are be
prime prime prime
examples exampl example
, , ,
not not not
the the the
Cubs cub Cubs
. . .
I i I
root root root
for for for
the the the
Cubs cub Cubs
, , ,
because becaus because
I i I
feel feel feel
sorry sorri sorry
for for for
them them them
, , ,
but but but
basically basic basically
they they they
are are be
dogs dog dog
. . .
The the The
Pirates pirat Pirates
today today today
are are be
a a a
great great great
example exampl example
of of of
an an an
underdog underdog underdog
. . .
If if If
the the the
Rockies rocki Rockies
and and and
Marlins marlin Marlins
compete compet compete
, , ,
they they they
will will will
be be be
underdogs underdog underdogs
. . .
The the The
North north North
Stars star Stars
trip trip trip
to to to
the the the
Stanley stanley Stanley
Cup cup Cup
finals final final
was was be
a a a
good good good
example exampl example
of of of
an an an
underdog underdog underdog
' ' '
s s s
journey journey journey
. . .
The the The
Cubs cub Cubs
have have have
a a a
good good good
team team team
this this this
year year year
, , ,
and and and
play play play
in in in
a a a
weak weak weak
division divis division
, , ,
they they they
are are be
much much much
less less less
than than than
America america America
' ' '
s s s
Team team Team
. . .
> > >
> > >
- - -
- - -
> > >
I i I
' ' '
m m m
really realli really
a a a
jester jester jester
in in in
disguise disguis disguise
! ! !
- - -
- - -
Chintan chintan Chintan
Amin amin Amin
< < <
The the The
University univers University
of of of
Illinois illinoi Illinois
UrbanaChampaign urbanachampaign UrbanaChampaign
> > >
mail mail mail
: : :
llama llama llama
@ @ @
uiuc uiuc uiuc
. . .
edu edu edu
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
Neil neil Neil
Peart peart Peart
, , ,
( ( (
c c c
) ) )
1981 1981 1981
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
" " "
Quick quick Quick
to to to
judge judg judge
, , ,
Quick quick Quick
to to to
Anger anger Anger
, , ,
Slow slow Slow
to to to
understand understand understand
, , ,
Ignorance ignor Ignorance
and and and
Prejudice prejudic Prejudice
* * *
* * *
And and And
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
Fear fear Fear
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
Walk walk Walk
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
Hand hand Hand
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
in in in
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
* * *
Hand hand Hand
" " "
* * *
