From from From
: : :
tedward tedward tedward
@ @ @
cs cs c
. . .
cornell cornel cornell
. . .
edu edu edu
( ( (
Edward edward Edward
[ [ [
Ted ted Ted
] ] ]
Fischer fischer Fischer
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Ind ind Ind
. . .
Source sourc Source
Picks pick Picks
Baerga baerga Baerga
Over over Over
Alomar alomar Alomar
: : :
Case case Case
Closed close Closed
Organization organ Organization
: : :
Cornell cornel Cornell
Univ univ Univ
. . .
CS cs CS
Dept dept Dept
, , ,
Ithaca ithaca Ithaca
NY ny NY
14853 14853 14853
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
24 24 24
In in In
article articl article
< < <
C c C
5 5 5
L l L
6 6 6
Dn dn Dn
. . .
4 4 4
uB ub uB
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
> > >
klopfens klopfen klopfens
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
( ( (
Bruce bruce Bruce
Klopfenstein klopfenstein Klopfenstein
) ) )
writes write write
: : :
> > >
fester fester fester
@ @ @
island island island
. . .
COM com COM
( ( (
Mike mike Mike
Fester fester Fester
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
I i I
' ' '
d d d
say say say
you you you
could could could
make make make
a a a
good good good
for for for
them them them
being be be
about about about
equal equal equal
right right right
now now now
. . .
T t T
& & &
P p P
> > >
> > >
rated rate rat
Baerga baerga Baerga
higher higher high
, , ,
actually actual actually
. . .
> > >
> > >
Finally final Finally
, , ,
an an an
objective object objective
source sourc source
. . .
Alomar alomar Alomar
' ' '
s s s
a a a
great great great
player player player
, , ,
but but but
so so so
is is be
Baerga baerga Baerga
. . .
> > >
Nice nice Nice
to to to
see see see
the the the
objective object objective
source sourc source
cited cite cite
rather rather rather
than than than
" " "
my my my
dad dad dad
' ' '
s s s
bigger bigger big
than than than
> > >
your your your
dad dad dad
" " "
posts post post
. . .
I i I
know know know
. . .
You you You
have have have
this this this
fucked fuck fuck
up up up
idea idea idea
that that that
anybody anybodi anybody
who who who
prefers prefer prefer
Alomar alomar Alomar
to to to
Baerga baerga Baerga
must must must
be be be
a a a
Jay jay Jay
- - -
Lover lover Lover
and and and
Indian indian Indian
- - -
Hater hater Hater
. . .
Sorry sorri Sorry
, , ,
you you you
got got get
that that that
one one one
wrong wrong wrong
! ! !
I i I
hate hate hate
the the the
Jays jay Jays
and and and
don don don
' ' '
t t t
care care care
one one one
way way way
or or or
the the the
other other other
about about about
the the the
Indians indian Indians
. . .
But but But
objectively object objectively
, , ,
Alomar alomar Alomar
had had have
the the the
better better well
offensive offens offensive
year year year
last last last
year year year
, , ,
so so so
I i I
have have have
to to to
pick pick pick
him him him
. . .
You you You
admit admit admit
T t T
& & &
P p P
as as a
a a a
reliable reliabl reliable
( ( (
? ? ?
) ) )
, , ,
objective object objective
source sourc source
? ? ?
Then then Then
you you you
will will will
note note note
that that that
they they they
rated rate rat
Alomar alomar Alomar
as as a
the the the
better better good
offensive offens offensive
player player player
, , ,
chosing chose chosing
Baerga baerga Baerga
over over over
Alomar alomar Alomar
only onli only
because becaus because
of of of
his his his
defense defens defense
. . .
That that That
' ' '
s s s
a a a
joke joke joke
! ! !
( ( (
Alomar alomar Alomar
might might might
not not not
be be be
a a a
gold gold gold
- - -
glover glover glover
, , ,
but but but
he he he
' ' '
s s s
certainly certain certainly
no no no
worse wors bad
than than than
Baerga baerga Baerga
defensively defens defensively
. . .
) ) )
- - -
Valentine valentin Valentine
