From from From
: : :
arc arc arc
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Aaron aaron Aaron
Ray ray Ray
Clements clement Clements
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
' ' '
pill pill pill
' ' '
for for for
Deer deer Deer
= = =
No no No
Hunting hunt Hunting
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
16 16 16
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
sandman sandman sandman
. . .
caltech caltech caltech
. . .
edu edu edu
jrm jrm jrm
@ @ @
gnv gnv gnv
. . .
ifas ifa ifas
. . .
ufl ufl ufl
. . .
edu edu edu
writes write write
: : :
> > >
New new New
to to to
this this this
planet planet planet
? ? ?
EVERYTHING everyth EVERYTHING
is is be
dependent depend dependent
on on on
either either either
public public public
> > >
or or or
political polit political
opinion opinion opinion
, , ,
usually usual usually
political polit political
. . .
To to To
imagine imagin imagine
that that that
> > >
inalienable inalien inalienable
' ' '
rights right right
' ' '
are are be
somehow somehow somehow
wired wire wire
into into into
the the the
vast vast vast
cold cold cold
> > >
cosmos cosmos cosmos
is is be
purest purest pure
egotism egot egotism
and and and
a a a
dangerous danger dangerous
delusion delus delusion
. . .
" " "
We we We
hold hold hold
these these these
truths truth truth
to to to
be be be
self self self
- - -
evident evid evident
, , ,
that that that
all all all
men men men
are are be
created creat create
equal equal equal
, , ,
that that that
they they they
are are be
endowed endow endow
by by by
their their their
Creator creator Creator
with with with
certain certain certain
unalienable unalien unalienable
Rights right Rights
, , ,
that that that
among among among
these these these
are are be
Life life Life
, , ,
Liberty liberti Liberty
, , ,
and and and
the the the
pursuit pursuit pursuit
of of of
Happiness happi Happiness
. . .
" " "
Declaration declar Declaration
of of of
Independence independ Independence
4 4 4
July juli July
1776 1776 1776
aaron aaron aaron
arc arc arc
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
