From from From
: : :
cdt cdt cdt
@ @ @
sw sw sw
. . .
stratus stratus stratus
. . .
com com com
( ( (
C c C
. . .
D d D
. . .
Tavares tavar Tavares
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Constitutionality constitut Constitutionality
of of of
18 18 18
U u U
. . .
S s S
. . .
C c C
922 922 922
( ( (
o o o
) ) )
Organization organ Organization
: : :
Stratus stratus Stratus
Computer comput Computer
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
53 53 53
Distribution distribut Distribution
: : :
usa usa usa
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
rocket rocket rocket
. . .
sw sw sw
. . .
stratus stratus stratus
. . .
com com com
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
142322 142322 142322
. . .
1318 1318 1318
@ @ @
atlastele atlastel atlastele
. . .
com com com
> > >
, , ,
brians brian brians
@ @ @
atlastele atlastel atlastele
. . .
com com com
( ( (
Brian brian Brian
Sheets sheet Sheets
) ) )
writes write write
: : :
> > >
You you You
know know know
, , ,
I i I
was was be
reading read read
18 18 18
U u U
. . .
S s S
. . .
C c C
. . .
922 922 922
and and and
something someth something
just just just
did did do
not not not
make make make
> > >
sence senc sence
and and and
I i I
was was be
wondering wonder wonder
if if if
someone someon someone
could could could
help help help
me me me
out out out
. . .
> > >
> > >
Say say Say
U u U
. . .
S s S
. . .
C c C
. . .
922 922 922
: : :
> > >
> > >
( ( (
1 1 1
) ) )
Except except Except
as as as
provided provid provide
in in in
paragraph paragraph paragraph
( ( (
2 2 2
) ) )
, , ,
it it it
shall shall shall
be be be
unlawful unlaw unlawful
for for for
> > >
any ani any
person person person
to to to
transfer transfer transfer
or or or
possess possess possess
a a a
machinegun machinegun machinegun
. . .
> > >
> > >
Well well Well
I i I
got got get
to to to
looking look look
in in in
my my my
law law law
dictionary dictionari dictionary
and and and
I i I
found found find
that that that
a a a
" " "
person person person
" " "
> > >
might might might
also also also
be be be
an an an
artificial artifici artificial
entity entiti entity
that that that
is is be
created creat create
by by by
government govern government
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
> > >
and and and
has has have
no no no
rights right right
under under under
the the the
federal feder federal
constitution constitut constitution
. . .
So so So
, , ,
what what what
I i I
> > >
don don don
' ' '
t t t
understand understand understand
is is be
how how how
a a a
statute statut statute
like like like
922 922 922
can can can
be be be
enforced enforc enforce
on on on
> > >
an an an
individual individu individual
. . .
So so So
someone someon someone
tell tell tell
me me me
how how how
my my my
government govern government
can can can
tell tell tell
> > >
me me me
what what what
I i I
can can can
or or or
cannot cannot cannot
possess possess posse
. . .
Just just Just
passing pass pass
a a a
law law law
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
> > >
does doe do
not not not
make make make
it it it
LAW law LAW
. . .
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
Sorry sorri Sorry
, , ,
but but but
I i I
really realli really
can can can
' ' '
t t t
figure figur figure
out out out
what what what
you you you
' ' '
re re re
trying tri try
to to to
say say say
, , ,
above abov above
. . .
> > >
Everyone everyon Everyone
knows know know
that that that
laws law law
are are be
constitional constit constitional
> > >
until until until
it it it
goes goe go
to to to
court court court
. . .
Not not Not
exactly exact exactly
: : :
" " "
An an An
unconstitutional unconstitut unconstitutional
act act act
is is be
not not not
law law law
; ; ;
it it it
confers confer confer
no no no
rights right right
; ; ;
it it it
imposes impos impose
no no no
duties duti duty
; ; ;
affords afford afford
no no no
protection protect protection
; ; ;
it it it
creates creat create
no no no
office offic office
; ; ;
it it it
is is be
in in in
legal legal legal
contemplation contempl contemplation
, , ,
as as as
inoperative inop inoperative
as as a
though though though
it it it
had had have
never never never
been been be
passed pass pass
. . .
" " "
Norton norton Norton
vs vs v
. . .
Shelby shelbi Shelby
County counti County
, , ,
118 118 118
US us US
425 425 425
p p p
. . .
442 442 442
" " "
The the The
general general general
rule rule rule
is is be
that that that
an an an
unconstitutional unconstitut unconstitutional
statute statut statute
, , ,
though though though
having have have
the the the
form form form
and and and
name name name
of of of
law law law
, , ,
is is be
in in in
reality realiti reality
no no no
law law law
, , ,
but but but
is is be
wholly wholli wholly
void void void
, , ,
and and and
ineffective ineffect ineffective
for for for
any ani any
purpose purpos purpose
; ; ;
since sinc since
unconstitutionality unconstitut unconstitutionality
dates date date
from from from
the the the
time time time
of of of
it it it
' ' '
s s s
enactment enact enactment
, , ,
and and and
not not not
merely mere merely
from from from
the the the
date date date
of of of
the the the
decision decis decision
so so so
branding brand brand
it it it
. . .
" " "
" " "
No no No
on on on
is is be
bound bound bind
to to to
obey obey obey
an an an
uncontitutional uncontitut uncontitutional
law law law
, , ,
and and and
no no no
courts court court
are are be
bound bound bind
to to to
enforce enforc enforce
it it it
. . .
" " "
16 16 16
Am am Am
Jur jur Jur
2 2 2
d d d
, , ,
Sec sec Sec
177 177 177
late late late
2 2 2
d d d
, , ,
Sec sec Sec
256 256 256
> > >
So so So
, , ,
has has have
it it it
ever ever ever
gone gone go
to to to
court court court
, , ,
not not not
> > >
just just just
your your your
run run run
of of of
the the the
mill mill mill
" " "
Ok ok Ok
I i I
had had have
it it it
I i I
am am be
guilty guilti guilty
, , ,
put put put
me me me
in in in
jail jail jail
" " "
> > >
Has has Has
anyone anyon anyone
ever ever ever
claimed claim claim
that that that
they they they
had had have
a a a
right right right
to to to
possess possess possess
and and and
was was be
told told tell
> > >
by by by
the the the
Supreme suprem Supreme
Court court Court
that that that
they they they
didn didn didn
' ' '
t t t
have have have
that that that
right right right
? ? ?
Automatic automat Automatic
weapons weapon weapon
? ? ?
No no No
. . .
The the The
Supreme suprem Supreme
Court court Court
has has have
never never never
heard heard hear
such such such
a a a
case case case
. . .
- - -
- - -
cdt cdt cdt
@ @ @
rocket rocket rocket
. . .
sw sw sw
. . .
stratus stratus stratus
. . .
com com com
- - -
- - -
If if If
you you you
believe believ believe
that that that
I i I
speak speak speak
for for for
my my my
company compani company
, , ,
OR or OR
cdt cdt cdt
@ @ @
vos vos vos
. . .
stratus stratus stratus
. . .
com com com
write write write
today today today
for for for
my my my
special special special
Investors investor Investors
' ' '
Packet packet Packet
. . .
. . .
. . .
