From from From
: : :
arc arc arc
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Aaron aaron Aaron
Ray ray Ray
Clements clement Clements
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Gun gun Gun
Control control Control
( ( (
was was be
Re re Re
: : :
We we We
' ' '
re re re
Mad mad Mad
as as a
Hell hell Hell
at at at
the the the
TV tv TV
News news News
) ) )
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
gap gap gap
. . .
1 1 1
ppu ppu ppu
9 9 9
hINNl hinnl hINNl
0 0 0
v v v
Distribution distribut Distribution
: : :
na na na
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
57 57 57
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
sandman sandman sandman
. . .
caltech caltech caltech
. . .
edu edu edu
manes mane mane
@ @ @
magpie magpi magpie
. . .
linknet linknet linknet
. . .
com com com
( ( (
Steve steve Steve
Manes mane Manes
) ) )
writes write write
: : :
> > >
hambidge hambidg hambidge
@ @ @
bms bms bm
. . .
com com com
wrote wrote write
: : :
> > >
: : :
In in In
article articl article
< < <
C c C
4 4 4
psoG psog psoG
. . .
C c C
6 6 6
@ @ @
magpie magpi magpie
. . .
linknet linknet linknet
. . .
com com com
> > >
, , ,
manes mane mane
@ @ @
magpie magpi magpie
. . .
linknet linknet linknet
. . .
com com com
( ( (
Steve steve Steve
Manes mane Manes
) ) )
writes write write
: : :
> > >
: : :
> > >
: : :
Rate rate Rate
: : :
= = =
per per per
capita capita caput
rate rate rate
. . .
The the The
UK uk UK
is is be
more more more
dangerous danger dangerous
. . .
> > >
: : :
> > >
: : :
Though though Though
you you you
may may may
be be be
less less less
likely like likely
to to to
be be be
killed kill kill
by by by
a a a
handgun handgun handgun
, , ,
the the the
average averag average
> > >
: : :
> > >
: : :
individual individu individual
citizen citizen citizen
in in in
the the the
UK uk UK
is is be
twice twice twice
as as as
likely like likely
to to to
be be be
killed kill kill
> > >
: : :
> > >
: : :
by by by
whatever whatev whatever
means mean mean
as as a
the the the
average averag average
Swiss swiss Swiss
. . .
Would would Would
you you you
feel feel feel
any ani any
better better good
> > >
: : :
> > >
: : :
about about about
being be be
killed kill kill
by by by
means mean mean
other other other
than than than
a a a
handgun handgun handgun
? ? ?
I i I
wouldn wouldn wouldn
' ' '
t t t
. . .
> > >
: : :
> > >
: : :
> > >
What what What
an an an
absurd absurd absurd
argument argument argument
. . .
Switzerland switzerland Switzerland
is is be
one one one
- - -
fifth fifth fifth
the the the
size size size
of of of
the the the
> > >
: : :
> > >
UK uk UK
with with with
one one one
- - -
eigth eigth eigth
as as a
many mani many
people peopl people
therefore therefor therefore
at at at
any ani any
given given give
point point point
on on on
> > >
: : :
> > >
Swiss swiss Swiss
soil soil soil
you you you
are are be
more more more
likely like likely
to to to
be be be
crow crow crow
bait bait bait
. . .
More more More
importantly import importantly
, , ,
> > >
: : :
> > >
you you you
are are be
4 4 4
x x x
as as a
likely like likely
to to to
be be be
killed kill kill
by by by
the the the
next next next
stranger stranger stranger
approaching approach approach
> > >
: : :
> > >
you you you
on on on
a a a
Swiss swiss Swiss
street street street
than than than
in in in
the the the
UK uk UK
. . .
Killed kill Killed
by by by
handgun handgun handgun
, , ,
or or or
killed kill kill
? ? ?
If if If
I i I
' ' '
m m m
dead dead dead
, , ,
I i I
don don don
' ' '
t t t
much much much
care care care
if if if
it it it
was was be
by by by
being be be
shot shot shot
or or or
stabbed stab stab
to to to
death death death
. . .
> > >
: : :
You you You
are are be
betraying betray betray
your your your
lack lack lack
of of of
understanding understand understand
about about about
RATE rate RATE
versus versus versus
TOTAL total TOTAL
> > >
: : :
NUMBER number NUMBER
. . .
Rates rate Rates
are are be
expressed express express
, , ,
often often often
, , ,
as as a
# # #
/ / /
100 100 100
, , ,
000 000 000
population popul population
. . .
> > >
: : :
Therefore therefor Therefore
, , ,
if if if
a a a
place place place
had had have
10 10 10
deaths death death
and and and
a a a
population popul population
of of of
100 100 100
, , ,
000 000 000
, , ,
the the the
> > >
: : :
rate rate rate
would would would
be be be
10 10 10
/ / /
100 100 100
, , ,
000 000 000
. . .
A a A
place place place
that that that
had had have
50 50 50
deaths death death
and and and
a a a
population popul population
> > >
: : :
of of of
1 1 1
, , ,
000 000 000
, , ,
000 000 000
would would would
hav hav hav
a a a
rate rate rate
of of of
5 5 5
/ / /
100 100 100
, , ,
000 000 000
. . .
The the The
former former former
has has have
a a a
higher higher high
> > >
: : :
rate rate rate
, , ,
the the the
latter latter latter
a a a
higher higher high
total total total
. . .
You you You
are are be
less less less
likely like likely
to to to
die die die
in in in
the the the
> > >
