From from From
: : :
lvc lvc lvc
@ @ @
cbnews cbnew cbnews
. . .
cb cb cb
. . .
att att att
. . .
com com com
( ( (
Larry larri Larry
Cipriani cipriani Cipriani
) ) )
Subject subject Subject
: : :
Re re Re
: : :
I i I
believe believ believe
in in in
gun gun gun
control control control
. . .
Organization organ Organization
: : :
Ideology ideolog Ideology
Busters buster Busters
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
22 22 22
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
3 3 3
. . .
221837 221837 221837
. . .
2324 2324 2324
@ @ @
news news news
. . .
duc duc duc
. . .
auburn auburn auburn
. . .
edu edu edu
> > >
bixledn bixledn bixledn
@ @ @
eng eng eng
. . .
auburn auburn auburn
. . .
edu edu edu
writes write write
: : :
> > >
In in In
article articl article
16193 16193 16193
@ @ @
cbnews cbnew cbnews
. . .
cb cb cb
. . .
att att att
. . .
com com com
, , ,
lvc lvc lvc
@ @ @
cbnews cbnew cbnews
. . .
cb cb cb
. . .
att att att
. . .
com com com
( ( (
Larry larri Larry
Cipriani cipriani Cipriani
) ) )
writes write write
: : :
> > >
> > >
No no No
, , ,
you you you
haven haven haven
' ' '
t t t
read read read
it it it
very veri very
closely close closely
. . .
It it It
says say say
you you you
may may may
answer answer answer
" " "
No no No
" " "
if if if
your your your
> > >
> > >
civil civil civil
rights right right
have have have
been been be
restored restor restore
; ; ;
that that that
can can can
be be be
done done do
either either either
by by by
the the the
feds fed fed
' ' '
or or or
a a a
> > >
> > >
a a a
state state state
. . .
I i I
think think think
the the the
feds fed fed
stopped stop stop
doing do do
this this this
for for for
those those those
convicted convict convict
of of of
violent violent violent
> > >
> > >
felonies feloni felony
. . .
At at At
least least least
a a a
dozen dozen dozen
states state state
still still still
restore restor restore
a a a
felons felon felon
civil civil civil
rights right right
, , ,
some some some
> > >
> > >
immediately immedi immediately
upon upon upon
release releas release
, , ,
some some some
after after after
a a a
waiting wait waiting
period period period
. . .
I i I
will will will
post post post
a a a
list list list
> > >
> > >
of of of
the the the
states state state
later later later
. . .
> > >
> > >
> > >
> > >
A a A
quick quick quick
question question question
, , ,
then then then
Larry larri Larry
, , ,
If if If
a a a
person person person
' ' '
s s s
civil civil civil
rights right right
have have have
been been be
restored restor restore
, , ,
> > >
then then then
are are be
they they they
still still still
considered consid consider
a a a
felon felon felon
? ? ?
Good good Good
question question question
; ; ;
I i I
don don don
' ' '
t t t
know know know
what what what
the the the
law law law
considers consid consider
them them them
. . .
> > >
IMO imo IMO
, , ,
if if if
rights right right
have have have
been been be
restored restor restore
, , ,
then then then
it it it
makes make make
sense sens sense
to to to
me me me
that that that
the the the
> > >
record record record
of of of
the the the
felony feloni felony
, , ,
and and and
everything everyth everything
else els else
has has have
been been be
purged purg purge
, , ,
and and and
the the the
> > >
person person person
in in in
question question question
is is be
no no no
longer longer longer
a a a
felon felon felon
. . .
I i I
believe believ believe
this this this
is is be
what what what
happens happen happen
in in in
some some some
states state state
. . .
- - -
- - -
Larry larri Larry
Cipriani cipriani Cipriani
- - -
- - -
l l l
. . .
v v v
. . .
cipriani cipriani cipriani
@ @ @
att att att
. . .
com com com
