From from From
: : :
alleyja alleyja alleyja
@ @ @
yang yang yang
. . .
earlham earlham earlham
. . .
edu edu edu
Subject subject Subject
: : :
< < <
None none None
> > >
Distribution distribut Distribution
: : :
talk talk talk
Organization organ Organization
: : :
Earlham earlham Earlham
College colleg College
, , ,
Richmond richmond Richmond
, , ,
Indiana indiana Indiana
Lines line Lines
: : :
44 44 44
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
4 4 4
. . .
4332 4332 4332
. . .
33144 33144 33144
@ @ @
dosgate dosgat dosgate
> > >
, , ,
nigel nigel nigel
. . .
allen allen allen
@ @ @
canrem canrem canrem
. . .
com com com
( ( (
nigel nigel nigel
allen allen allen
) ) )
writes write write
: : :
> > >
Here here Here
is is be
a a a
press press press
release releas release
from from from
Handgun handgun Handgun
Control control Control
Inc inc Inc
. . .
> > >
> > >
Sarah sarah Sarah
Brady bradi Brady
Calls call Calls
On on On
Governor governor Governor
to to to
Veto veto Veto
NRA nra NRA
Bill bill Bill
; ; ;
Bayh bayh Bayh
Urged urg Urged
to to to
> > >
Follow follow Follow
Clinton clinton Clinton
' ' '
s s s
Lead lead Lead
> > >
To to To
: : :
State state State
Desk desk Desk
> > >
Contact contact Contact
: : :
Cheryl cheryl Cheryl
Brolin brolin Brolin
of of of
Handgun handgun Handgun
Control control Control
Inc inc Inc
. . .
, , ,
202 202 202
- - -
898 898 898
- - -
0792 0792 0792
> > >
> > >
WASHINGTON washington WASHINGTON
, , ,
April april April
2 2 2
- - -
- - -
In in In
a a a
letter letter letter
today today today
to to to
Indiana indiana Indiana
Gov gov Gov
. . .
> > >
Evan evan Evan
Bayh bayh Bayh
, , ,
Sarah sarah Sarah
Brady bradi Brady
, , ,
wife wife wife
of of of
former former former
White white White
House hous House
> > >
Press press Press
Secretary secretari Secretary
James jame James
Brady bradi Brady
and and and
chair chair chair
of of of
Handgun handgun Handgun
Control control Control
Inc inc Inc
. . .
, , ,
> > >
called call call
on on on
the the the
governor governor governor
to to to
veto veto veto
NRA nra NRA
- - -
backed back back
" " "
preemption preemption preemption
" " "
legislation legisl legislation
> > >
( ( (
S s S
. . .
B b B
. . .
