From from From
: : :
fcrary fcrari fcrary
@ @ @
ucsu ucsu ucsu
. . .
Colorado colorado Colorado
. . .
EDU edu EDU
( ( (
Frank frank Frank
Crary crari Crary
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Gun gun Gun
Control control Control
( ( (
was was be
Re re Re
: : :
We we We
' ' '
re re re
Mad mad Mad
as as a
Hell hell Hell
at at at
the the the
TV tv TV
News news News
) ) )
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ucsu ucsu ucsu
. . .
colorado colorado colorado
. . .
edu edu edu
Organization organ Organization
: : :
University univers University
of of of
Colorado colorado Colorado
, , ,
Boulder boulder Boulder
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
62 62 62
In in In
article articl article
< < <
C c C
4 4 4
tsHu tshu tsHu
. . .
Ew ew Ew
6 6 6
@ @ @
magpie magpi magpie
. . .
linknet linknet linknet
. . .
com com com
> > >
manes mane mane
@ @ @
magpie magpi magpie
. . .
linknet linknet linknet
. . .
com com com
( ( (
Steve steve Steve
Manes mane Manes
) ) )
writes write write
: : :
> > >
: : :
That that That
' ' '
s s s
all all all
very veri very
well well well
and and and
good good good
, , ,
but but but
I i I
was was be
refering refer refer
to to to
all all all
> > >
: : :
homocides homocid homocides
, , ,
not not not
just just just
ones one one
involving involv involve
handguns handgun handgun
( ( (
what what what
is is be
this this this
fixation fixat fixation
> > >
: : :
on on on
death death death
by by by
shooting shoot shoot
, , ,
as as a
if if if
it it it
were were be
somehow somehow somehow
worse wors bad
than than than
death death death
> > >
: : :
by by by
stabbing stab stab
? ? ?
) ) )
> > >
What what What
relevance relev relevance
are are be
ALL all ALL
homicides homicid homicide
in in in
this this this
debate debat debate
? ? ?
. . .
. . .
. . .
> > >
The the The
issue issu issue
is is be
guns gun gun
, , ,
not not not
baseball basebal baseball
bats bat bat
. . .
No no No
. . .
The the The
issue issu issue
is is be
reducing reduc reduce
crime crime crime
, , ,
not not not
guns gun gun
. . .
If if If
gun gun gun
control control control
doesn doesn doesn
' ' '
t t t
lower lower low
crime crime crime
overall overal overall
, , ,
then then then
is is be
doesn doesn doesn
' ' '
t t t
address address address
the the the
issue issu issue
. . .
> > >
. . .
. . .
. . .
Even even Even
a a a
simpleton simpleton simpleton
knows know know
that that that
> > >
he he he
stands stand stand
a a a
better better good
chance chanc chance
of of of
surviving surviv survive
an an an
attack attack attack
with with with
a a a
baseball basebal baseball
bat bat bat
. . .
. . .
. . .
Does doe Does
that that that
matter matter matter
if if if
assaults assault assault
with with with
a a a
baseball basebal baseball
bat bat bat
become becom become
much much much
more more more
common common common
? ? ?
Muggers mugger Muggers
using use use
a a a
gun gun gun
rely reli rely
primarily primarili primarily
on on on
the the the
threat threat threat
of of of
the the the
gun gun gun
, , ,
and and and
rarely rare rarely
shoot shoot shoot
their their their
victim victim victim
. . .
A a A
mugger mugger mugger
using use use
a a a
knife knife knife
is is be
much much much
more more more
likely like likely
to to to
start start start
by by by
stabbing stab stab
his his his
victim victim victim
in in in
an an an
effort effort effort
incapacitate incapacit incapacitate
him him him
. . .
So so So
, , ,
while while while
a a a
knif knif knif
may may may
not not not
be be be
as as as
deadly dead deadly
as as a
a a a
gun gun gun
, , ,
criminals crimin criminal
are are be
more more more
likely like likely
to to to
actually actual actually
_ _ _
use use use
_ _ _
the the the
knife knife knife
( ( (
as as a
opposed oppos oppose
to to to
threatening threaten threaten
the the the
victim victim victim
with with with
it it it
. . .
) ) )
It it It
isn isn isn
' ' '
t t t
at at at
all all all
clear clear clear
that that that
replacing replac replace
the the the
criminal crimin criminal
' ' '
s s s
gun gun gun
with with with
a a a
knife knife knife
would would would
reduce reduc reduce
murders murder murder
. . .
Stabbings stab Stabbings
might might might
just just just
become becom become
more more more
common common common
. . .
That that That
' ' '
s s s
why whi why
it it it
is is be
important import important
to to to
look look look
at at at
the the the
overall overal overall
( ( (
not not not
the the the
with with with
- - -
gun gun gun
) ) )
homicide homicid homicide
rate rate rate
. . .
It it It
avoids avoid avoid
the the the
issue issu issue
of of of
substitution substitut substitution
, , ,
different differ different
criminal crimin criminal
techinques techinqu techinques
of of of
using use use
different differ different
weapons weapon weapon
, , ,
etc etc etc
. . .
. . .
. . .
and and and
measures measur measure
what what what
we we we
want want want
to to to
prevent prevent prevent
: : :
Murders murder Murders
. . .
> > >
As as As
for for for
knives knive knife
, , ,
see see see
my my my
earlier earlier early
post post post
. . .
I i I
' ' '
d d d
much much much
rather rather rather
face face face
a a a
knife knife knife
> > >
than than than
a a a
gun gun gun
, , ,
thanks thank thanks
. . .
" " "
Face face Face
" " "
? ? ?
Possibly possibl Possibly
. . .
However howev However
, , ,
facing face face
knife knife knife
- - -
welding weld weld
attackers attack attacker
isn isn isn
' ' '
t t t
too too too
common common common
: : :
Stabbing stab Stabbing
without without without
warning warn warn
and and and
by by by
supprise suppris supprise
is is be
the the the
usual usual usual
tactic tactic tactic
. . .
Very veri Very
few few few
criminals crimin criminal
shoot shoot shoot
from from from
cover cover cover
: : :
It it It
attracts attract attract
to to to
much much much
attention attent attention
and and and
they they they
don don don
' ' '
t t t
have have have
a a a
chance chanc chance
to to to
go go go
through through through
your your your
pockets pocket pocket
. . .
Overall overal Overall
, , ,
I i I
' ' '
d d d
much much much
rather rather rather
be be be
threatened threaten threaten
with with with
a a a
gun gun gun
than than than
actually actual actually
stabbed stab stab
with with with
a a a
knife knife knife
. . .
> > >
. . .
. . .
. . .
Fortunately fortun Fortunately
, , ,
the the the
best best best
defense defens defense
against against against
a a a
knife knife knife
isn isn isn
' ' '
t t t
> > >
another anoth another
knife knife knife
. . .
Anyone anyon Anyone
trained train train
in in in
unarmed unarm unarmed
self self self
- - -
defense defens defense
won won win
' ' '
t t t
have have have
> > >
much much much
of of of
a a a
problem problem problem
disarming disarm disarm
a a a
knife knife knife
assailant assail assailant
untrained untrain untrained
in in in
knife knife knife
> > >
assault assault assault
( ( (
which which which
probably probabl probably
means mean mean
99 99 99
. . .
9 9 9
% % %
of of of
knife knife knife
assailants assail assailant
) ) )
. . .
Actually actual Actually
, , ,
the the the
exact exact exact
same same same
statement statement statement
is is be
true true true
of of of
guns gun gun
: : :
Training train Training
in in in
unarmed unarm unarmed
self self self
- - -
defence defenc defence
will will will
let let let
you you you
disarm disarm disarm
an an an
untrained untrain untrained
gunman gunman gunman
without without without
much much much
problem problem problem
. . .
You you You
also also also
ignore ignor ignore
the the the
criminal crimin criminal
' ' '
s s s
reaction reaction reaction
: : :
The the The
National nation National
Crime crime Crime
Survey survey Survey
clearly clear clearly
shows show show
that that that
criminals crimin criminal
( ( (
unarmed unarm unarmed
, , ,
armed arm arm
with with with
a a a
knife knife knife
, , ,
gun gun gun
or or or
whatever whatev whatever
) ) )
are are be
unwilling unwil unwilling
to to to
risk risk risk
their their their
lives live life
in in in
a a a
confrontation confront confrontation
. . .
If if If
faced face face
with with with
a a a
serious serious serious
threat threat threat
, , ,
almost almost almost
all all all
prefer prefer prefer
to to to
leave leav leave
and and and
find find find
an an an
easier easier easy
target target target
. . .
Therefore therefor Therefore
, , ,
using use use
( ( (
or or or
threatening threaten threaten
to to to
use use use
, , ,
as as a
is is be
much much much
more more more
commonly common commonly
the the the
case case case
) ) )
a a a
weapon weapon weapon
_ _ _
is is be
_ _ _
the the the
best best best
defence defenc defence
against against against
an an an
attacker attack attacker
, , ,
regardless regardless regardless
of of of
how how how
he he he
is is be
armed arm arm
. . .
Knives knive Knives
, , ,
however howev however
, , ,
are are be
much much much
less less less
effective effect effective
than than than
guns gun gun
: : :
Criminals crimin Criminals
don don don
' ' '
t t t
consider consid consider
knifes knife knife
as as a
a a a
" " "
serious serious serious
threat threat threat
" " "
nearly near nearly
as as as
often often often
as as a
they they they
do do do
guns gun gun
. . .
Frank frank Frank
Crary crari Crary
CU cu CU
Boulder boulder Boulder
