From from From
: : :
hambidge hambidg hambidge
@ @ @
bms bms bm
. . .
com com com
Subject subject Subject
: : :
Re re Re
: : :
The the The
' ' '
pill pill pill
' ' '
for for for
Deer deer Deer
= = =
No no No
Hunting hunt Hunting
Reply repli Reply
- - -
To to To
: : :
hambidge hambidg hambidge
@ @ @
bms bms bm
. . .
com com com
Organization organ Organization
: : :
Bristol bristol Bristol
- - -
Myers myer Myers
Squibb squibb Squibb
Lines line Lines
: : :
81 81 81
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
182610 182610 182610
. . .
2330 2330 2330
@ @ @
gnv gnv gnv
. . .
ifas ifa ifas
. . .
ufl ufl ufl
. . .
edu edu edu
> > >
, , ,
jrm jrm jrm
@ @ @
gnv gnv gnv
. . .
ifas ifa ifas
. . .
ufl ufl ufl
. . .
edu edu edu
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
120958 120958 120958
. . .
11363 11363 11363
@ @ @
synapse synaps synapse
. . .
bms bms bm
. . .
com com com
> > >
, , ,
hambidge hambidg hambidge
@ @ @
bms bms bm
. . .
com com com
writes write write
: : :
> > >
> > >
> > >
> > >
The the The
Second second Second
Amendment amend Amendment
is is be
about about about
sovereignty sovereignti sovereignty
, , ,
not not not
sporting sport sport
goods good good
. . .
> > >
> > >
Perfectly perfect Perfectly
correct correct correct
, , ,
but but but
it it it
won won win
' ' '
t t t
make make make
any ani any
difference differ difference
. . .
Hmm hmm Hmm
. . .
I i I
beg beg beg
to to to
differ differ differ
. . .
It it It
will will will
probably probabl probably
make make make
a a a
big big big
difference differ difference
at at at
some some some
point point point
. . .
> > >
> > >
> > >
Self self Self
defense defens defense
is is be
a a a
valid valid valid
reason reason reason
for for for
RKBA rkba RKBA
. . .
> > >
> > >
The the The
vast vast vast
majority major majority
get get get
through through through
life life life
without without without
ever ever ever
having have have
to to to
> > >
own own own
, , ,
use use use
or or or
display display display
a a a
firearm firearm firearm
. . .
Besides besid Besides
, , ,
there there there
are are be
other other other
> > >
means mean mean
of of of
self self self
- - -
protection protect protection
which which which
can can can
be be be
just just just
as as a
effective effect effective
> > >
as as a
firearms firearm firearm
. . .
Thankfully thank Thankfully
, , ,
it it it
is is be
true true true
that that that
the the the
majority major majority
go go go
through through through
life life life
without without without
having have have
to to to
use use use
a a a
firearm firearm firearm
. . .
Howver howver Howver
, , ,
there there there
are are be
situations situat situation
where where where
firearms firearm firearm
are are be
the the the
most most most
effective effect effective
means mean mean
of of of
self self self
protection protect protection
. . .
What what What
other other other
means mean mean
do do do
you you you
propose propos propose
as as a
equally equal equally
effective effect effective
? ? ?
> > >
> > >
> > >
