From from From
: : :
lvc lvc lvc
@ @ @
cbnews cbnew cbnews
. . .
cb cb cb
. . .
att att att
. . .
com com com
( ( (
Larry larri Larry
Cipriani cipriani Cipriani
) ) )
Subject subject Subject
: : :
Crimestrike crimestrik Crimestrike
Alert alert Alert
for for for
Texas texa Texas
Organization organ Organization
: : :
Ideology ideolog Ideology
Busters buster Busters
, , ,
Inc inc Inc
. . .
Distribution distribut Distribution
: : :
usa usa usa
Keywords keyword Keywords
: : :
crime crime crime
strike strike strike
Lines line Lines
: : :
69 69 69
Fellow fellow Fellow
Texans texan Texans
and and and
Members member Members
of of of
Crime crime Crime
Strike strike Strike
in in in
Texas texa Texas
Crime crime Crime
Strike strike Strike
in in in
Texas texa Texas
has has have
a a a
loosely loos loosely
knit knit knit
coalition coalit coalition
with with with
most most most
Victims victim Victims
Rights right Rights
Groups group Groups
in in in
Texas texa Texas
. . .
We we We
ask ask ask
that that that
you you you
write write write
a a a
letter letter letter
protesting protest protest
the the the
release releas release
of of of
the the the
following follow following
murderer murder murderer
. . .
This this This
letter letter letter
should should should
be be be
written written write
to to to
: : :
Raven raven Raven
Kazen kazen Kazen
- - -
Victims victim Victims
Services servic Services
Board board Board
of of of
Pardons pardon Pardons
and and and
Paroles parol Paroles
P p P
. . .
O o O
. . .
Box box Box
13401 13401 13401
- - -
Capital capit Capital
Station station Station
Austin austin Austin
, , ,
Texas texa Texas
78711 78711 78711
The the The
letter letter letter
should should should
be be be
written written write
if if if
at at at
all all all
possible possibl possible
on on on
RED red RED
PAPER paper PAPER
as as a
that that that
was was be
agreed agre agree
on on on
at at at
one one one
of of of
our our our
first first first
meetings meet meeting
. . .
It it It
represents repres represent
the the the
coalition coalit coalition
and and and
all all all
of of of
its it it
parts part part
as as as
well well well
as as a
the the the
heart heart heart
ache ach ache
of of of
those those those
left left leave
behind behind behind
and and and
the the the
blood blood blood
spilled spill spill
by by by
these these these
criminals crimin criminal
. . .
The the The
letter letter letter
should should should
have have have
only onli only
one one one
name name name
on on on
it it it
so so so
it it it
can can can
be be be
filed file file
in in in
the the the
folder folder folder
of of of
that that that
criminal crimin criminal
waiting wait waiting
