From from From
: : :
kennejs kennej kennejs
@ @ @
a a a
. . .
cs cs c
. . .
okstate okstat okstate
. . .
edu edu edu
( ( (
KENNEDY kennedi KENNEDY
JAMES jame JAMES
SCOT scot SCOT
) ) )
Subject subject Subject
: : :
Re re Re
: : :
A a A
universal univers universal
RIGHT right RIGHT
to to to
bear bear bear
arms arm arm
? ? ?
NOT not NOT
! ! !
Organization organ Organization
: : :
Oklahoma oklahoma Oklahoma
State state State
University univers University
, , ,
Computer comput Computer
Science scienc Science
, , ,
Stillwater stillwat Stillwater
Lines line Lines
: : :
73 73 73
nathan nathan nathan
@ @ @
laplace laplac laplace
. . .
biology biolog biology
. . .
yale yale yale
. . .
edu edu edu
( ( (
Nathan nathan Nathan
F f F
. . .
Janette janett Janette
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
2 2 2
. . .
080842 080842 080842
. . .
3554 3554 3554
@ @ @
a a a
. . .
cs cs c
. . .
okstate okstat okstate
. . .
edu edu edu
> > >
kennejs kennej kennejs
@ @ @
a a a
. . .
cs cs c
. . .
okstate okstat okstate
. . .
edu edu edu
( ( (
KENNEDY kennedi KENNEDY
JAMES jame JAMES
SCOT scot SCOT
) ) )
writes write write
: : :
> > >
gary gari gary
@ @ @
ke ke ke
4 4 4
zv zv zv
. . .
uucp uucp uucp
( ( (
Gary gari Gary
Coffman coffman Coffman
) ) )
writes write write
: : :
> > >
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
1 1 1
. . .
173759 173759 173759
. . .
4636 4636 4636
@ @ @
cs cs c
. . .
yale yale yale
. . .
edu edu edu
> > >
nathan nathan nathan
@ @ @
laplace laplac laplace
. . .
biology biolog biology
. . .
yale yale yale
. . .
edu edu edu
writes write write
: : :
> > >
> > >
> > >
> > >
In in In
article articl article
< < <
C c C
4 4 4
sK sk sK
5 5 5
w w w
. . .
Lsr lsr Lsr
@ @ @
ms ms m
. . .
uky uki uky
. . .
edu edu edu
> > >
miles mile mile
@ @ @
ms ms ms
. . .
uky uki uky
. . .
edu edu edu
( ( (
Stephen stephen Stephen
D d D
. . .
Grant grant Grant
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
> > >
nathan nathan nathan
@ @ @
laplace laplac laplace
. . .
biology biolog biology
. . .
yale yale yale
. . .
edu edu edu
( ( (
Nathan nathan Nathan
F f F
. . .
Janette janett Janette
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
I i I
suppose suppos suppose
that that that
' ' '
s s s
true true true
if if if
you you you
maintain maintain maintain
that that that
AK ak AK
- - -
47 47 47
s s s
and and and
AR ar AR
- - -
15 15 15
s s s
are are be
hunting hunt hunt
> > >
> > >
> > >
> > >
> > >
> > >
weapons weapon weapon
. . .
I i I
think think think
they they they
are are be
fun fun fun
to to to
" " "
plink plink plink
" " "
cans can can
/ / /
targets target target
/ / /
random random random
VC vc VC
with with with
, , ,
> > >
> > >
> > >
> > >
> > >
> > >
but but but
not not not
suitable suitabl suitable
for for for
" " "
real real real
" " "
hunting hunt hunting
. . .
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
> > >
Wrong wrong Wrong
. . .
Both both Both
are are be
legal legal legal
to to to
hunt hunt hunt
with with with
here here here
in in in
Kentucky kentucki Kentucky
. . .
I i I
have have have
a a a
picture pictur picture
of of of
> > >
> > >
> > >
> > >
> > >
a a a
friend friend friend
with with with
a a a
nice nice nice
8 8 8
