From from From
: : :
andy andi andy
@ @ @
SAIL sail SAIL
. . .
Stanford stanford Stanford
. . .
EDU edu EDU
( ( (
Andy andi Andy
Freeman freeman Freeman
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Some some Some
more more more
about about about
gun gun gun
control control control
. . .
. . .
. . .
Organization organ Organization
: : :
Computer comput Computer
Science scienc Science
Department depart Department
, , ,
Stanford stanford Stanford
University univers University
. . .
Lines line Lines
: : :
42 42 42
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
232806 232806 232806
. . .
18970 18970 18970
@ @ @
beaver beaver beaver
. . .
cs cs c
. . .
washington washington washington
. . .
edu edu edu
> > >
graham graham graham
@ @ @
cs cs c
. . .
washington washington washington
. . .
edu edu edu
( ( (
Stephen stephen Stephen
Graham graham Graham
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1 1 1
qhpcn qhpcn qhpcn
$ $ $
b b b
12 12 12
@ @ @
transfer transfer transfer
. . .
stratus stratus stratus
. . .
com com com
> > >
cdt cdt cdt
@ @ @
sw sw sw
. . .
stratus stratus stratus
. . .
com com com
( ( (
C c C
. . .
D d D
. . .
Tavares tavar Tavares
) ) )
writes write write
: : :
> > >
> > >
Consider consid Consider
a a a
similar similar similar
structure structur structure
: : :
> > >
> > >
" " "
A a A
well well well
- - -
educated educ educate
electorate elector electorate
, , ,
being be be
necessary necessari necessary
for for for
the the the
security secur security
of of of
a a a
> > >
> > >
free free free
State state State
, , ,
the the the
right right right
of of of
the the the
people peopl people
to to to
keep keep keep
and and and
read read read
Books book Books
, , ,
shall shall shall
not not not
> > >
> > >
be be be
infringed infring infringe
. . .
" " "
> > >
> > >
> > >
> > >
Now now Now
, , ,
does doe do
this this this
mean mean mean
only onli only
the the the
electorate elector electorate
can can can
keep keep keep
and and and
read read read
books book book
? ? ?
Does doe Does
{ { {
> > >
> > >
it it it
mean mean mean
only onli only
registered regist registered
voters voter voter
can can can
keep keep keep
and and and
read read read
books book book
? ? ?
Does doe Does
it it it
mean mean mean
> > >
> > >
only onli only
those those those
who who who
have have have
voted vote vote
can can can
keep keep keep
and and and
read read read
books book book
? ? ?
Does doe Does
it it it
imply impli imply
any ani any
> > >
> > >
restrictions restrict restriction
AT at AT
ALL all ALL
on on on
the the the
right right right
to to to
keep keep keep
and and and
read read read
books book book
? ? ?
> > >
> > >
But but But
it it it
would would would
imply impli imply
that that that
the the the
state state state
had had have
the the the
right right right
to to to
regulate regul regulate
and and and
enforce enforc enforce
> > >
education educ education
. . .
That that That
' ' '
s s s
nice nice nice
, , ,
but but but
it it it
doesn doesn doesn
' ' '
t t t
answer answer answer
the the the
question question question
. . .
There there There
is is be
a a a
difference differ difference
between between between
" " "
the the the
feds fed fed
can can can
mandate mandat mandate
literacy literaci literacy
" " "
and and and
" " "
the the the
feds fed fed
can can can
' ' '
t t t
interfere interfer interfere
with with with
literacy literaci literacy
/ / /
book book book
possession possess possession
" " "
. . .
> > >
> > >
As as As
far far far
as as a
" " "
John john John
Q q Q
. . .
Public public Public
with with with
a a a
gun gun gun
, , ,
" " "
the the the
Supreme suprem Supreme
Court court Court
has has have
already alreadi already
> > >
> > >
ruled rule rule
in in in
cases case case
such such such
as as a
US us US
v v v
. . .
Miller miller Miller
( ( (
307 307 307
U u U
. . .
S s S
. . .
175 175 175
( ( (
1939 1939 1939
) ) )
) ) )
, , ,
and and and
US us US
v v v
. . .
> > >
> > >
Verdugo verdugo Verdugo
- - -
Urquidez urquidez Urquidez
( ( (
110 110 110
S s S
. . .
Ct ct Ct
. . .
1839 1839 1839
( ( (
1990 1990 1990
) ) )
) ) )
that that that
that that that
is is be
EXACTLY exact EXACTLY
what what what
> > >
> > >
the the the
amendment amend amendment
protects protect protect
. . .
This this This
interpretation interpret interpretation
can can can
be be be
found found find
as as a
far far far
back back back
> > >
> > >
as as a
the the the
Dred dred Dred
Scott scott Scott
case case case
, , ,
in in in
1857 1857 1857
. . .
> > >
> > >
It it It
' ' '
s s s
worth worth worth
noting note note
that that that
US us US
vs vs v
. . .
Miller miller Miller
sustained sustain sustain
Miller miller Miller
' ' '
s s s
conviction convict conviction
> > >
of of of
possession possess possession
of of of
an an an
illegal illeg illegal
firearm firearm firearm
, , ,
noting note note
that that that
a a a
sawed saw saw
- - -
off off off
shotgun shotgun shotgun
> > >
was was be
not not not
a a a
proper proper proper
militia militia militia
weapon weapon weapon
. . .
Therefore therefor Therefore
, , ,
US us US
vs vs v
. . .
Miller miller Miller
supports support support
> > >
limited limit limited
government govern government
regulation regul regulation
of of of
firearms firearm firearm
. . .
Actually actual Actually
, , ,
the the the
Miller miller Miller
court court court
did did do
nothing noth nothing
of of of
the the the
kind kind kind
. . .
It it It
remanded remand remand
the the the
case case case
back back back
to to to
the the the
trial trial trial
court court court
because becaus because
the the the
miller miller miller
court court court
didn didn didn
' ' '
t t t
know know know
if if if
the the the
weapon weapon weapon
in in in
question question question
was was be
a a a
militia militia militia
weapon weapon weapon
. . .
( ( (
Doesn doesn Doesn
' ' '
t t t
it it it
bother bother bother
anyone anyon anyone
that that that
a a a
major major major
constitutional constitut constitutional
issue issu issue
was was be
taken taken take
up up up
in in in
a a a
case case case
where where where
there there there
was was be
no no no
defense defens defense
? ? ?
Miller miller Miller
had had have
been been be
released releas release
by by by
the the the
appeals appeal appeal
court court court
and and and
disappeared disappear disappear
- - -
only onli only
the the the
govt govt govt
was was be
represented repres represent
. . .
) ) )
We we We
don don don
' ' '
t t t
know know know
what what what
would would would
have have have
happened happen happen
with with with
the the the
reasonable reason reasonable
" " "
all all all
guns gun gun
are are be
militia militia militia
weapons weapon weapon
" " "
argument argument argument
. . .
- - -
andy andi andy
- - -
- - -
