From from From
: : :
arc arc arc
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Aaron aaron Aaron
Ray ray Ray
Clements clement Clements
) ) )
Subject subject Subject
: : :
Re re Re
: : :
the the the
usual usual usual
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
30 30 30
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
sandman sandman sandman
. . .
caltech caltech caltech
. . .
edu edu edu
kendall kendal kendall
@ @ @
lds lds lds
. . .
loral loral loral
. . .
com com com
( ( (
Colin colin Colin
Kendall kendal Kendall
6842 6842 6842
) ) )
writes write write
: : :
> > >
I i I
just just just
heard heard hear
some some some
anti anti anti
- - -
gun gun gun
- - -
control control control
people peopl people
giving give give
the the the
usual usual usual
arguments argument argument
: : :
> > >
It it It
' ' '
s s s
everyone everyon everyone
' ' '
s s s
right right right
to to to
bear bear bear
arms arm arm
, , ,
and and and
the the the
way way way
to to to
solve solv solve
the the the
problem problem problem
> > >
of of of
people peopl people
getting get get
killed kill kill
by by by
guns gun gun
is is be
better better well
law law law
enforcement enforc enforcement
. . .
> > >
It it It
strikes strike strike
me me me
that that that
this this this
argument argument argument
could could could
be be be
logically logic logically
extended extend extend
as as a
follows follow follow
: : :
> > >
A a A
nuclear nuclear nuclear
weapon weapon weapon
is is be
an an an
" " "
arm arm arm
" " "
, , ,
hence henc hence
anyone anyon anyone
has has have
a a a
right right right
to to to
have have have
> > >
nuclear nuclear nuclear
weapons weapon weapon
. . .
And and And
if if if
someone someon someone
uses use use
his his his
nuclear nuclear nuclear
weapons weapon weapon
to to to
blow blow blow
> > >
up up up
New new New
York york York
, , ,
L l L
. . .
A a A
. . .
, , ,
and and and
Chicago chicago Chicago
, , ,
that that that
' ' '
s s s
okay okay okay
as as as
long long long
as as a
we we we
have have have
a a a
> > >
good good good
police polic police
force forc force
capable capabl capable
of of of
finding find find
him him him
and and and
putting put put
him him him
in in in
jail jail jail
, , ,
> > >
which which which
will will will
serve serv serve
as as a
a a a
deterrent deterr deterrent
to to to
others other others
. . .
> > >
Do do Do
any ani any
anti anti anti
- - -
gun gun gun
- - -
control control control
people peopl people
disagree disagre disagree
with with with
this this this
, , ,
and and and
if if if
so so so
, , ,
why whi why
? ? ?
Yes yes Yes
, , ,
I i I
am am be
pro pro pro
- - -
gun gun gun
, , ,
and and and
yes yes yes
, , ,
I i I
do do do
disagree disagre disagree
with with with
this this this
statement statement statement
. . .
Nuclear nuclear Nuclear
weapons weapon weapon
in in in
and and and
of of of
themselves themselv themselves
are are be
dangerous danger dangerous
. . .
Radioactive radioact Radioactive
decay decay decay
of of of
plutonium plutonium plutonium
and and and
uranium uranium uranium
, , ,
as as as
well well well
as as a
the the the
tritium tritium tritium
in in in
the the the
weapon weapon weapon
, , ,
tends tend tend
to to to
be be be
somewhat somewhat somewhat
dangerous danger dangerous
to to to
living live live
things thing thing
. . .
( ( (
Can can Can
you you you
say say say
" " "
neutron neutron neutron
flux flux flux
" " "
? ? ?
) ) )
Plus plus Plus
these these these
things thing thing
have have have
no no no
self self self
- - -
defense defens defense
purposes purpos purpose
. . .
It it It
' ' '
s s s
kinda kinda kinda
hard hard hard
to to to
justify justifi justify
their their their
use use use
as as a
a a a
militia militia militia
weapon weapon weapon
when when when
at at at
best best best
they they they
are are be
meant meant mean
for for for
battlefield battlefield battlefield
use use use
( ( (
low low low
- - -
yield yield yield
weapons weapon weapon
) ) )
or or or
at at at
worst worst bad
for for for
industrial industri industrial
target target target
obliteration obliter obliteration
( ( (
translation translat translation
: : :
cities citi city
and and and
population popul population
centers center center
) ) )
. . .
Not not Not
to to to
mention mention mention
that that that
for for for
it it it
to to to
be be be
used use use
as as a
a a a
militia militia militia
weapon weapon weapon
and and and
expect expect expect
the the the
user user user
to to to
live live live
requires requir require
some some some
sort sort sort
of of of
launch launch launch
vehicle vehicl vehicle
. . .
. . .
. . .
aaron aaron aaron
arc arc arc
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
