From from From
: : :
greg greg greg
@ @ @
puck puck puck
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
( ( (
) ) )
Subject subject Subject
: : :
Re re Re
: : :
RKBA rkba RKBA
on on on
NYC nyc NYC
radio radio radio
station station station
Reply repli Reply
- - -
To to To
: : :
greg greg greg
@ @ @
puck puck puck
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
Organization organ Organization
: : :
NSDD nsdd NSDD
- - -
X x X
. . .
500 500 500
, , ,
Data data Data
General general General
Corp corp Corp
. . .
Lines line Lines
: : :
31 31 31
| | |
> > >
Actually actual Actually
, , ,
the the the
real real real
reason reason reason
that that that
Stern stern Stern
was was be
getting get get
a a a
bigger bigger big
rating rate rating
share share share
was was be
that that that
| | |
> > >
he he he
was was be
new new new
in in in
D d D
. . .
C c C
. . .
, , ,
not not not
because becaus because
of of of
the the the
quality qualiti quality
( ( (
if if if
you you you
can can can
call call call
it it it
that that that
) ) )
of of of
| | |
> > >
his his his
show show show
. . .
After after After
the the the
Fine fine Fine
was was be
issued issu issue
he he he
started start start
to to to
get get get
better better good
ratings rate rating
because becaus because
| | |
> > >
of of of
the the the
curious curious curious
individuals individu individual
who who who
wanted want want
to to to
see see see
how how how
bad bad bad
he he he
actually actual actually
was was be
. . .
Since sinc Since
| | |
> > >
he he he
came came come
to to to
D d D
. . .
C c C
. . .
he he he
has has have
had had have
a a a
greater greater great
turn turn turn
over over over
of of of
listeners listen listener
than than than
the the the
" " "
Grease greas Grease
" " "
| | |
> > >
has has have
. . .
In in In
other other other
words word word
, , ,
more more more
people peopl people
get get get
sick sick sick
of of of
him him him
sooner sooner sooner
than than than
they they they
do do do
of of of
the the the
| | |
> > >
" " "
Grease greas Grease
" " "
. . .
After after After
all all all
, , ,
saying say say
vagina vagina vagina
or or or
penis peni penis
on on on
the the the
air air air
is is be
hilarious hilari hilarious
at at at
first first first
, , ,
| | |
> > >
the the the
second second second
time time time
it it it
is is be
still still still
a a a
little littl little
funny funni funny
, , ,
but but but
when when when
you you you
do do do
it it it
all all all
the the the
time time time
, , ,
| | |
> > >
and and and
at at at
the the the
same same same
time time time
, , ,
think think think
you you you
are are be
the the the
greatest greatest great
man man man
on on on
the the the
planet planet planet
( ( (
and and and
tell tell tell
| | |
> > >
everyone everyon everyone
so so so
) ) )
than than than
you you you
are are be
going go go
to to to
get get get
old old old
really realli really
quick quick quick
. . .
| | |
> > >
Give give Give
it it it
up up up
Mark mark Mark
you you you
are are be
WRONG wrong WRONG
. . .
| | |
> > >
Excuse excus Excuse
me me me
, , ,
but but but
if if if
you you you
really realli really
new new new
what what what
the the the
show show show
was was be
about about about
, , ,
you you you
' ' '
d d d
know know know
that that that
he he he
doesn doesn doesn
' ' '
t t t
just just just
say say say
vagina vagina vagina
and and and
penis peni penis
and and and
that that that
is is be
how how how
he he he
get get get
' ' '
s s s
his his his
ratings rate rating
. . .
He he He
also also also
addresss addresss address
real real real
issues issu issue
as as as
well well well
as as a
being be be
outrageous outrag outrageous
. . .
I i I
don don don
' ' '
t t t
hear hear hear
any ani any
of of of
these these these
other other other
idiots idiot idiot
doing do do
a a a
funny funni funny
show show show
and and and
getting get get
into into into
some some some
serious serious serious
topics topic topic
at at at
the the the
same same same
time time time
, , ,
he he he
get get get
' ' '
s s s
people peopl people
to to to
think think think
and and and
entertains entertain entertain
them them them
at at at
the the the
same same same
time time time
, , ,
so so so
try tri try
listening listen listen
to to to
his his his
show show show
a a a
little littl little
closer closer close
before befor before
you you you
tell tell tell
them them them
that that that
they they they
are are be
WRONG wrong WRONG
, , ,
and and and
by by by
the the the
way way way
, , ,
if if if
he he he
is is be
such such such
a a a
flash flash flash
in in in
the the the
pan pan pan
, , ,
why whi why
do do do
his his his
ratings rate rating
sustain sustain sustain
so so so
well well well
? ? ?
Hmm hmm Hmm
? ? ?
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Greg greg Greg
W w W
. . .
Lazar lazar Lazar
greg greg greg
@ @ @
puck puck puck
. . .
webo webo webo
. . .
dg dg dg
. . .
com com com
J j J
- - -
E e E
- - -
T t T
- - -
S s S
JETS jet JETS
JETS jet JETS
JETS jet JETS
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
