From from From
: : :
stevef stevef stevef
@ @ @
bug bug bug
. . .
UUCP uucp UUCP
( ( (
Steven steven Steven
R r R
Fordyce fordyc Fordyce
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Andy andi Andy
: : :
how how how
do do do
we we we
stop stop stop
people peopl people
with with with
a a a
gun gun gun
? ? ?
Summary summari Summary
: : :
Guns gun Guns
can can can
kill kill kill
: : :
that that that
' ' '
s s s
why whi why
I i I
have have have
them them them
. . .
Keywords keyword Keywords
: : :
guns gun gun
handguns handgun handguns
rifles rifl rifle
shotguns shotgun shotgun
Reply repli Reply
- - -
To to To
: : :
stevef stevef stevef
@ @ @
bug bug bug
. . .
UUCP uucp UUCP
( ( (
Steven steven Steven
R r R
Fordyce fordyc Fordyce
) ) )
Distribution distribut Distribution
: : :
na na na
Organization organ Organization
: : :
Handmade handmad Handmade
Designs design Designs
, , ,
Salem salem Salem
, , ,
OR or OR
, , ,
USA usa USA
Lines line Lines
: : :
169 169 169
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
7 7 7
. . .
141930 141930 141930
. . .
29582 29582 29582
@ @ @
freenet freenet freenet
. . .
carleton carleton carleton
. . .
ca ca ca
> > >
ac ac ac
002 002 002
@ @ @
Freenet freenet Freenet
. . .
carleton carleton carleton
. . .
ca ca ca
( ( (
Nikolaus nikolaus Nikolaus
Maack maack Maack
) ) )
writes write write
: : :
> > >
Come come Come
on on on
. . .
A a A
gun gun gun
kills kill kill
people peopl people
. . .
Rather rather Rather
, , ,
people peopl people
kill kill kill
people peopl people
with with with
guns gun gun
. . .
The the The
sad sad sad
truth truth truth
is is be
: : :
sometimes sometim sometimes
that that that
is is be
good good good
, , ,
or or or
at at at
least least least
, , ,
better better good
than than than
the the the
alternative altern alternative
. . .
> > >
But but But
let let let
' ' '
s s s
ignore ignor ignore
guns gun gun
for for for
defence defenc defence
and and and
/ / /
or or or
crime crime crime
and and and
look look look
at at at
gun gun gun
accidents accid accident
. . .
Ok ok Ok
. . .
There there There
are are be
about about about
1400 1400 1400
fatal fatal fatal
firearm firearm firearm
accidents accid accident
per per per
year year year
[ [ [
1 1 1
] ] ]
, , ,
and and and
the the the
number number number
has has have
been been be
in in in
decline declin decline
since sinc since
early earli early
this this this
century centuri century
[ [ [
2 2 2
] ] ]
. . .
Most most Most
of of of
these these these
accidents accid accident
involve involv involve
rifles rifl rifle
or or or
shot shot shot
guns gun gun
, , ,
not not not
handguns handgun handguns
. . .
. . .
. . .
. . .
> > >
But but But
seriously serious seriously
: : :
a a a
gun gun gun
is is be
designed design design
to to to
fire fire fire
a a a
bullet bullet bullet
. . .
This this This
is is be
not not not
so so so
you you you
> > >
can can can
shoot shoot shoot
cardboard cardboard cardboard
cut cut cut
outs out out
down down down
at at at
the the the
range rang range
. . .
In in In
fact fact fact
there there there
are are be
both both both
guns gun gun
and and and
bullets bullet bullet
designed design design
specifically specif specifically
for for for
that that that
. . .
The the The
idea idea idea
that that that
my my my
Ruger ruger Ruger
Mark mark Mark
II ii II
Bull bull Bull
Barrel barrel Barrel
( ( (
a a a
semi semi semi
- - -
auto auto auto
0 0 0
. . .
22 22 22
caliber calib caliber
handgun handgun handgun
) ) )
was was be
designed design design
to to to
kill kill kill
or or or
hurt hurt hurt
people peopl people
, , ,
even even even
for for for
self self self
defense defens defense
, , ,
would would would
, , ,
I i I
' ' '
m m m
sure sure sure
, , ,
come come come
as as a
a a a
surprise surpris surprise
to to to
its it it
designer design designer
. . .
It it It
certainly certain certainly
isn isn isn
' ' '
t t t
why whi why
I i I
have have have
it it it
. . .
It it It
certainly certain certainly
would would would
hurt hurt hurt
someone someon someone
if if if
you you you
shot shot shoot
them them them
with with with
it it it
, , ,
and and and
might might might
even even even
kill kill kill
them them them
, , ,
but but but
it it it
is is be
simply simpli simply
wrong wrong wrong
to to to
say say say
it it it
was was be
designed design design
to to to
kill kill kill
people peopl people
. . .
> > >
This this This
is is be
not not not
designed design design
to to to
act act act
as as a
a a a
tool tool tool
for for for
home home home
defence defenc defence
where where where
you you you
show show show
> > >
someone someon someone
that that that
you you you
have have have
a a a
gun gun gun
and and and
they they they
go go go
" " "
Gee gee Gee
, , ,
perhaps perhap perhaps
I i I
should should should
leave leav leave
" " "
. . .
In in In
fact fact fact
, , ,
that that that
is is be
what what what
happens happen happen
most most most
of of of
the the the
time time time
. . .
Most most Most
self self self
defensive defens defensive
uses use us
of of of
firearms firearm firearm
don don don
' ' '
t t t
involve involv involve
firing fire fire
any ani any
shots shot shot
. . .
Most most Most
criminals crimin criminal
would would would
prefer prefer prefer
not not not
to to to
be be be
shot shot shoot
, , ,
and and and
will will will
go go go
to to to
some some some
effort effort effort
not not not
to to to
be be be
, , ,
including includ include
doing do do
what what what
you you you
say say say
when when when
you you you
point point point
a a a
gun gun gun
at at at
them them them
. . .
If if If
you you you
were were be
called call call
on on on
to to to
design design design
a a a
tool tool tool
, , ,
that that that
could could could
be be be
easily easili easily
carried carri carry
, , ,
to to to
immediately immedi immediately
stop stop stop
someone someon someone
attacking attack attack
you you you
, , ,
what what what
would would would
it it it
be be be
? ? ?
A a A
handgun handgun handgun
is is be
about about about
the the the
best best best
anyone anyon anyone
has has have
come come come
up up up
with with with
and and and
experience experi experience
shows show show
it it it
does doe do
work work work
the the the
best best best
. . .
[ [ [
3 3 3
] ] ]
> > >
No no No
, , ,
you you you
see see see
the the the
gun gun gun
was was be
designed design design
to to to
fire fire fire
that that that
little littl little
bullet bullet bullet
into into into
a a a
human human human
> > >
body bodi body
and and and
hurt hurt hurt
them them them
. . .
Not not Not
a a a
tough tough tough
concept concept concept
to to to
swallow swallow swallow
, , ,
for for for
most most most
. . .
Certainly certain Certainly
, , ,
no no no
one one one
argues argu argue
that that that
handguns handgun handgun
( ( (
of of of
the the the
type type type
we we we
are are be
discussing discuss discuss
) ) )
aren aren aren
' ' '
t t t
deadly dead deadly
weapons weapon weapon
. . .
However howev However
, , ,
it it it
simply simpli simply
isn isn isn
' ' '
t t t
true true true
to to to
say say say
that that that
all all all
of of of
them them them
were were be
designed design design
to to to
kill kill kill
people peopl people
. . .
Moreover moreov Moreover
, , ,
what what what
exactly exact exactly
is is be
wrong wrong wrong
with with with
having have have
deadly dead deadly
weapons weapon weapon
? ? ?
There there There
are are be
times time time
when when when
it it it
is is be
perfectly perfect perfectly
legitimate legitim legitimate
to to to
use use use
deadly dead deadly
force forc force
, , ,
e e e
. . .
g g g
. . .
in in in
self self self
defense defens defense
. . .
I i I
consider consid consider
it it it
not not not
just just just
my my my
right right right
, , ,
but but but
my my my
duty duti duty
to to to
defend defend defend
myself myself myself
and and and
my my my
family famili family
, , ,
and and and
that that that
includes includ include
having have have
and and and
knowing know know
how how how
to to to
use use use
the the the
tools tool tool
to to to
do do do
that that that
. . .
" " "
The the The
strongest strongest strong
reason reason reason
for for for
the the the
people peopl people
to to to
retain retain retain
the the the
right right right
to to to
keep keep keep
and and and
bear bear bear
arms arm arm
is is be
, , ,
as as a
a a a
last last last
resort resort resort
, , ,
to to to
protect protect protect
themselves themselv themselves
against against against
tyranny tyranni tyranny
in in in
government govern government
. . .
" " "
- - -
T t T
. . .
Jefferson jefferson Jefferson
. . .
I i I
think think think
what what what
Jefferson jefferson Jefferson
said said say
is is be
still still still
true true true
. . .
> > >
And and And
the the the
trouble troubl trouble
with with with
having have have
such such such
an an an
item item item
is is be
often often often
the the the
